Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DIS,Walt Disney Company,98.48,119.91,17.9%,107.39,115.51,107.39,67.68,8.3%,1.58,1.52%,10.5%,1.3%,1.9,BUYING,$+99K,1,0,✅ 4/4,↑1 ↓0,$171.01B,Consumer Services,NYSE
PFE,Pfizer Inc.,25.15,28.75,12.5%,25.49,28.34,25.49,18.16,1.3%,1.59,6.84%,8.3%,2.9%,3.2,SELLING,$-51K,0,1,✅ 4/4,↑0 ↓0,$143.34B,Health Technology,NYSE
CMCSA,Comcast Corporation Class A,24.61,32.85,25.1%,29.72,33.53,29.72,18.71,17.2%,0.97,5.36%,12.0%,2.7%,2.0,SELLING,$-2.3M,0,3,✅ 4/4,↑1 ↓0,$87.33B,Consumer Services,NASDAQ
BIIB,Biogen Inc.,209.23,219.72,4.8%,263.66,234.78,263.66,172.02,20.6%,1.64,—,4.6%,4.5%,3.9,SELLING,$-665K,1,2,✅ 4/4,↑0 ↓0,$30.89B,Health Technology,NASDAQ
FISV,"Fiserv, Inc.",55.63,141.38,60.7%,91.74,115.73,91.74,52.51,39.4%,1.13,—,12.3%,—,—,BUYING,$+1.7M,6,0,✅ 3/4,↑1 ↓0,$29.66B,Commercial Services,NASDAQ
CTSH,Cognizant Technology Solutions Corporation Class A,55.97,87.03,35.7%,62.13,65.97,62.13,39.40,9.9%,1.75,2.36%,14.9%,12.1%,3.9,SELLING,$-2K,1,9,✅ 3/4,↑1 ↓0,$26.52B,Technology Services,NASDAQ
GPN,Global Payments Inc.,88.27,90.64,2.6%,102.91,122.07,102.91,60.42,14.2%,1.01,1.13%,2.6%,8.8%,5.5,BUYING,$+99K,1,0,✅ 4/4,↑1 ↓0,$24.15B,Finance,NYSE
STLA,Stellantis N.V.,6.01,12.22,50.8%,9.57,11.74,9.57,,37.2%,0.25,—,—,3.8%,5.4,—,—,0,0,🟡 1/2,↑0 ↓0,$22.62B,Consumer Durables,NYSE
BCE,BCE Inc.,22.33,26.52,15.8%,27.68,29.69,27.68,19.72,19.3%,1.44,5.58%,31.7%,—,6.8,—,—,0,0,✅ 3/4,↑0 ↓0,$20.82B,Communications,NYSE
IFF,International Flavors & Fragrances Inc.,79.63,84.45,5.7%,94.96,92.91,94.96,63.25,16.1%,1.44,2.01%,6.1%,8.1%,7.3,BUYING,$+32.3M,3,0,✅ 3/4,↑1 ↓0,$20.33B,Consumer Non-Durables,NYSE
CHTR,"Charter Communications, Inc. Class A",145.20,285.82,49.2%,351.76,415.78,351.76,,58.7%,1.02,—,29.7%,45.5%,5.3,SELLING,$-9.0M,4,1,🔴 2/4,↑1 ↓0,$19.43B,Consumer Services,NASDAQ
ZBH,"Zimmer Biomet Holdings, Inc.",97.15,108.29,10.3%,109.78,114.98,109.78,82.18,11.5%,1.48,0.99%,6.1%,8.2%,5.0,SELLING,$-761K,0,3,✅ 4/4,↑1 ↓0,$18.79B,Health Technology,NYSE
WY,Weyerhaeuser Company,24.45,27.75,11.9%,24.55,26.35,24.55,18.18,0.4%,1.87,3.44%,4.2%,4.5%,4.8,BUYING,$+327K,2,1,✅ 4/4,↑0 ↓0,$17.63B,Finance,NYSE
TU,TELUS Corporation,11.13,16.72,33.4%,13.13,14.84,13.13,8.75,15.2%,1.55,9.78%,6.0%,—,11.1,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$17.52B,Communications,NYSE
HRL,Hormel Foods Corporation,25.80,29.34,12.1%,30.76,33.53,30.76,18.94,16.1%,1.79,4.53%,5.8%,7.0%,4.6,SELLING,$-495K,0,1,✅ 3/4,↑0 ↓0,$14.20B,Consumer Non-Durables,NYSE
MKC,"McCormick & Company, Incorporated",51.99,72.58,28.4%,59.57,71.89,59.57,36.85,12.7%,2.00,3.69%,25.7%,—,—,BUYING,$+161K,2,0,✅ 3/4,↑0 ↓0,$13.97B,Consumer Non-Durables,NYSE
QXO,"QXO, Inc.",13.40,27.61,51.5%,23.67,28.56,23.67,,43.4%,1.05,—,-6.8%,11.5%,3.5,NEUTRAL,—,0,0,🟡 1/4,↑0 ↓0,$13.90B,Distribution Services,NYSE
APTV,Aptiv PLC,57.97,78.49,26.1%,82.60,93.33,82.60,,29.8%,1.33,—,4.0%,7.5%,4.2,SELLING,$-13K,1,2,✅ 3/4,↑0 ↓0,$12.27B,Producer Manufacturing,NYSE
BMRN,BioMarin Pharmaceutical Inc.,61.37,66.28,7.4%,84.20,79.03,84.20,53.75,27.1%,1.91,—,4.5%,7.4%,7.7,SELLING,$-3.2M,0,4,🔴 1/4,↑1 ↓0,$11.86B,Health Technology,NASDAQ
SIRI,SiriusXM Holdings Inc.,32.59,32.66,0.2%,40.09,40.77,40.09,31.34,18.7%,0.93,3.26%,7.4%,18.3%,8.2,SELLING,$-740K,0,2,🔴 1/4,↑0 ↓0,$10.97B,Consumer Services,NASDAQ
WLK,Westlake Corporation,72.25,124.23,41.8%,78.74,90.15,78.74,,8.2%,1.08,2.93%,-17.2%,16.0%,4.3,SELLING,$-4.1M,0,3,🔴 1/4,↑0 ↓0,$9.26B,Process Industries,NYSE
SWKS,"Skyworks Solutions, Inc.",61.19,90.90,32.7%,83.97,95.23,83.97,47.37,27.1%,1.60,4.64%,5.1%,34.6%,5.8,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$9.20B,Electronic Technology,NASDAQ
PSKY,Paramount Skydance Corporation Class B,7.95,20.86,61.9%,30.98,21.69,30.98,,74.3%,0.76,2.52%,-4.3%,15.5%,8.8,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$8.90B,Consumer Services,NASDAQ
KMX,"CarMax, Inc.",59.11,62.56,5.5%,73.51,82.21,73.51,47.59,19.6%,1.37,—,3.6%,9.2%,2.9,BUYING,$+1.3M,5,0,🔴 2/4,↑1 ↓0,$8.39B,Retail Trade,NYSE
TAP,Molson Coors Beverage Company Class B,42.76,54.82,22.0%,52.54,45.82,52.54,39.46,18.6%,0.76,4.49%,-18.2%,25.8%,8.4,BUYING,$+45K,2,1,✅ 3/4,↑0 ↓0,$8.03B,Consumer Non-Durables,NYSE
ZG,"Zillow Group, Inc. Class A",34.32,90.22,62.0%,50.94,59.99,50.94,,32.6%,1.78,—,1.3%,16.7%,2.7,—,—,0,0,🟡 2/4,↑0 ↓0,$7.79B,Technology Services,NASDAQ
EMN,Eastman Chemical Company,67.28,83.47,19.4%,68.37,75.07,68.37,44.67,1.6%,1.28,4.99%,6.7%,6.3%,4.1,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$7.69B,Process Industries,NYSE
VNO,Vornado Realty Trust,40.65,43.37,6.3%,40.76,32.93,40.76,34.47,0.3%,1.58,1.82%,14.0%,0.0%,0.0,—,—,0,0,✅ 3/4,↑0 ↓0,$7.65B,Finance,NYSE
MHK,"Mohawk Industries, Inc.",113.38,143.13,20.8%,150.68,123.92,150.68,111.50,24.8%,0.83,—,5.1%,13.0%,5.2,SELLING,$-7.8M,0,12,✅ 4/4,↑0 ↓0,$6.91B,Producer Manufacturing,NYSE
LKQ,LKQ Corporation,26.39,37.13,28.9%,32.89,36.72,32.89,,19.8%,1.04,4.55%,8.3%,6.5%,4.6,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$6.72B,Consumer Durables,NASDAQ
OTEX,Open Text Corporation,25.88,39.90,35.1%,29.37,32.88,29.37,17.97,11.9%,1.58,4.25%,12.4%,5.3%,6.8,—,—,0,0,✅ 4/4,↑0 ↓0,$6.28B,Technology Services,NASDAQ
DOX,Amdocs Limited,56.82,90.29,37.1%,61.98,71.15,61.98,42.07,8.3%,1.78,4.01%,15.6%,11.4%,5.7,—,—,0,0,✅ 3/4,↑1 ↓0,$6.11B,Technology Services,NASDAQ
TFX,Teleflex Incorporated,134.65,139.67,3.6%,220.44,249.56,220.44,134.49,38.9%,1.93,1.01%,-8.2%,9.6%,6.2,NEUTRAL,—,0,0,✅ 3/4,↑2 ↓0,$5.96B,Health Technology,NYSE
EPAM,"EPAM Systems, Inc.",106.89,222.53,52.0%,196.55,274.03,196.55,,45.6%,1.64,—,10.9%,25.7%,4.7,NEUTRAL,—,0,0,✅ 4/4,↑1 ↓0,$5.58B,Technology Services,NYSE
MCHB,Mechanics Bancorp. Class A,16.49,43478.00,100.0%,19.54,20.08,19.54,,15.6%,1.42,16.98%,18.2%,8.6%,6.7,SELLING,$-30,0,1,🔴 1/3,↑1 ↓0,$5.47B,Finance,NASDAQ
ALK,"Alaska Air Group, Inc.",45.84,65.88,30.4%,55.20,48.88,55.20,32.88,17.0%,1.39,—,-4.6%,11.1%,3.4,SELLING,$-3.2M,0,5,🔴 2/4,↑0 ↓0,$5.11B,Transportation,NYSE
DLB,"Dolby Laboratories, Inc. Class A",52.54,75.80,30.7%,60.48,71.82,60.48,,13.1%,1.90,2.74%,9.4%,15.0%,6.6,SELLING,$-3.5M,0,10,✅ 4/4,↑0 ↓0,$4.97B,Technology Services,NYSE
CE,Celanese Corporation,43.93,70.70,37.9%,87.79,100.72,87.79,,50.0%,1.19,0.27%,-23.3%,11.2%,4.5,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$4.82B,Process Industries,NYSE
KRC,Kilroy Realty Corporation,39.43,45.03,12.4%,42.24,39.85,42.24,31.72,6.7%,0.88,5.48%,3.2%,10.2%,6.5,SELLING,$-2.4M,0,6,✅ 3/4,↑0 ↓0,$4.63B,Finance,NYSE
AQN,Algonquin Power & Utilities Corp.,5.96,7.11,16.1%,7.14,8.10,7.14,,16.5%,1.05,4.36%,4.3%,—,2.5,NEUTRAL,—,0,0,✅ 3/4,↑1 ↓0,$4.59B,Utilities,NYSE
PVH,PVH Corp.,88.34,100.75,12.3%,95.87,84.23,95.87,71.70,7.9%,0.83,0.17%,3.3%,15.7%,4.9,SELLING,$-642K,0,1,✅ 4/4,↑0 ↓0,$4.07B,Consumer Non-Durables,NYSE
HHH,Howard Hughes Holdings Inc.,66.11,91.07,27.4%,95.26,79.13,95.26,,30.6%,1.04,—,3.7%,8.6%,6.5,SELLING,$-120K,1,2,🔴 2/4,↑0 ↓0,$3.94B,Finance,NYSE
MARA,"MARA Holdings, Inc.",10.05,23.45,57.1%,23.61,14.20,23.61,,57.4%,1.71,—,-68.4%,33.2%,2.4,SELLING,$-3.8M,0,17,✅ 3/4,↑1 ↓0,$3.83B,Technology Services,NASDAQ
LBTYB,Liberty Global Ltd. Class B,12.40,29.01,57.3%,25.71,19.53,25.71,,51.8%,0.46,—,-27.3%,0.0%,0.3,—,—,0,0,—,—,$3.64B,Communications,NASDAQ
LBTYA,Liberty Global Ltd. Class A,10.53,13.52,22.1%,13.91,11.43,13.91,,24.3%,0.39,—,-27.3%,6.1%,4.3,SELLING,$-2.7M,0,4,🔴 2/4,↑0 ↓0,$3.57B,Communications,NASDAQ
LBTYK,Liberty Global Ltd. Class C,10.25,13.12,21.9%,13.85,11.65,13.85,,26.0%,0.38,—,-27.3%,7.2%,7.5,SELLING,$-2.0M,0,5,—,—,$3.57B,Communications,NASDAQ
AAP,"Advance Auto Parts, Inc.",58.43,65.21,10.4%,115.60,109.44,115.60,,49.5%,1.58,1.71%,3.1%,28.9%,6.0,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$3.52B,Retail Trade,NYSE
IPGP,IPG Photonics Corporation,80.21,155.82,48.5%,122.90,120.04,122.90,,34.7%,1.61,—,1.4%,20.2%,8.0,SELLING,$-32.1M,0,12,✅ 3/4,↑0 ↓0,$3.40B,Electronic Technology,NASDAQ
GPK,Graphic Packaging Holding Company,11.33,23.47,51.7%,15.27,18.11,15.27,9.56,25.8%,1.03,3.88%,8.6%,10.9%,5.4,BUYING,$+1.2M,5,0,✅ 3/4,↑1 ↓0,$3.35B,Process Industries,NYSE
HP,"Helmerich & Payne, Inc.",33.46,41.82,20.0%,33.66,28.27,33.66,26.81,0.6%,1.32,2.99%,-13.8%,12.6%,6.4,SELLING,$-3.5M,0,3,🔴 0/4,↑0 ↓0,$3.34B,Industrial Services,NYSE
MMS,"MAXIMUS, Inc.",63.17,100.00,36.8%,64.57,72.57,64.57,38.46,2.2%,1.98,2.09%,22.2%,10.6%,3.8,BUYING,$+271K,2,1,—,—,$3.32B,Commercial Services,NYSE
BTE,Baytex Energy Corp.,4.15,5.36,22.6%,4.88,2.65,4.88,,14.9%,1.98,1.60%,—,—,1.0,NEUTRAL,—,0,0,🔴 1/4,—,$3.07B,Energy Minerals,NYSE
MPT,"Medical Properties Trust, Inc.",4.75,6.47,26.6%,7.77,8.37,7.77,,38.8%,0.62,7.58%,-2.7%,30.9%,19.4,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$2.84B,Finance,NYSE
PENN,"PENN Entertainment, Inc.",21.20,22.36,5.2%,27.88,33.54,27.88,17.63,24.0%,1.55,—,-39.9%,16.0%,4.0,BUYING,$+121K,1,0,✅ 3/4,↑1 ↓0,$2.84B,Consumer Services,NASDAQ
ALGT,Allegiant Travel Company,95.69,123.63,22.6%,122.33,113.48,122.33,,21.8%,1.61,—,-3.2%,7.2%,2.5,SELLING,$-34.4M,0,1,✅ 3/4,↑1 ↓0,$2.57B,Transportation,NASDAQ
OLN,Olin Corporation,22.19,30.46,27.2%,27.52,32.76,27.52,19.25,19.4%,1.46,3.61%,-6.8%,14.5%,3.6,SELLING,$-2.4M,0,4,🟡 2/4,↑0 ↓0,$2.53B,Process Industries,NYSE
COTY,Coty Inc. Class A,2.73,5.08,46.3%,11.67,7.81,11.67,,76.6%,0.78,—,-16.2%,13.4%,2.9,BUYING,$+214K,2,0,🔴 0/4,↑0 ↓0,$2.40B,Consumer Non-Durables,NYSE
ARR,"ARMOUR Residential REIT, Inc.",16.36,19.31,15.3%,23.52,18.75,23.52,,30.4%,0.87,17.60%,20.3%,0.0%,—,NEUTRAL,—,0,0,🔴 1/4,—,$2.32B,Finance,NYSE
