Ticker,Company,Price,52W High,% Off 52W High,100Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
MOS,Mosaic Company,24.19,36.99,34.6%,29.02,28.95,27.98,29.02,16.7%,0.67,—,-5.3%,12.1%,3.6,SELLING,$-509K,0,1,🔴 1/4,↑2 ↓0,$7.69B,Process Industries,NYSE
NOV,NOV Inc.,20.57,21.93,6.2%,27.14,15.58,24.09,27.14,24.2%,1.18,—,1.5%,12.9%,7.7,—,—,0,0,🔴 1/4,↑0 ↓0,$7.33B,Industrial Services,NYSE
TAP,Molson Coors Beverage Company Class B,38.13,54.82,30.4%,39.07,45.68,51.95,39.07,2.4%,0.67,—,-19.6%,27.3%,10.6,SELLING,$-53K,0,1,✅ 3/4,↑0 ↓0,$7.17B,Consumer Non-Durables,NYSE
CLF,Cleveland-Cliffs Inc,12.50,16.70,25.1%,19.51,13.99,11.23,19.51,35.9%,1.27,—,-15.2%,14.1%,5.0,SELLING,$-2.9M,0,1,✅ 3/4,↑0 ↓0,$7.13B,Non-Energy Minerals,NYSE
CAG,"Conagra Brands, Inc.",14.76,20.32,27.3%,16.65,23.67,23.20,16.65,11.4%,1.11,—,-25.1%,12.6%,4.6,BUYING,$+761K,2,0,✅ 3/4,↑0 ↓0,$7.06B,Consumer Non-Durables,NYSE
RIG,Transocean Ltd.,5.44,7.66,29.0%,29.90,4.36,7.78,29.90,81.8%,0.73,—,-18.7%,26.1%,6.5,BUYING,$+173K,1,0,🔴 2/4,↑0 ↓0,$6.08B,Industrial Services,NYSE
CPB,Campbell's Company,20.34,34.17,40.5%,26.99,36.11,35.40,26.99,24.6%,1.71,—,10.3%,25.6%,7.5,BUYING,$+6K,1,0,🟡 2/4,↑0 ↓0,$6.07B,Consumer Non-Durables,NASDAQ
TFX,Teleflex Incorporated,124.92,145.00,13.8%,134.37,244.30,219.47,134.37,7.0%,1.82,—,-10.5%,14.9%,6.3,NEUTRAL,—,0,0,✅ 3/4,↑2 ↓0,$5.29B,Health Technology,NYSE
FLG,"Flagstar Bank, National Association",12.66,15.44,18.0%,21.09,21.41,23.72,21.09,39.9%,0.69,—,0.6%,0.0%,—,NEUTRAL,—,0,0,🟡 1/4,↑0 ↓0,$5.26B,Finance,NYSE
PTEN,"Patterson-UTI Energy, Inc.",11.44,13.39,14.6%,13.13,8.66,11.36,13.13,12.9%,1.41,—,-2.8%,12.0%,4.8,SELLING,$-24.6M,0,11,✅ 3/4,↑0 ↓0,$4.36B,Energy Minerals,NASDAQ
CRK,"Comstock Resources, Inc.",13.51,28.10,51.9%,61.79,11.77,13.39,61.79,78.1%,1.54,—,20.9%,32.2%,12.7,NEUTRAL,—,0,0,✅ 3/4,↑1 ↓0,$3.97B,Energy Minerals,NYSE
MAT,"Mattel, Inc.",13.06,22.48,41.9%,18.04,17.83,19.40,18.04,27.6%,1.87,—,20.5%,14.1%,7.2,SELLING,$-587K,0,1,🔴 0/4,↑0 ↓0,$3.73B,Consumer Durables,NASDAQ
SBCF,Seacoast Banking Corporation of Florida,33.14,36.27,8.6%,33.93,26.67,23.29,33.93,2.3%,1.18,—,5.9%,5.8%,5.6,SELLING,$-1.9M,0,6,🟡 2/4,↑0 ↓0,$3.21B,Finance,NASDAQ
NEOG,Neogen Corp,14.14,14.16,0.1%,14.74,23.03,23.90,14.74,4.1%,1.47,—,-0.4%,6.5%,5.3,BUYING,$+4K,1,0,✅ 3/4,↑0 ↓0,$3.09B,Health Technology,NASDAQ
GPK,Graphic Packaging Holding Company,9.48,19.71,51.9%,9.57,18.07,15.26,9.57,0.8%,0.87,—,6.0%,8.8%,5.1,BUYING,$+514K,3,0,✅ 3/4,↑1 ↓0,$2.81B,Process Industries,NYSE
ACHC,"Acadia Healthcare Company, Inc.",29.66,35.83,17.2%,30.60,49.85,49.38,30.60,3.1%,1.36,—,-44.5%,37.3%,12.7,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$2.76B,Health Services,NASDAQ
HOG,"Harley-Davidson, Inc.",26.24,29.22,10.2%,32.33,30.42,33.99,32.33,18.8%,0.88,—,6.3%,23.1%,9.4,BUYING,$+1.2M,3,6,🟡 2/4,↑0 ↓0,$2.73B,Consumer Durables,NYSE
AAP,"Advance Auto Parts, Inc.",43.36,65.20,33.5%,77.06,105.94,114.30,77.06,43.7%,1.15,—,4.8%,26.4%,4.2,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$2.62B,Retail Trade,NYSE
NWL,Newell Brands Inc,5.76,7.13,19.2%,13.82,10.61,15.78,13.82,58.3%,1.00,—,-8.6%,17.1%,4.7,SELLING,$-1.9M,0,5,🟡 2/4,↑0 ↓0,$2.45B,Producer Manufacturing,NASDAQ
BXMT,"Blackstone Mortgage Trust, Inc. Class A",13.23,20.66,36.0%,16.38,16.50,14.94,16.38,19.2%,0.68,—,0.4%,8.7%,4.1,BUYING,$+17K,1,4,🔴 0/4,↑0 ↓0,$2.23B,Finance,NYSE
SBET,"Sharplink, Inc.",10.14,19.54,48.1%,1338.57,170.95,394.89,1338.57,99.2%,1.56,—,-183.6%,16.2%,4.1,SELLING,$-304K,0,4,🔴 0/4,↑0 ↓0,$2.20B,Commercial Services,NASDAQ
SRPT,"Sarepta Therapeutics, Inc.",20.79,25.32,17.9%,47.16,89.85,75.63,47.16,55.9%,1.44,—,-18.4%,27.9%,8.2,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$2.20B,Health Technology,NASDAQ
WHR,Whirlpool Corporation,33.66,94.82,64.5%,77.23,108.37,109.31,77.23,56.4%,0.56,—,6.0%,0.0%,—,NEUTRAL,—,0,0,🔴 1/4,↑2 ↓0,$2.19B,Consumer Durables,NYSE
PENN,"PENN Entertainment, Inc.",16.34,22.36,26.9%,17.97,34.14,28.39,17.97,9.1%,1.17,—,-37.4%,14.9%,5.8,NEUTRAL,—,0,0,✅ 3/4,↑1 ↓0,$2.19B,Consumer Services,NASDAQ
KSS,Kohl's Corporation,18.05,25.22,28.4%,27.22,23.13,27.29,27.22,33.7%,0.49,—,6.7%,32.0%,7.0,SELLING,$-799K,0,7,✅ 4/4,↑0 ↓0,$2.05B,Retail Trade,NYSE
