Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DIS,Walt Disney Company,103.28,124.69,17.2%,108.63,117.35,108.63,68.00,4.9%,1.66,1.46%,10.5%,1.4%,3.1,BUYING,$+1.6M,2,2,✅ 4/4,↑0 ↓0,$179.35B,Consumer Services,NYSE
CMCSA,Comcast Corporation Class A,25.48,34.34,25.8%,30.03,33.95,30.03,18.90,15.1%,1.03,5.24%,21.5%,2.7%,3.0,SELLING,$-2.3M,0,3,✅ 4/4,↑0 ↓0,$91.04B,Consumer Services,NASDAQ
BDX,"Becton, Dickinson and Company",147.03,187.35,21.5%,151.76,174.24,151.76,94.94,3.1%,1.68,2.84%,5.7%,2.6%,2.4,SELLING,$-712K,0,9,✅ 4/4,↑0 ↓0,$40.51B,Health Technology,NYSE
ROP,"Roper Technologies, Inc.",322.44,576.55,44.1%,338.99,435.05,338.99,195.35,4.9%,1.75,1.11%,9.0%,4.4%,3.3,SELLING,$-2.2M,1,1,✅ 4/4,↑0 ↓0,$32.54B,Technology Services,NASDAQ
FISV,"Fiserv, Inc.",56.24,177.36,68.3%,91.24,115.91,91.24,52.07,38.4%,1.14,—,12.3%,—,—,BUYING,$+1.6M,2,0,✅ 3/4,↑2 ↓0,$29.99B,Commercial Services,NASDAQ
STLA,Stellantis N.V.,7.81,12.22,36.1%,9.37,11.57,9.37,,16.7%,0.32,—,—,2.6%,3.5,—,—,0,0,🟡 1/1,↑0 ↓0,$29.38B,Consumer Durables,NYSE
BIIB,Biogen Inc.,195.05,205.97,5.3%,263.45,233.19,263.45,170.92,26.0%,1.54,—,7.7%,3.4%,3.2,SELLING,$-665K,1,2,✅ 4/4,↑0 ↓0,$28.80B,Health Technology,NASDAQ
CTSH,Cognizant Technology Solutions Corporation Class A,51.36,87.03,41.0%,61.68,65.85,61.68,38.74,16.7%,1.62,2.50%,14.9%,8.7%,6.8,SELLING,$-4.6M,0,21,✅ 4/4,↑1 ↓0,$24.34B,Technology Services,NASDAQ
BCE,BCE Inc.,24.92,26.52,6.0%,27.97,30.08,27.97,19.77,10.9%,1.61,5.07%,31.7%,—,5.5,—,—,0,0,✅ 3/4,↑0 ↓0,$23.24B,Communications,NYSE
CHTR,"Charter Communications, Inc. Class A",144.62,422.29,65.8%,351.35,422.55,351.35,,58.8%,1.09,—,30.2%,39.5%,6.0,BUYING,$+3.8M,4,0,🔴 1/4,↑0 ↓0,$20.03B,Consumer Services,NASDAQ
GPN,Global Payments Inc.,72.68,90.64,19.8%,102.09,123.71,102.09,59.76,28.8%,0.84,1.37%,2.6%,5.5%,4.4,BUYING,$+94K,2,2,✅ 4/4,↑1 ↓0,$19.88B,Commercial Services,NYSE
TU,TELUS Corporation,12.60,16.73,24.7%,13.27,15.07,13.27,8.77,5.1%,1.76,8.72%,6.0%,—,10.8,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$19.67B,Communications,NYSE
IFF,International Flavors & Fragrances Inc.,75.83,84.45,10.2%,96.30,94.84,96.30,63.52,21.3%,1.37,2.13%,6.1%,5.3%,6.9,BUYING,$+12.1M,3,1,✅ 3/4,↑0 ↓0,$19.36B,Consumer Non-Durables,NYSE
AMCR,Amcor PLC,39.12,50.94,23.2%,40.47,44.20,40.47,,3.3%,1.55,6.77%,8.7%,7.3%,7.2,—,—,0,0,🟡 2/4,↑1 ↓0,$18.09B,Process Industries,NYSE
GIS,"General Mills, Inc.",33.70,55.19,38.9%,46.95,52.87,46.95,32.02,28.2%,1.93,7.24%,23.7%,9.6%,4.8,SELLING,$-1.0M,0,3,✅ 3/4,↑1 ↓0,$17.99B,Consumer Non-Durables,NYSE
WY,Weyerhaeuser Company,23.85,27.86,14.4%,24.60,26.45,24.60,18.07,3.1%,1.82,3.55%,4.2%,3.6%,4.8,SELLING,$-1.7M,3,2,✅ 4/4,↑0 ↓0,$17.20B,Finance,NYSE
