Ticker,Company,Price,52W High,% Off 52W High,30Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
BDX,"Becton, Dickinson and Company",168.40,187.35,10.1%,171.77,171.77,150.69,94.71,2.0%,1.92,2.49%,5.7%,4.3%,3.7,SELLING,$-976K,0,10,✅ 4/4,↑1 ↓0,$46.40B,Health Technology,NYSE
MSTR,Strategy Inc Class A,93.33,414.36,77.5%,97.64,97.64,64.99,36.37,4.4%,0.88,—,-30.8%,11.8%,1.5,SELLING,$-28.8M,0,33,🔴 1/4,↑1 ↓0,$32.71B,Technology Services,NASDAQ
CNC,Centene Corporation,61.82,69.36,10.9%,63.96,63.96,54.28,,3.3%,1.35,—,-20.4%,3.1%,2.6,SELLING,$-5.2M,0,1,✅ 4/4,↑1 ↓0,$30.54B,Health Services,NYSE
LEN,Lennar Corporation Class A,84.56,144.24,41.4%,92.71,92.71,72.34,48.61,8.8%,0.94,2.37%,7.2%,0.3%,0.2,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$20.31B,Consumer Durables,NYSE
LYB,LyondellBasell Industries NV,60.49,83.94,27.9%,64.78,64.78,60.20,,6.6%,1.94,4.56%,-6.1%,4.9%,2.2,SELLING,$-27.0M,0,2,🔴 2/4,↑0 ↓0,$19.53B,Process Industries,NYSE
RCI,Rogers Communications Inc. Class B,34.82,41.14,15.4%,37.17,37.17,34.81,25.00,6.3%,1.61,4.04%,44.4%,—,12.7,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$18.93B,Communications,NYSE
COO,"Cooper Companies, Inc.",73.06,89.83,18.7%,85.48,85.48,71.10,42.67,14.5%,1.73,—,2.9%,4.6%,2.7,NEUTRAL,—,0,0,✅ 4/4,↑1 ↓0,$14.25B,Health Technology,NASDAQ
ICLR,ICON Plc,178.18,203.91,12.6%,207.09,207.09,158.99,89.14,14.0%,1.47,—,1.9%,3.8%,2.8,—,—,0,0,✅ 3/4,↑0 ↓0,$13.64B,Commercial Services,NASDAQ
ALB,Albemarle Corporation,113.88,221.00,48.5%,134.41,134.41,109.43,68.47,15.3%,1.76,1.44%,-2.3%,0.1%,0.0,SELLING,$-7.4M,0,4,✅ 3/4,↑0 ↓0,$13.43B,Process Industries,NYSE
CNH,CNH Industrial NV,10.76,13.31,19.2%,10.78,10.78,9.29,,0.2%,1.72,0.93%,4.9%,8.7%,7.5,SELLING,$-490K,0,1,🟡 2/4,↑1 ↓0,$13.34B,Producer Manufacturing,NYSE
RVTY,"Revvity, Inc.",113.37,118.30,4.2%,118.10,118.10,94.93,57.72,4.0%,1.76,0.25%,3.2%,10.0%,5.1,SELLING,$-4.7M,0,7,✅ 4/4,↑0 ↓0,$12.65B,Health Technology,NYSE
