Ticker,Company,Price,52W High,% Off 52W High,100Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
AIG,"American International Group, Inc.",78.25,87.29,10.4%,230.83,56.50,51.49,230.83,66.1%,1.03,2.56%,7.7%,2.1%,2.0,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$41.49B,Finance,NYSE
PCG,PG&E Corporation,18.11,19.16,5.5%,27.04,14.28,27.88,27.04,33.0%,1.26,1.10%,9.2%,0.0%,—,SELLING,$-4.9M,0,9,✅ 3/4,↑0 ↓0,$39.88B,Utilities,NYSE
FISV,"Fiserv, Inc.",50.22,144.18,65.2%,52.46,115.55,91.63,52.46,4.3%,1.02,—,12.3%,—,—,BUYING,$+1.7M,6,0,✅ 3/4,↑1 ↓0,$26.78B,Commercial Services,NASDAQ
FIS,"Fidelity National Information Services, Inc.",40.54,82.62,50.9%,48.20,84.92,77.75,48.20,15.9%,1.31,4.34%,17.2%,4.3%,2.9,BUYING,$+1.1M,3,0,🟡 2/4,↑1 ↓0,$20.95B,Technology Services,NYSE
VTRS,"Viatris, Inc.",17.01,17.68,3.8%,18.58,11.42,20.72,18.58,8.5%,1.35,2.82%,-2.0%,4.1%,4.8,—,—,0,0,✅ 4/4,↑0 ↓0,$19.96B,Health Technology,NASDAQ
CDE,"Coeur Mining, Inc.",15.84,27.77,43.0%,17.71,7.43,7.16,17.71,10.5%,1.57,0.25%,12.1%,5.4%,1.1,SELLING,$-715K,1,1,🟡 2/4,↑0 ↓0,$16.32B,Non-Energy Minerals,NYSE
APA,APA Corporation,36.18,45.66,20.8%,42.24,24.73,31.39,42.24,14.3%,1.98,2.76%,25.8%,11.7%,5.5,SELLING,$-833K,0,1,✅ 4/4,↑0 ↓0,$12.79B,Energy Minerals,NASDAQ
CSGP,"CoStar Group, Inc.",27.69,97.43,71.6%,29.28,71.11,52.91,29.28,5.4%,1.42,—,0.3%,3.8%,2.0,BUYING,$+6.0M,5,0,✅ 4/4,↑1 ↓0,$11.31B,Technology Services,NASDAQ
BAX,Baxter International Inc.,21.74,29.35,25.9%,33.67,50.04,48.02,33.67,35.4%,1.86,0.18%,-14.9%,11.8%,5.5,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$11.23B,Health Technology,NYSE
SIRI,SiriusXM Holdings Inc.,29.83,31.42,5.1%,31.32,40.67,40.04,31.32,4.7%,0.85,3.57%,7.4%,18.1%,5.6,SELLING,$-740K,0,2,🔴 1/4,↑0 ↓0,$10.04B,Consumer Services,NASDAQ
ARE,"Alexandria Real Estate Equities, Inc.",49.64,88.24,43.7%,66.01,109.17,95.05,66.01,24.8%,0.54,5.80%,-6.4%,6.0%,3.5,BUYING,$+2.2M,5,3,🔴 2/4,↑0 ↓0,$8.65B,Finance,NYSE
NOV,NOV Inc.,20.33,21.55,5.7%,27.25,15.64,24.18,27.25,25.4%,1.18,1.77%,1.4%,16.1%,6.9,—,—,0,0,🔴 0/4,↑0 ↓0,$7.30B,Industrial Services,NYSE
MOS,Mosaic Company,22.78,37.44,39.1%,28.60,28.54,27.66,28.60,20.4%,0.61,3.86%,0.4%,12.4%,2.9,NEUTRAL,—,0,0,🔴 1/4,↑1 ↓0,$7.24B,Process Industries,NYSE
CAG,"Conagra Brands, Inc.",14.83,20.32,27.0%,16.83,24.17,23.51,16.83,11.9%,1.12,4.72%,-25.1%,15.1%,2.4,BUYING,$+761K,2,0,✅ 3/4,↑0 ↓0,$7.10B,Consumer Non-Durables,NYSE
MHK,"Mohawk Industries, Inc.",110.41,143.13,22.9%,111.48,123.82,150.62,111.48,1.0%,0.81,—,5.1%,13.1%,5.5,SELLING,$-7.8M,0,12,✅ 4/4,↑0 ↓0,$6.73B,Producer Manufacturing,NYSE
CPB,Campbell's Company,21.88,34.17,36.0%,26.94,36.09,35.38,26.94,18.8%,1.62,7.13%,15.4%,30.0%,3.7,BUYING,$+6K,1,0,✅ 3/4,↑1 ↓0,$6.52B,Consumer Non-Durables,NASDAQ
FLG,"Flagstar Bank, National Association",14.88,15.44,3.6%,20.92,21.29,23.57,20.92,28.9%,0.81,0.27%,-0.7%,0.0%,0.0,NEUTRAL,—,0,0,🟡 1/4,↑0 ↓0,$6.20B,Finance,NYSE
