Ticker,Company,Price,52W High,% Off 52W High,30Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
PFE,Pfizer Inc.,27.79,28.75,3.3%,28.24,28.24,25.48,18.17,1.6%,1.86,—,5.0%,2.8%,3.9,BUYING,$+2.8M,3,2,✅ 4/4,↑0 ↓0,$158.39B,Health Technology,NYSE
LEN,Lennar Corporation Class A,85.42,144.24,40.8%,94.26,94.26,73.13,48.95,9.4%,0.95,—,7.2%,—,—,—,—,0,0,—,—,$20.53B,Consumer Durables,NYSE
TSN,"Tyson Foods, Inc. Class A",58.40,69.48,16.0%,59.37,59.37,54.01,33.14,1.6%,1.11,—,3.2%,3.1%,2.9,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$20.14B,Consumer Non-Durables,NYSE
RCI,Rogers Communications Inc. Class B,36.35,41.14,11.6%,37.22,37.22,34.84,25.02,2.3%,1.68,—,44.4%,—,—,—,—,0,0,—,—,$19.64B,Communications,NYSE
ALB,Albemarle Corporation,134.19,221.00,39.3%,138.21,138.21,111.77,70.13,2.9%,1.97,—,2.2%,0.1%,0.0,SELLING,$-5.0M,0,2,✅ 3/4,↑0 ↓0,$15.84B,Process Industries,NYSE
SWK,"Stanley Black & Decker, Inc.",98.85,104.68,5.6%,101.38,101.38,98.41,66.07,2.5%,1.67,—,6.9%,—,—,—,—,0,0,—,—,$14.93B,Consumer Durables,NYSE
COO,"Cooper Companies, Inc.",76.16,89.83,15.2%,85.30,85.30,71.47,42.86,10.7%,1.80,—,2.9%,4.9%,3.6,NEUTRAL,—,0,0,✅ 4/4,↑1 ↓0,$14.85B,Health Technology,NASDAQ
ICLR,ICON Plc,174.26,203.91,14.5%,207.86,207.86,161.41,90.67,16.2%,1.43,—,0.4%,3.3%,2.7,SELLING,$-1.7M,0,9,✅ 3/4,↑0 ↓0,$13.45B,Commercial Services,NASDAQ
BIO,"Bio-Rad Laboratories, Inc. Class A",376.46,380.71,1.1%,421.73,421.73,329.96,205.07,10.7%,1.40,—,3.1%,—,—,—,—,0,0,—,—,$10.12B,Health Technology,NYSE
EMN,Eastman Chemical Company,73.79,83.47,11.6%,75.43,75.43,68.54,45.09,2.2%,1.38,—,7.4%,6.2%,4.0,SELLING,$-234K,0,1,✅ 3/4,↑0 ↓0,$8.44B,Process Industries,NYSE
REXR,"Rexford Industrial Realty, Inc.",37.05,44.38,16.5%,42.75,42.75,32.73,,13.3%,1.12,—,-4.8%,4.9%,2.8,SELLING,$-1.5M,3,2,✅ 3/4,↑1 ↓0,$8.26B,Finance,NYSE
GME,GameStop Corp. Class A,18.04,28.10,35.8%,22.51,22.51,15.62,,19.9%,1.39,—,14.1%,13.1%,16.2,SELLING,$-828K,0,5,✅ 3/3,—,$8.09B,Retail Trade,NYSE
BLDR,"Builders FirstSource, Inc.",70.32,151.03,53.4%,86.26,86.26,56.89,,18.5%,1.89,—,2.5%,8.9%,3.5,BUYING,$+4.0M,1,1,🔴 1/4,↑1 ↓0,$7.57B,Retail Trade,NYSE
RYN,Rayonier Inc.,21.28,27.34,22.2%,23.33,23.33,21.23,15.73,8.8%,1.22,—,2.0%,—,—,—,—,0,0,—,—,$6.37B,Finance,NYSE
GNTX,Gentex Corporation,23.59,29.38,19.7%,26.83,26.83,22.42,14.58,12.1%,1.96,—,16.1%,—,—,—,—,0,0,—,—,$4.97B,Producer Manufacturing,NASDAQ
THO,"Thor Industries, Inc.",78.74,122.83,35.9%,87.04,87.04,78.37,49.94,9.5%,0.95,—,6.1%,13.7%,7.6,BUYING,$+229K,1,0,✅ 3/4,↑0 ↓0,$4.10B,Consumer Durables,NYSE
POST,"Post Holdings, Inc.",78.52,117.28,33.0%,84.70,84.70,69.77,,7.3%,1.12,—,8.3%,18.4%,8.2,SELLING,$-650K,0,1,✅ 4/4,↑0 ↓0,$3.45B,Consumer Non-Durables,NYSE
ASH,Ashland Inc.,72.82,78.25,6.9%,74.94,74.94,66.25,42.85,2.8%,1.78,—,4.0%,11.0%,6.2,—,—,0,0,—,—,$3.33B,Consumer Non-Durables,NYSE
CALY,Callaway Golf Company,15.79,20.28,22.1%,18.10,18.10,15.78,12.98,12.8%,1.31,—,3.0%,4.8%,3.5,SELLING,$-3.6M,0,4,✅ 4/4,↑0 ↓0,$2.82B,Consumer Durables,NYSE
AEO,"American Eagle Outfitters, Inc.",16.00,28.46,43.8%,16.10,16.10,14.90,11.87,0.6%,1.63,—,18.0%,13.7%,4.3,SELLING,$-296K,0,5,✅ 3/4,↑0 ↓0,$2.68B,Retail Trade,NYSE
ROG,Rogers Corporation,126.54,169.00,25.1%,146.50,146.50,125.12,82.87,13.6%,1.88,—,2.6%,4.1%,1.9,SELLING,$-536K,0,3,✅ 3/4,↑0 ↓0,$2.26B,Process Industries,NYSE
