Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DIS,Walt Disney Company,107.32,119.78,10.4%,108.63,115.60,108.63,68.50,1.2%,1.69,—,7.8%,1.1%,1.8,SELLING,$-762K,0,1,✅ 4/4,↑1 ↓0,$185.31B,Consumer Services,NYSE
CMCSA,Comcast Corporation Class A,26.42,32.85,19.6%,29.95,33.46,29.95,18.93,11.8%,1.04,—,12.0%,—,—,—,—,0,0,—,—,$93.75B,Consumer Services,NASDAQ
BIIB,Biogen Inc.,214.35,222.15,3.5%,262.17,232.98,262.17,172.55,18.2%,1.68,—,4.6%,4.1%,3.8,SELLING,$-240K,0,1,✅ 4/4,↑0 ↓0,$31.67B,Health Technology,NASDAQ
CTSH,Cognizant Technology Solutions Corporation Class A,60.92,87.03,30.0%,61.88,65.76,61.88,39.22,1.5%,1.90,—,14.9%,10.0%,4.6,SELLING,$-659K,1,9,✅ 3/4,↑1 ↓0,$27.44B,Technology Services,NASDAQ
GPN,Global Payments Inc.,92.28,95.58,3.5%,102.99,122.20,102.99,60.46,10.4%,1.06,—,2.2%,8.0%,5.4,NEUTRAL,—,0,0,✅ 4/4,↑1 ↓0,$24.42B,Finance,NYSE
BCE,BCE Inc.,23.78,26.52,10.3%,27.98,29.92,27.98,19.93,15.0%,1.53,—,30.6%,—,7.4,—,—,0,0,✅ 3/4,↑0 ↓0,$22.18B,Communications,NYSE
IFF,International Flavors & Fragrances Inc.,83.39,89.31,6.6%,96.60,94.04,96.60,64.25,13.7%,1.52,—,1.8%,—,—,—,—,0,0,—,—,$21.28B,Consumer Non-Durables,NYSE
STLA,Stellantis N.V.,5.26,12.22,57.0%,9.55,11.72,9.55,,44.9%,0.24,—,—,—,—,—,—,0,0,—,—,$19.80B,Consumer Durables,NYSE
CHTR,"Charter Communications, Inc. Class A",147.76,285.82,48.3%,351.81,415.87,351.81,,58.0%,1.04,—,29.7%,50.4%,7.2,SELLING,$-9.0M,4,1,🔴 2/4,↑1 ↓0,$19.77B,Consumer Services,NASDAQ
ZBH,"Zimmer Biomet Holdings, Inc.",98.97,108.29,8.6%,109.82,115.04,109.82,82.20,9.9%,1.49,—,6.4%,—,—,—,—,0,0,—,—,$18.88B,Health Technology,NYSE
WY,Weyerhaeuser Company,24.62,27.75,11.3%,24.77,26.67,24.77,18.31,0.6%,1.88,—,5.0%,4.2%,4.9,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$17.74B,Finance,NYSE
FLUT,Flutter Entertainment Plc,99.57,309.41,67.8%,137.46,165.14,137.46,,27.6%,1.97,—,-8.0%,—,—,—,—,0,0,—,—,$17.28B,Consumer Services,NYSE
TU,TELUS Corporation,10.02,16.72,40.1%,13.10,14.81,13.10,8.74,23.5%,1.69,—,-6.4%,—,—,—,—,0,0,—,—,$15.92B,Communications,NYSE
QXO,"QXO, Inc.",13.34,27.61,51.7%,23.67,28.56,23.67,,43.6%,1.04,—,-4.6%,9.8%,3.2,NEUTRAL,—,0,0,🟡 0/4,↑0 ↓0,$13.84B,Distribution Services,NYSE
HRL,Hormel Foods Corporation,24.08,29.34,17.9%,30.69,33.40,30.69,18.93,21.5%,1.67,—,5.8%,6.6%,5.0,SELLING,$-495K,0,1,✅ 3/4,↑0 ↓0,$13.25B,Consumer Non-Durables,NYSE
CSGP,"CoStar Group, Inc.",32.26,91.89,64.9%,53.00,71.26,53.00,29.32,39.1%,1.65,—,0.9%,—,—,—,—,0,0,—,—,$13.07B,Technology Services,NASDAQ
