Ticker,Company,Price,52W High,% Off 52W High,30Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
PFE,Pfizer Inc.,27.93,29.21,4.4%,28.55,28.55,25.85,18.36,2.2%,1.87,—,5.0%,2.7%,3.9,BUYING,$+2.8M,3,2,✅ 4/4,↑0 ↓0,$159.19B,Health Technology,NYSE
ROP,"Roper Technologies, Inc.",366.21,521.28,29.7%,442.00,442.00,349.38,201.97,17.1%,1.94,—,13.1%,6.5%,7.9,SELLING,$-3.1M,0,2,✅ 4/4,↑1 ↓0,$36.22B,Technology Services,NASDAQ
CNC,Centene Corporation,62.77,69.63,9.9%,64.21,64.21,55.21,31.00,2.2%,1.37,—,-20.4%,3.1%,3.3,SELLING,$-12.1M,0,3,✅ 4/4,↑0 ↓0,$31.01B,Health Services,NYSE
BRO,"Brown & Brown, Inc.",61.98,96.55,35.8%,66.89,66.89,48.23,28.86,7.3%,1.63,—,9.9%,—,—,BUYING,$+164K,2,0,✅ 3/4,↑0 ↓0,$20.74B,Finance,NYSE
EIX,Edison International,53.81,81.62,34.1%,55.47,55.47,50.98,35.18,3.0%,1.19,—,22.6%,5.3%,3.2,SELLING,$-75K,0,2,✅ 4/4,↑0 ↓0,$20.71B,Utilities,NYSE
LYB,LyondellBasell Industries NV,60.18,83.94,28.3%,64.14,64.14,59.60,,6.2%,1.82,—,-2.3%,5.4%,3.4,SELLING,$-742K,0,1,✅ 3/4,↑1 ↓0,$19.44B,Process Industries,NYSE
IP,International Paper Company,35.90,50.25,28.6%,36.82,36.82,34.35,24.96,2.5%,1.32,—,-16.5%,15.5%,11.6,SELLING,$-843K,1,2,🔴 1/4,↑0 ↓0,$19.01B,Process Industries,NYSE
ICLR,ICON Plc,167.38,203.91,17.9%,207.60,207.60,161.25,90.59,19.4%,1.38,—,0.4%,3.5%,4.1,SELLING,$-1.7M,0,9,✅ 3/4,↑0 ↓0,$12.91B,Commercial Services,NASDAQ
BIO,"Bio-Rad Laboratories, Inc. Class A",377.46,396.23,4.7%,424.10,424.10,334.81,207.40,11.0%,1.41,—,3.1%,7.1%,4.2,SELLING,$-136K,0,1,🔴 2/4,↑0 ↓0,$10.14B,Health Technology,NYSE
REXR,"Rexford Industrial Realty, Inc.",38.24,44.38,13.8%,42.79,42.79,32.75,,10.6%,1.15,—,-4.8%,5.4%,4.1,SELLING,$-1.2M,0,1,✅ 3/4,↑0 ↓0,$8.53B,Finance,NYSE
BLDR,"Builders FirstSource, Inc.",60.09,131.50,54.3%,87.67,87.67,57.87,,31.5%,1.61,—,2.5%,8.7%,4.1,SELLING,$-391K,0,1,🔴 1/4,↑1 ↓0,$6.47B,Retail Trade,NYSE
JBTM,JBT Marel Corporation,113.30,170.19,33.4%,113.86,113.86,95.55,,0.5%,1.31,—,4.4%,7.7%,5.1,NEUTRAL,—,0,0,✅ 3/4,↑2 ↓0,$5.88B,Producer Manufacturing,NYSE
SLGN,Silgan Holdings Inc.,37.21,49.55,24.9%,40.16,40.16,33.44,21.74,7.3%,1.65,—,11.7%,10.9%,10.5,NEUTRAL,—,0,0,✅ 3/4,↑1 ↓0,$3.93B,Process Industries,NYSE
IRT,"Independence Realty Trust, Inc.",14.56,17.79,18.2%,14.98,14.98,11.33,,2.8%,1.02,—,1.3%,7.8%,4.8,SELLING,$-9K,1,6,🔴 0/4,↑0 ↓0,$3.52B,Finance,NYSE
PFSI,"PennyMac Financial Services, Inc.",65.26,160.36,59.3%,66.71,66.71,46.38,,2.2%,0.78,—,9.4%,9.9%,5.1,SELLING,$-2.5M,0,5,🔴 2/4,↑0 ↓0,$3.39B,Finance,NYSE
POST,"Post Holdings, Inc.",75.82,117.28,35.4%,84.61,84.61,69.71,,10.4%,1.08,—,8.3%,—,—,—,—,0,0,—,—,$3.33B,Consumer Non-Durables,NYSE
ABG,"Asbury Automotive Group, Inc.",185.27,258.75,28.4%,188.11,188.11,140.02,,1.5%,0.85,—,13.2%,11.6%,5.4,SELLING,$-209K,1,1,🟡 2/4,↑0 ↓0,$3.33B,Retail Trade,NYSE
