Ticker,Company,Price,52W High,% Off 52W High,30Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
ROP,"Roper Technologies, Inc.",343.69,576.49,40.4%,438.49,438.49,343.40,197.87,21.6%,1.87,1.12%,9.0%,4.6%,3.4,BUYING,$+502K,1,0,✅ 4/4,↑0 ↓0,$34.68B,Technology Services,NASDAQ
CNC,Centene Corporation,61.29,61.75,0.7%,63.95,63.95,54.27,,4.2%,1.41,—,-26.1%,3.5%,2.1,SELLING,$-2.6M,0,1,✅ 3/4,↑0 ↓0,$30.26B,Health Services,NYSE
BRO,"Brown & Brown, Inc.",57.44,113.83,49.5%,65.36,65.36,46.98,28.16,12.1%,1.53,1.17%,11.7%,6.3%,4.7,BUYING,$+114K,1,0,✅ 4/4,↑1 ↓0,$19.47B,Finance,NYSE
LEN,Lennar Corporation Class A,89.61,144.24,37.9%,95.33,95.33,73.95,49.25,6.0%,1.01,2.23%,7.9%,0.3%,0.2,NEUTRAL,—,0,0,🔴 0/4,↑1 ↓0,$19.29B,Consumer Durables,NYSE
CNH,CNH Industrial NV,9.81,14.27,31.2%,10.70,10.70,9.22,,8.3%,1.57,0.98%,4.9%,6.7%,3.6,SELLING,$-490K,0,1,🟡 2/4,↑1 ↓0,$12.17B,Producer Manufacturing,NYSE
RVTY,"Revvity, Inc.",103.20,118.30,12.8%,117.19,117.19,94.15,57.26,11.9%,1.60,0.27%,3.2%,12.8%,6.7,SELLING,$-4.7M,0,6,✅ 4/4,↑0 ↓0,$11.51B,Health Technology,NYSE
WLK,Westlake Corporation,86.75,124.23,30.2%,90.30,90.30,78.76,,3.9%,1.30,2.44%,-17.2%,11.0%,3.0,SELLING,$-7.1M,0,4,🔴 1/4,↑0 ↓0,$11.11B,Process Industries,NYSE
WTRG,"Essential Utilities, Inc.",36.35,42.37,14.2%,37.40,37.40,32.00,21.14,2.8%,1.49,3.71%,8.3%,1.6%,1.7,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$10.31B,Utilities,NYSE
GME,GameStop Corp. Class A,21.32,31.05,31.3%,21.97,21.97,15.37,,3.0%,1.76,—,8.1%,14.1%,5.5,BUYING,$+21.1M,4,6,✅ 3/3,—,$9.57B,Retail Trade,NYSE
EMN,Eastman Chemical Company,76.02,83.47,8.9%,76.65,76.65,69.65,45.25,0.8%,1.45,4.43%,6.7%,6.0%,4.2,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$8.69B,Process Industries,NYSE
BLDR,"Builders FirstSource, Inc.",74.47,151.03,50.7%,86.41,86.41,56.97,,13.8%,2.00,—,7.0%,9.6%,3.1,BUYING,$+4.0M,1,1,🔴 2/4,↑0 ↓0,$8.01B,Retail Trade,NYSE
REXR,"Rexford Industrial Realty, Inc.",34.90,44.38,21.4%,42.79,42.79,32.42,,18.5%,0.97,4.91%,2.7%,6.2%,4.7,SELLING,$-3.9M,3,4,✅ 3/4,↑0 ↓0,$7.88B,Finance,NYSE
UHS,"Universal Health Services, Inc. Class B",144.95,246.32,41.2%,149.66,149.66,135.70,83.40,3.1%,1.18,0.55%,21.3%,7.1%,3.2,SELLING,$-128K,0,1,✅ 3/4,↑0 ↓0,$7.72B,Health Services,NYSE
SON,Sonoco Products Company,48.33,58.44,17.3%,48.56,48.56,43.13,29.71,0.5%,1.34,4.44%,20.2%,9.8%,4.5,BUYING,$+650K,2,2,🟡 1/4,↑1 ↓0,$4.78B,Process Industries,NYSE
UFPI,"UFP Industries, Inc.",78.55,118.00,33.4%,79.81,79.81,57.78,33.83,1.6%,1.44,1.78%,8.1%,3.5%,2.9,SELLING,$-1.0M,0,1,🔴 0/4,↑0 ↓0,$4.44B,Non-Energy Minerals,NASDAQ
SLGN,Silgan Holdings Inc.,36.29,57.04,36.4%,39.95,39.95,33.28,21.52,9.2%,1.65,2.24%,12.9%,9.0%,10.1,NEUTRAL,—,0,0,🟡 2/4,↑1 ↓0,$3.84B,Process Industries,NYSE
AVNT,Avient Corporation,33.85,44.85,24.5%,35.92,35.92,33.36,20.68,5.8%,1.29,3.11%,6.7%,2.8%,3.0,—,—,0,0,✅ 4/4,↑0 ↓0,$3.10B,Process Industries,NYSE
IAC,IAC Inc.,44.62,46.33,3.7%,57.25,57.25,41.52,23.29,22.1%,0.73,—,2.4%,19.0%,5.7,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$3.06B,Technology Services,NASDAQ
VAC,Marriott Vacations Worldwide Corporation,88.59,89.84,1.4%,95.43,95.43,85.62,,7.2%,1.53,3.77%,-15.5%,11.1%,5.1,BUYING,$+1.4M,3,0,✅ 3/4,↑0 ↓0,$3.04B,Consumer Services,NYSE
CWT,California Water Service Group,44.42,50.44,11.9%,47.77,47.77,39.48,25.38,7.0%,1.58,2.97%,7.2%,3.9%,2.7,SELLING,$-429K,1,5,🔴 2/4,—,$2.66B,Utilities,NYSE
ABM,ABM Industries Incorporated,38.94,52.94,26.4%,41.23,41.23,36.03,24.85,5.5%,1.32,2.97%,9.0%,6.6%,6.7,SELLING,$-1.8M,0,2,🔴 0/4,↑0 ↓0,$2.28B,Commercial Services,NYSE
CXT,"Crane NXT, Co.",36.56,69.00,47.0%,39.46,39.46,32.08,20.48,7.3%,1.70,1.85%,11.1%,17.9%,10.5,BUYING,$+141K,5,1,✅ 4/4,↑0 ↓0,$2.10B,Producer Manufacturing,NYSE
