Ticker,Company,Price,52W High,% Off 52W High,100Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
AIG,"American International Group, Inc.",76.22,87.29,12.7%,228.40,58.00,52.52,228.40,66.6%,0.98,—,7.2%,1.8%,2.4,SELLING,$-18.1M,0,1,✅ 4/4,↑0 ↓0,$39.85B,Finance,NYSE
PCG,PG&E Corporation,13.43,19.16,29.9%,26.86,14.24,27.35,26.86,50.0%,0.91,—,9.7%,0.0%,—,SELLING,$-5.3M,0,8,✅ 3/4,↑0 ↓0,$29.57B,Utilities,NYSE
FISV,"Fiserv, Inc.",51.97,138.62,62.5%,53.39,116.62,93.26,53.39,2.7%,1.03,—,10.7%,—,—,BUYING,$+2.2M,7,0,🔴 2/4,↑1 ↓0,$27.64B,Commercial Services,NASDAQ
FIS,"Fidelity National Information Services, Inc.",40.23,70.27,42.7%,48.50,82.84,77.71,48.50,17.1%,1.29,—,22.3%,3.6%,2.5,BUYING,$+114K,2,0,🟡 2/4,↑1 ↓0,$20.75B,Technology Services,NYSE
VTRS,"Viatris, Inc.",16.64,18.39,9.5%,18.68,11.60,20.52,18.68,10.9%,1.35,—,-2.8%,3.2%,3.4,—,—,0,0,✅ 4/4,—,$19.11B,Health Technology,NASDAQ
SIRI,SiriusXM Holdings Inc.,27.85,32.66,14.7%,30.75,39.77,39.69,30.75,9.4%,0.79,—,7.6%,17.4%,8.6,SELLING,$-1.2M,0,3,🔴 1/4,↑0 ↓0,$9.39B,Consumer Services,NASDAQ
ARE,"Alexandria Real Estate Equities, Inc.",51.98,88.24,41.1%,66.39,107.38,95.18,66.39,21.7%,0.57,—,-6.3%,5.5%,3.9,BUYING,$+1.3M,5,2,✅ 3/4,↑0 ↓0,$9.06B,Finance,NYSE
MOS,Mosaic Company,24.35,36.99,34.2%,29.26,29.18,28.21,29.26,16.8%,0.68,—,-5.3%,12.1%,3.9,SELLING,$-509K,0,1,🔴 1/4,↑1 ↓0,$7.74B,Process Industries,NYSE
CAG,"Conagra Brands, Inc.",16.11,20.32,20.7%,16.67,23.72,23.23,16.67,3.4%,1.21,—,-25.1%,10.9%,2.9,BUYING,$+761K,2,0,✅ 3/4,↑0 ↓0,$7.71B,Consumer Non-Durables,NYSE
NOV,NOV Inc.,21.50,21.73,1.1%,27.27,15.68,24.21,27.27,21.2%,1.24,—,1.5%,13.3%,7.4,—,—,0,0,🔴 1/4,↑0 ↓0,$7.66B,Industrial Services,NYSE
CPB,Campbell's Company,23.82,34.17,30.3%,27.02,36.22,35.46,27.02,11.9%,1.76,—,15.4%,27.1%,7.9,BUYING,$+6K,1,0,✅ 3/4,↑1 ↓0,$7.10B,Consumer Non-Durables,NASDAQ
CLF,Cleveland-Cliffs Inc,11.70,16.70,29.9%,19.50,13.96,11.21,19.50,40.0%,1.19,—,-15.2%,14.3%,3.4,SELLING,$-2.9M,0,1,✅ 3/4,↑0 ↓0,$6.68B,Non-Energy Minerals,NYSE
RIG,Transocean Ltd.,5.91,7.66,22.9%,29.91,4.37,7.79,29.91,80.3%,0.79,—,-18.7%,26.4%,6.1,BUYING,$+173K,1,0,🔴 2/4,↑0 ↓0,$6.60B,Industrial Services,NYSE
FLG,"Flagstar Bank, National Association",13.34,15.44,13.6%,21.11,21.45,23.75,21.11,36.8%,0.73,—,0.6%,0.0%,—,NEUTRAL,—,0,0,🟡 1/4,↑0 ↓0,$5.54B,Finance,NYSE
