Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DIS,Walt Disney Company,99.36,124.61,20.3%,109.39,118.91,109.39,68.62,9.2%,1.60,1.52%,10.5%,1.4%,2.9,SELLING,$-183K,1,1,✅ 4/4,↑0 ↓0,$172.55B,Consumer Services,NYSE
PFE,Pfizer Inc.,24.38,28.75,15.2%,25.71,28.57,25.71,18.33,5.2%,1.54,7.08%,8.3%,2.8%,4.7,SELLING,$-51K,0,1,✅ 4/4,↑1 ↓0,$138.95B,Health Technology,NYSE
CMCSA,Comcast Corporation Class A,25.07,34.34,27.0%,30.33,34.26,30.33,19.03,17.4%,1.02,5.70%,21.5%,2.8%,2.9,SELLING,$-2.3M,0,3,✅ 4/4,↑1 ↓0,$89.54B,Consumer Services,NASDAQ
ROP,"Roper Technologies, Inc.",338.90,575.77,41.1%,343.32,438.36,343.32,197.83,1.3%,1.84,1.08%,9.0%,5.6%,4.7,BUYING,$+502K,1,0,✅ 4/4,↑0 ↓0,$34.20B,Technology Services,NASDAQ
BIIB,Biogen Inc.,216.65,219.72,1.4%,265.15,232.48,265.15,172.63,18.3%,1.71,—,7.7%,3.9%,5.2,SELLING,$-665K,1,2,✅ 4/4,↑0 ↓0,$31.99B,Health Technology,NASDAQ
STLA,Stellantis N.V.,5.66,12.22,53.7%,9.42,11.50,9.42,,40.0%,0.23,—,—,2.7%,4.2,—,—,0,0,🟡 1/1,—,$21.28B,Consumer Durables,NYSE
BCE,BCE Inc.,22.64,26.52,14.6%,27.60,29.71,27.60,19.53,18.0%,1.46,5.44%,31.7%,—,6.6,—,—,0,0,✅ 3/4,—,$21.11B,Communications,NYSE
CHTR,"Charter Communications, Inc. Class A",150.20,422.29,64.4%,351.48,422.78,351.48,,57.3%,1.13,—,30.2%,46.2%,7.4,SELLING,$-9.0M,4,1,🔴 1/4,↑1 ↓0,$20.80B,Consumer Services,NASDAQ
GPN,Global Payments Inc.,71.03,90.64,21.6%,101.66,123.19,101.66,59.52,30.1%,0.82,1.43%,2.6%,8.2%,4.6,BUYING,$+99K,1,0,✅ 4/4,↑1 ↓0,$19.43B,Finance,NYSE
IFF,International Flavors & Fragrances Inc.,75.66,84.45,10.4%,95.13,93.70,95.13,63.01,20.5%,1.37,2.10%,6.1%,8.1%,7.0,BUYING,$+32.3M,3,0,✅ 3/4,↑1 ↓0,$19.31B,Consumer Non-Durables,NYSE
CTSH,Cognizant Technology Solutions Corporation Class A,40.14,87.03,53.9%,61.65,65.20,61.65,39.16,34.9%,1.26,3.30%,14.9%,12.7%,6.4,SELLING,$-980K,1,11,✅ 4/4,↑2 ↓0,$19.02B,Technology Services,NASDAQ
RCI,Rogers Communications Inc. Class B,34.37,41.14,16.5%,34.41,37.17,34.41,24.51,0.1%,1.44,4.04%,49.3%,—,12.5,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$18.63B,Communications,NYSE
ZBH,"Zimmer Biomet Holdings, Inc.",92.44,108.29,14.6%,109.41,115.62,109.41,81.39,15.5%,1.41,1.03%,6.1%,7.9%,5.5,SELLING,$-761K,0,3,✅ 4/4,↑1 ↓0,$17.88B,Health Technology,NYSE
LYB,LyondellBasell Industries NV,54.65,83.94,34.9%,59.21,63.63,59.21,,7.7%,1.76,4.95%,-6.1%,5.4%,2.7,SELLING,$-27.0M,0,2,🔴 2/4,↑0 ↓0,$17.64B,Process Industries,NYSE
TU,TELUS Corporation,10.94,16.73,34.7%,12.97,14.66,12.97,8.65,15.7%,1.53,9.81%,6.0%,—,13.1,NEUTRAL,—,0,0,🔴 1/4,—,$17.21B,Communications,NYSE
HRL,Hormel Foods Corporation,26.41,31.86,17.1%,30.83,33.73,30.83,18.95,14.3%,1.83,4.41%,5.8%,7.3%,3.1,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$14.53B,Consumer Non-Durables,NYSE
SWK,"Stanley Black & Decker, Inc.",91.53,93.50,2.1%,97.47,100.81,97.47,65.25,6.1%,1.58,3.61%,4.2%,5.8%,5.5,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$14.23B,Consumer Durables,NYSE
MKC,"McCormick & Company, Incorporated",51.88,78.03,33.5%,59.78,72.78,59.78,36.86,13.2%,1.99,3.76%,25.7%,—,—,BUYING,$+106K,1,0,✅ 3/4,↑1 ↓0,$13.94B,Consumer Non-Durables,NYSE
COO,"Cooper Companies, Inc.",70.71,89.83,21.3%,71.05,85.47,71.05,42.46,0.5%,1.67,—,2.9%,4.2%,2.1,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$13.79B,Health Technology,NASDAQ
GIB,CGI Inc. Class A,64.45,106.68,39.6%,70.30,86.27,70.30,41.35,8.3%,1.88,0.74%,16.6%,—,13.9,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$13.48B,Technology Services,NYSE
QXO,"QXO, Inc.",17.79,27.61,35.6%,23.39,28.02,23.39,,24.0%,1.39,—,-6.8%,21.9%,7.9,NEUTRAL,—,0,0,🟡 1/4,↑0 ↓0,$12.90B,Distribution Services,NYSE
APTV,Aptiv PLC,59.05,78.49,24.8%,82.51,93.32,82.51,,28.4%,1.36,—,4.0%,6.3%,2.4,SELLING,$-438K,1,3,✅ 3/4,↑0 ↓0,$12.50B,Producer Manufacturing,NYSE
CSGP,"CoStar Group, Inc.",30.17,97.43,69.0%,52.77,71.80,52.77,29.04,42.8%,1.55,—,0.3%,4.2%,2.0,BUYING,$+6.0M,5,0,✅ 4/4,↑1 ↓0,$12.32B,Technology Services,NASDAQ
BMRN,BioMarin Pharmaceutical Inc.,58.18,66.28,12.2%,84.35,79.98,84.35,53.25,31.0%,1.81,—,4.5%,6.5%,5.1,SELLING,$-3.2M,0,4,🔴 1/4,↑1 ↓0,$11.25B,Health Technology,NASDAQ
PSKY,Paramount Skydance Corporation Class B,9.88,20.86,52.7%,30.89,21.62,30.89,,68.0%,0.94,2.07%,-4.3%,15.3%,10.4,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$11.05B,Consumer Services,NASDAQ
SWKS,"Skyworks Solutions, Inc.",66.44,90.90,26.9%,83.50,93.92,83.50,47.27,20.4%,1.73,4.18%,6.2%,29.1%,5.5,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$9.99B,Electronic Technology,NASDAQ
WLK,Westlake Corporation,74.82,124.23,39.8%,78.51,89.88,78.51,,4.7%,1.12,2.77%,-17.2%,12.1%,4.2,SELLING,$-4.1M,0,3,🔴 1/4,↑0 ↓0,$9.59B,Process Industries,NYSE
BIO,"Bio-Rad Laboratories, Inc. Class A",296.94,343.12,13.5%,327.89,418.11,327.89,203.05,9.4%,1.16,—,2.5%,0.0%,—,SELLING,$-136K,0,1,🔴 2/4,↑0 ↓0,$8.00B,Health Technology,NYSE
EMN,Eastman Chemical Company,67.91,83.47,18.6%,68.73,75.54,68.73,44.67,1.2%,1.29,4.75%,6.7%,7.0%,5.3,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$7.76B,Process Industries,NYSE
KMX,"CarMax, Inc.",53.80,71.99,25.3%,73.41,82.04,73.41,47.54,26.7%,1.25,—,3.6%,12.0%,4.6,BUYING,$+1.3M,5,0,🔴 2/4,↑1 ↓0,$7.63B,Retail Trade,NYSE
