Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DIS,Walt Disney Company,104.67,117.09,10.6%,109.54,117.71,109.54,69.23,4.4%,1.65,—,7.8%,1.2%,2.2,SELLING,$-1.5M,0,3,✅ 4/4,↑1 ↓0,$180.74B,Consumer Services,NYSE
CMCSA,Comcast Corporation Class A,22.16,32.85,32.6%,30.22,33.78,30.22,19.03,26.7%,0.88,—,12.0%,2.6%,3.6,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$78.64B,Consumer Services,NASDAQ
BIIB,Biogen Inc.,225.00,229.19,1.8%,263.24,232.64,263.24,174.17,14.5%,1.76,—,4.6%,4.3%,7.4,SELLING,$-240K,0,1,✅ 4/4,↑0 ↓0,$33.24B,Health Technology,NASDAQ
CTSH,Cognizant Technology Solutions Corporation Class A,57.37,87.03,34.1%,62.25,65.96,62.25,39.82,7.8%,1.79,—,14.9%,7.9%,4.5,SELLING,$-818K,1,10,✅ 3/4,↑0 ↓0,$25.84B,Technology Services,NASDAQ
GPN,Global Payments Inc.,83.31,95.88,13.1%,102.53,121.57,102.53,60.20,18.7%,0.96,—,2.2%,7.3%,5.2,NEUTRAL,—,0,0,✅ 4/4,↑2 ↓0,$22.04B,Finance,NYSE
IFF,International Flavors & Fragrances Inc.,85.51,89.31,4.3%,95.66,93.33,95.66,63.85,10.6%,1.56,—,1.8%,8.7%,10.3,BUYING,$+19.0M,1,3,🔴 2/4,↑1 ↓0,$21.82B,Consumer Non-Durables,NYSE
CHTR,"Charter Communications, Inc. Class A",116.00,285.82,59.4%,351.19,414.84,351.19,,67.0%,0.82,—,29.7%,33.6%,5.8,SELLING,$-9.0M,4,1,🔴 2/4,↑0 ↓0,$20.31B,Consumer Services,NASDAQ
BCE,BCE Inc.,21.49,26.52,19.0%,27.62,29.58,27.62,19.69,22.2%,1.38,—,30.6%,—,9.7,—,—,0,0,✅ 3/4,↑0 ↓0,$20.04B,Communications,NYSE
RCI,Rogers Communications Inc. Class B,32.76,41.14,20.4%,34.44,36.75,34.44,24.75,4.9%,1.52,—,44.4%,—,17.6,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$17.76B,Communications,NYSE
TSN,"Tyson Foods, Inc. Class A",51.34,69.48,26.1%,53.81,58.91,53.81,33.16,4.6%,0.98,—,3.2%,3.1%,2.9,BUYING,$+1.0M,1,0,✅ 3/4,↑0 ↓0,$17.70B,Consumer Non-Durables,NYSE
ZBH,"Zimmer Biomet Holdings, Inc.",90.01,106.88,15.8%,109.64,114.75,109.64,82.11,17.9%,1.36,—,6.4%,6.1%,4.1,SELLING,$-1.2M,0,3,✅ 4/4,↑1 ↓0,$17.17B,Health Technology,NYSE
