Ticker,Company,Price,52W High,% Off 52W High,100Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
AIG,"American International Group, Inc.",78.89,87.29,9.6%,230.83,56.52,51.50,230.83,65.8%,1.04,2.54%,7.7%,2.0%,2.2,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$41.83B,Finance,NYSE
PCG,PG&E Corporation,17.78,19.16,7.2%,27.04,14.27,27.87,27.04,34.2%,1.21,1.12%,9.7%,0.0%,—,SELLING,$-7.8M,0,11,✅ 3/4,↑0 ↓0,$39.16B,Utilities,NYSE
FIS,"Fidelity National Information Services, Inc.",46.00,79.45,42.1%,48.25,85.10,77.86,48.25,4.7%,1.49,3.83%,17.2%,4.0%,3.0,BUYING,$+1.1M,3,0,🟡 2/4,↑1 ↓0,$23.78B,Technology Services,NYSE
VTRS,"Viatris, Inc.",17.76,18.07,1.7%,18.59,11.45,20.74,18.59,4.5%,1.41,2.70%,-2.0%,4.1%,4.7,—,—,0,0,✅ 4/4,↑0 ↓0,$20.84B,Health Technology,NASDAQ
CDE,"Coeur Mining, Inc.",15.40,27.77,44.5%,17.70,7.42,7.15,17.70,13.0%,1.53,0.26%,12.1%,5.8%,1.3,SELLING,$-715K,1,1,🟡 2/4,↑0 ↓0,$15.87B,Non-Energy Minerals,NYSE
APA,APA Corporation,36.33,45.66,20.4%,42.24,24.73,31.40,42.24,14.0%,1.99,2.75%,25.8%,12.0%,5.3,SELLING,$-833K,0,1,✅ 4/4,↑0 ↓0,$12.84B,Energy Minerals,NASDAQ
SIRI,SiriusXM Holdings Inc.,30.97,32.66,5.2%,31.33,40.71,40.06,31.33,1.1%,0.88,3.44%,7.6%,18.3%,8.2,SELLING,$-740K,0,2,🔴 1/4,↑0 ↓0,$10.43B,Consumer Services,NASDAQ
ARE,"Alexandria Real Estate Equities, Inc.",52.49,88.24,40.5%,66.04,109.26,95.11,66.04,20.5%,0.57,5.49%,-6.4%,6.2%,4.5,BUYING,$+2.2M,5,3,🔴 2/4,↑0 ↓0,$9.15B,Finance,NYSE
MOS,Mosaic Company,22.77,36.99,38.5%,28.60,28.54,27.66,28.60,20.4%,0.61,3.86%,0.4%,—,—,—,—,0,0,—,—,$7.24B,Process Industries,NYSE
CAG,"Conagra Brands, Inc.",15.03,20.32,26.0%,16.64,23.91,23.25,16.64,9.7%,1.13,4.66%,-25.1%,—,—,—,—,0,0,—,—,$7.19B,Consumer Non-Durables,NYSE
