Ticker,Company,Price,52W High,% Off 52W High,100Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
AIG,"American International Group, Inc.",74.10,87.29,15.1%,238.26,56.81,51.81,238.26,68.9%,0.98,2.70%,7.7%,1.8%,1.7,BUYING,$+3K,2,0,✅ 4/4,↑0 ↓0,$39.29B,Finance,NYSE
PCG,PG&E Corporation,16.55,19.16,13.6%,26.74,14.38,27.83,26.74,38.1%,1.15,1.21%,9.2%,0.0%,—,SELLING,$-4.4M,0,8,🟡 2/4,↑1 ↓0,$36.45B,Utilities,NYSE
FISV,"Fiserv, Inc.",52.72,177.36,70.3%,52.97,117.77,92.83,52.97,0.5%,1.07,—,12.3%,—,—,NEUTRAL,—,0,0,✅ 3/4,↑2 ↓0,$28.11B,Commercial Services,NASDAQ
FIS,"Fidelity National Information Services, Inc.",39.42,82.74,52.4%,48.47,85.50,78.31,48.47,18.7%,1.28,4.45%,17.2%,3.9%,2.9,BUYING,$+1.1M,3,0,🟡 2/4,↑0 ↓0,$20.38B,Technology Services,NYSE
VTRS,"Viatris, Inc.",16.13,17.53,8.0%,18.73,11.49,21.09,18.73,13.9%,1.28,3.01%,-2.0%,3.3%,2.9,—,—,0,0,✅ 4/4,↑0 ↓0,$18.78B,Health Technology,NASDAQ
CDE,"Coeur Mining, Inc.",16.95,27.77,39.0%,17.79,7.54,7.20,17.79,4.7%,1.68,0.24%,12.1%,4.5%,2.2,SELLING,$-725K,0,1,🟡 2/4,↑0 ↓0,$17.53B,Non-Energy Minerals,NYSE
BAX,Baxter International Inc.,19.24,32.04,40.0%,33.36,49.95,47.74,33.36,42.3%,1.64,0.21%,-14.9%,12.3%,5.2,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$9.94B,Health Technology,NYSE
SIRI,SiriusXM Holdings Inc.,28.65,30.11,4.8%,31.22,40.38,39.84,31.22,8.2%,0.82,3.88%,7.4%,14.5%,4.8,SELLING,$-740K,0,2,🔴 1/4,↑0 ↓0,$9.64B,Consumer Services,NASDAQ
ARE,"Alexandria Real Estate Equities, Inc.",50.66,88.24,42.6%,66.34,109.70,95.52,66.34,23.6%,0.55,5.73%,-6.4%,5.8%,3.0,BUYING,$+2.0M,4,3,🔴 2/4,↑0 ↓0,$8.83B,Finance,NYSE
NOV,NOV Inc.,21.12,21.55,2.0%,27.17,15.86,24.98,27.17,22.3%,1.22,1.56%,1.4%,14.5%,5.5,—,—,0,0,🔴 0/4,↑0 ↓0,$7.58B,Industrial Services,NYSE
CLF,Cleveland-Cliffs Inc,13.02,16.70,22.0%,19.37,13.89,11.28,19.37,32.8%,1.28,—,-20.0%,13.9%,4.4,SELLING,$-42.0M,1,3,✅ 3/4,↑1 ↓0,$7.43B,Non-Energy Minerals,NYSE
RIG,Transocean Ltd.,6.14,7.66,19.8%,29.85,4.39,8.38,29.85,79.4%,0.83,—,-30.1%,21.9%,6.3,SELLING,$-1.5M,0,3,🔴 2/4,↑0 ↓0,$6.86B,Industrial Services,NYSE
MOS,Mosaic Company,21.45,38.23,43.9%,28.98,28.78,28.31,28.98,26.0%,0.58,4.12%,0.4%,8.1%,2.2,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$6.82B,Process Industries,NYSE
