Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DIS,Walt Disney Company,102.93,117.09,12.1%,109.52,117.67,109.52,69.22,6.0%,1.62,—,7.8%,1.2%,2.2,SELLING,$-1.5M,0,3,✅ 4/4,↑1 ↓0,$177.72B,Consumer Services,NYSE
CMCSA,Comcast Corporation Class A,22.62,32.85,31.1%,30.23,33.80,30.23,19.04,25.2%,0.89,—,12.0%,2.6%,3.6,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$80.29B,Consumer Services,NASDAQ
BIIB,Biogen Inc.,219.06,225.80,3.0%,263.09,232.39,263.09,174.10,16.7%,1.72,—,4.6%,4.3%,7.4,SELLING,$-240K,0,1,✅ 4/4,↑0 ↓0,$32.37B,Health Technology,NASDAQ
CTSH,Cognizant Technology Solutions Corporation Class A,60.46,87.03,30.5%,62.31,66.05,62.31,39.85,3.0%,1.89,—,14.9%,7.9%,4.5,SELLING,$-818K,1,10,✅ 3/4,↑0 ↓0,$27.23B,Technology Services,NASDAQ
CHTR,"Charter Communications, Inc. Class A",130.50,285.82,54.3%,351.47,415.31,351.47,,62.9%,0.92,—,29.7%,33.6%,5.8,SELLING,$-9.0M,4,1,🔴 2/4,↑0 ↓0,$22.85B,Consumer Services,NASDAQ
GPN,Global Payments Inc.,85.37,95.88,11.0%,102.56,121.64,102.56,60.22,16.8%,0.98,—,2.2%,7.3%,5.2,NEUTRAL,—,0,0,✅ 4/4,↑2 ↓0,$22.59B,Finance,NYSE
IFF,International Flavors & Fragrances Inc.,83.66,89.31,6.3%,96.07,93.70,96.07,64.13,12.9%,1.53,—,1.8%,8.7%,10.3,BUYING,$+19.0M,1,3,🔴 2/4,↑1 ↓0,$21.35B,Consumer Non-Durables,NYSE
BCE,BCE Inc.,21.89,26.52,17.5%,27.63,29.60,27.63,19.70,20.8%,1.40,—,30.6%,—,9.7,—,—,0,0,✅ 3/4,↑0 ↓0,$20.41B,Communications,NYSE
TSN,"Tyson Foods, Inc. Class A",53.07,69.48,23.6%,53.84,58.97,53.84,33.18,1.4%,1.01,—,3.2%,3.1%,2.9,BUYING,$+1.0M,1,0,✅ 3/4,↑0 ↓0,$18.30B,Consumer Non-Durables,NYSE
STLA,Stellantis N.V.,4.83,12.22,60.5%,9.58,11.63,9.58,,49.6%,0.22,—,—,4.9%,6.7,—,—,0,0,🟡 1/2,↑0 ↓0,$18.18B,Consumer Durables,NYSE
ZBH,"Zimmer Biomet Holdings, Inc.",95.07,106.88,11.0%,109.74,114.91,109.74,82.16,13.4%,1.44,—,6.4%,6.1%,4.1,SELLING,$-1.2M,0,3,✅ 4/4,↑1 ↓0,$18.13B,Health Technology,NYSE
FLUT,Flutter Entertainment Plc,91.33,287.44,68.2%,137.30,164.87,137.30,,33.5%,1.81,—,-8.0%,7.4%,2.9,SELLING,$-189K,7,18,✅ 3/4,↑3 ↓0,$15.85B,Consumer Services,NYSE
WY,Weyerhaeuser Company,21.48,27.75,22.6%,24.49,26.36,24.49,18.15,12.3%,1.64,—,5.0%,4.6%,5.2,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$15.48B,Finance,NYSE
TU,TELUS Corporation,8.81,15.92,44.7%,12.88,14.46,12.88,8.69,31.6%,1.48,—,-6.4%,—,8.8,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$14.00B,Communications,NYSE
SWK,"Stanley Black & Decker, Inc.",88.84,104.68,15.1%,97.79,100.32,97.79,65.79,9.2%,1.50,—,6.9%,5.3%,4.0,SELLING,$-105K,0,1,✅ 4/4,↑0 ↓0,$13.42B,Consumer Durables,NYSE
MKC,"McCormick & Company, Incorporated",49.30,72.41,31.9%,60.00,71.96,60.00,37.17,17.8%,1.89,—,25.7%,—,—,BUYING,$+161K,2,0,✅ 3/4,↑0 ↓0,$13.29B,Consumer Non-Durables,NYSE
ALB,Albemarle Corporation,111.16,221.00,49.7%,115.03,143.56,115.03,71.86,3.4%,1.63,—,2.2%,0.1%,0.0,SELLING,$-3.0M,0,1,✅ 3/4,↑0 ↓0,$13.12B,Process Industries,NYSE
