Ticker,Company,Price,52W High,% Off 52W High,30Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
PFE,Pfizer Inc.,28.50,29.21,2.4%,28.56,28.56,25.86,18.37,0.2%,1.91,—,5.0%,2.6%,3.7,BUYING,$+2.8M,3,2,✅ 4/4,↑0 ↓0,$162.44B,Health Technology,NYSE
CTSH,Cognizant Technology Solutions Corporation Class A,62.90,87.03,27.7%,66.13,66.13,62.36,39.88,4.9%,1.97,—,14.9%,7.9%,3.7,SELLING,$-650K,1,8,✅ 3/4,↑0 ↓0,$28.33B,Technology Services,NASDAQ
LEN,Lennar Corporation Class A,84.23,142.61,40.9%,96.25,96.25,74.59,49.77,12.5%,0.94,—,7.2%,0.3%,0.2,NEUTRAL,—,0,0,🔴 1/4,↑1 ↓0,$20.24B,Consumer Durables,NYSE
ALB,Albemarle Corporation,126.31,221.00,42.8%,144.57,144.57,115.73,72.26,12.6%,1.85,—,2.2%,0.1%,0.0,SELLING,$-5.0M,0,2,✅ 3/4,↑0 ↓0,$14.90B,Process Industries,NYSE
ICLR,ICON Plc,163.19,203.91,20.0%,207.50,207.50,161.19,90.56,21.4%,1.34,—,0.4%,3.2%,2.8,SELLING,$-1.7M,0,9,✅ 3/4,↑0 ↓0,$12.59B,Commercial Services,NASDAQ
BIO,"Bio-Rad Laboratories, Inc. Class A",383.37,396.23,3.2%,424.26,424.26,334.90,207.45,9.6%,1.43,—,3.1%,0.0%,—,SELLING,$-136K,0,1,🔴 2/4,↑0 ↓0,$10.30B,Health Technology,NYSE
GME,GameStop Corp. Class A,19.18,28.10,31.7%,22.55,22.55,15.65,,14.9%,1.47,—,14.1%,13.2%,8.9,SELLING,$-828K,0,5,✅ 3/3,—,$8.61B,Retail Trade,NYSE
REXR,"Rexford Industrial Realty, Inc.",36.93,44.38,16.8%,42.74,42.74,32.73,,13.6%,1.11,—,-4.8%,4.7%,2.7,SELLING,$-2.0M,0,2,✅ 3/4,↑1 ↓0,$8.23B,Finance,NYSE
EMN,Eastman Chemical Company,71.59,83.47,14.2%,77.06,77.06,69.57,45.68,7.1%,1.34,—,7.4%,6.6%,4.7,SELLING,$-234K,0,1,✅ 3/4,↑0 ↓0,$8.19B,Process Industries,NYSE
BLDR,"Builders FirstSource, Inc.",65.17,149.35,56.4%,87.84,87.84,57.97,,25.8%,1.75,—,2.5%,8.1%,3.2,BUYING,$+4.0M,1,1,🔴 1/4,↑1 ↓0,$7.01B,Retail Trade,NYSE
GNTX,Gentex Corporation,23.14,29.38,21.2%,27.03,27.03,22.64,14.64,14.4%,1.92,—,16.1%,7.5%,6.5,SELLING,$-631K,0,4,🟡 2/4,↑0 ↓0,$4.88B,Producer Manufacturing,NASDAQ
ICUI,"ICU Medical, Inc.",167.10,192.85,13.4%,167.21,167.21,165.46,102.61,0.1%,1.94,—,1.4%,6.6%,4.1,SELLING,$-6.7M,0,9,✅ 4/4,↑1 ↓0,$4.18B,Health Technology,NASDAQ
POST,"Post Holdings, Inc.",84.69,117.28,27.8%,84.90,84.90,69.89,,0.2%,1.21,—,8.3%,16.7%,6.4,SELLING,$-650K,0,1,✅ 4/4,↑0 ↓0,$3.72B,Consumer Non-Durables,NYSE
ASH,Ashland Inc.,73.71,78.25,5.8%,74.76,74.76,66.69,43.02,1.4%,1.81,—,4.0%,10.5%,5.4,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$3.38B,Consumer Non-Durables,NYSE
FUL,H.B. Fuller Company,54.09,68.63,21.2%,60.44,60.44,52.82,35.61,10.5%,1.40,—,9.4%,7.4%,4.3,SELLING,$-232K,2,1,✅ 4/4,↑0 ↓0,$2.91B,Process Industries,NYSE
CALY,Callaway Golf Company,15.90,20.28,21.6%,17.90,17.90,15.75,12.96,11.2%,1.32,—,3.0%,4.5%,3.0,SELLING,$-3.5M,0,3,✅ 4/4,↑0 ↓0,$2.84B,Consumer Durables,NYSE
PBH,Prestige Consumer Healthcare Inc,52.52,71.07,26.1%,56.31,56.31,50.78,,6.7%,1.30,—,9.1%,10.9%,7.7,SELLING,$-120K,0,4,🔴 1/4,—,$2.49B,Health Technology,NYSE
ROG,Rogers Corporation,127.33,169.00,24.7%,144.32,144.32,125.04,83.11,11.8%,1.89,—,2.6%,4.8%,2.5,SELLING,$-430K,0,2,✅ 3/4,↑0 ↓0,$2.28B,Process Industries,NYSE
