Ticker,Company,Price,52W High,% Off 52W High,100Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
AIG,"American International Group, Inc.",79.39,87.29,9.1%,230.84,56.53,51.51,230.84,65.6%,1.05,2.52%,7.7%,2.3%,2.9,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$42.09B,Finance,NYSE
PCG,PG&E Corporation,17.05,19.16,11.0%,27.03,14.24,27.86,27.03,36.9%,1.19,1.17%,9.2%,0.0%,—,SELLING,$-4.9M,0,9,🟡 2/4,↑1 ↓0,$37.55B,Utilities,NYSE
FISV,"Fiserv, Inc.",52.33,175.92,70.3%,52.48,115.62,91.67,52.48,0.3%,1.06,—,12.3%,—,—,BUYING,$+1.7M,6,0,✅ 3/4,↑1 ↓0,$27.91B,Commercial Services,NASDAQ
FIS,"Fidelity National Information Services, Inc.",41.80,82.62,49.4%,48.21,84.96,77.77,48.21,13.3%,1.35,4.21%,17.2%,4.0%,2.5,BUYING,$+1.1M,3,0,🟡 2/4,↑0 ↓0,$21.61B,Technology Services,NYSE
VTRS,"Viatris, Inc.",16.70,17.53,4.7%,18.58,11.41,20.72,18.58,10.1%,1.33,2.87%,-2.0%,3.9%,4.7,—,—,0,0,✅ 4/4,↑0 ↓0,$19.60B,Health Technology,NASDAQ
CDE,"Coeur Mining, Inc.",17.30,27.77,37.7%,17.72,7.48,7.19,17.72,2.4%,1.72,0.23%,12.1%,4.6%,1.7,SELLING,$-715K,1,1,🟡 2/4,↑0 ↓0,$17.83B,Non-Energy Minerals,NYSE
BAX,Baxter International Inc.,22.65,31.15,27.3%,33.68,50.07,48.04,33.68,32.7%,1.94,0.18%,-14.9%,12.7%,6.1,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$11.70B,Health Technology,NYSE
APA,APA Corporation,32.36,45.66,29.1%,42.50,24.77,31.53,42.50,23.9%,1.77,3.09%,25.8%,10.3%,5.2,SELLING,$-833K,0,1,✅ 4/4,↑0 ↓0,$11.44B,Energy Minerals,NASDAQ
SIRI,SiriusXM Holdings Inc.,30.51,30.61,0.3%,31.32,40.70,40.05,31.32,2.6%,0.87,3.49%,7.4%,18.2%,5.8,SELLING,$-740K,0,2,🔴 1/4,↑0 ↓0,$10.27B,Consumer Services,NASDAQ
ARE,"Alexandria Real Estate Equities, Inc.",52.58,88.24,40.4%,66.04,109.26,95.11,66.04,20.4%,0.57,5.48%,-6.4%,4.7%,3.0,BUYING,$+2.0M,4,3,🔴 2/4,↑0 ↓0,$9.16B,Finance,NYSE
