Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DIS,Walt Disney Company,107.63,117.09,8.1%,109.60,117.81,109.60,69.26,1.8%,1.69,—,7.8%,1.2%,2.2,SELLING,$-1.5M,0,3,✅ 4/4,↑1 ↓0,$185.84B,Consumer Services,NYSE
CMCSA,Comcast Corporation Class A,24.64,32.85,25.0%,30.26,33.86,30.26,19.05,18.6%,0.97,—,12.0%,2.6%,3.6,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$87.44B,Consumer Services,NASDAQ
BIIB,Biogen Inc.,214.80,225.80,4.9%,263.04,232.31,263.04,174.07,18.3%,1.68,—,4.6%,4.3%,7.4,SELLING,$-240K,0,1,✅ 4/4,↑0 ↓0,$31.74B,Health Technology,NASDAQ
CHTR,"Charter Communications, Inc. Class A",141.85,285.82,50.4%,351.68,415.65,351.68,,59.7%,1.00,—,29.7%,33.6%,5.8,SELLING,$-9.0M,4,1,🔴 2/4,↑0 ↓0,$24.84B,Consumer Services,NASDAQ
GPN,Global Payments Inc.,88.84,95.88,7.3%,102.63,121.75,102.63,60.25,13.4%,1.02,—,2.2%,7.3%,5.2,NEUTRAL,—,0,0,✅ 4/4,↑2 ↓0,$23.51B,Finance,NYSE
IFF,International Flavors & Fragrances Inc.,83.81,89.31,6.2%,96.07,93.71,96.07,64.13,12.8%,1.53,—,1.8%,8.7%,10.3,BUYING,$+19.0M,1,3,🔴 2/4,↑1 ↓0,$21.38B,Consumer Non-Durables,NYSE
BCE,BCE Inc.,22.82,26.52,14.0%,28.01,30.02,28.01,19.97,18.5%,1.46,—,30.6%,—,9.7,—,—,0,0,✅ 3/4,↑0 ↓0,$21.28B,Communications,NYSE
STLA,Stellantis N.V.,5.17,12.22,57.7%,9.59,11.64,9.59,,46.1%,0.23,—,—,4.9%,6.7,—,—,0,0,🟡 1/2,↑0 ↓0,$19.46B,Consumer Durables,NYSE
ZBH,"Zimmer Biomet Holdings, Inc.",97.39,106.88,8.9%,109.79,114.99,109.79,82.18,11.3%,1.47,—,6.4%,6.1%,4.1,SELLING,$-708K,0,2,✅ 4/4,↑1 ↓0,$18.58B,Health Technology,NYSE
TSN,"Tyson Foods, Inc. Class A",52.88,69.48,23.9%,53.84,58.97,53.84,33.18,1.8%,1.01,—,3.2%,3.1%,2.9,BUYING,$+1.0M,1,0,✅ 3/4,↑0 ↓0,$18.23B,Consumer Non-Durables,NYSE
