Ticker,Company,Price,52W High,% Off 52W High,100Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
AIG,"American International Group, Inc.",74.53,87.29,14.6%,230.25,56.09,51.16,230.25,67.6%,0.98,2.68%,7.7%,2.3%,2.9,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$39.52B,Finance,NYSE
PCG,PG&E Corporation,16.82,19.16,12.2%,27.03,14.23,27.85,27.03,37.8%,1.17,1.19%,9.2%,0.0%,—,SELLING,$-4.9M,0,9,🟡 2/4,↑1 ↓0,$37.04B,Utilities,NYSE
FISV,"Fiserv, Inc.",49.05,175.92,72.1%,52.46,115.55,91.63,52.46,6.5%,1.00,—,12.3%,—,—,BUYING,$+1.7M,6,0,✅ 3/4,↑1 ↓0,$26.16B,Commercial Services,NASDAQ
FIS,"Fidelity National Information Services, Inc.",38.88,82.62,52.9%,47.93,84.54,77.43,47.93,18.9%,1.26,4.53%,17.2%,4.0%,2.5,BUYING,$+1.1M,3,0,🟡 2/4,↑0 ↓0,$20.10B,Technology Services,NYSE
VTRS,"Viatris, Inc.",15.88,17.53,9.4%,18.54,11.32,20.66,18.54,14.4%,1.26,3.02%,-2.0%,3.9%,4.7,—,—,0,0,✅ 4/4,↑0 ↓0,$18.64B,Health Technology,NASDAQ
CTSH,Cognizant Technology Solutions Corporation Class A,38.73,87.03,55.5%,39.16,65.19,61.65,39.16,1.1%,1.22,3.41%,14.9%,12.7%,6.4,SELLING,$-411K,1,10,✅ 4/4,↑2 ↓0,$18.35B,Technology Services,NASDAQ
CDE,"Coeur Mining, Inc.",16.32,27.77,41.2%,17.71,7.45,7.16,17.71,7.8%,1.62,0.25%,12.1%,4.6%,1.7,SELLING,$-715K,1,1,🟡 2/4,↑0 ↓0,$16.88B,Non-Energy Minerals,NYSE
CSGP,"CoStar Group, Inc.",28.32,97.43,70.9%,29.30,71.17,52.95,29.30,3.3%,1.46,—,0.3%,4.2%,2.0,BUYING,$+6.0M,5,0,✅ 4/4,↑1 ↓0,$11.56B,Technology Services,NASDAQ
APA,APA Corporation,32.57,45.66,28.7%,42.37,24.62,31.37,42.37,23.1%,1.78,3.07%,25.8%,10.3%,5.2,SELLING,$-833K,0,1,✅ 4/4,↑0 ↓0,$11.51B,Energy Minerals,NASDAQ
BAX,Baxter International Inc.,21.32,31.44,32.2%,33.52,49.83,47.83,33.52,36.4%,1.82,0.19%,-14.9%,12.7%,6.1,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$11.01B,Health Technology,NYSE
SIRI,SiriusXM Holdings Inc.,29.54,30.11,1.9%,31.22,40.40,39.85,31.22,5.4%,0.85,3.60%,7.4%,18.2%,5.8,SELLING,$-740K,0,2,🔴 1/4,↑0 ↓0,$9.94B,Consumer Services,NASDAQ
ARE,"Alexandria Real Estate Equities, Inc.",52.85,88.24,40.1%,65.50,108.36,94.33,65.50,19.3%,0.57,5.45%,-6.4%,4.7%,3.0,BUYING,$+2.0M,4,3,🔴 2/4,↑0 ↓0,$9.21B,Finance,NYSE
TAP,Molson Coors Beverage Company Class B,38.96,54.82,28.9%,39.20,45.40,52.16,39.20,0.6%,0.69,4.93%,-18.2%,24.7%,8.5,BUYING,$+45K,2,1,✅ 3/4,↑0 ↓0,$7.35B,Consumer Non-Durables,NYSE
MOS,Mosaic Company,21.19,38.23,44.6%,28.59,28.51,27.64,28.59,25.9%,0.57,4.15%,0.4%,10.0%,2.6,NEUTRAL,—,0,0,🔴 1/4,↑1 ↓0,$6.74B,Process Industries,NYSE
NOV,NOV Inc.,18.55,21.55,13.9%,27.16,15.52,24.04,27.16,31.7%,1.08,1.78%,1.4%,15.6%,9.3,—,—,0,0,🔴 0/4,↑0 ↓0,$6.66B,Industrial Services,NYSE
CPB,Campbell's Company,22.27,34.17,34.8%,27.20,36.42,35.72,27.20,18.1%,1.65,7.00%,15.4%,35.8%,6.0,SELLING,$-65K,1,1,✅ 3/3,↑2 ↓0,$6.64B,Consumer Non-Durables,NASDAQ
CAG,"Conagra Brands, Inc.",13.46,21.30,36.8%,16.68,23.91,23.29,16.68,19.3%,0.79,10.40%,-0.5%,14.3%,3.4,BUYING,$+250K,1,0,🔴 2/4,↑1 ↓0,$6.44B,Consumer Non-Durables,NYSE
SM,SM Energy Company,26.10,35.88,27.3%,29.54,24.20,26.08,29.54,11.6%,0.91,3.37%,2.3%,6.5%,3.3,SELLING,$-834K,0,1,✅ 3/4,↑0 ↓0,$6.26B,Energy Minerals,NYSE
FLG,"Flagstar Bank, National Association",14.94,15.37,2.8%,20.63,21.02,23.26,20.63,27.6%,0.82,0.27%,-0.7%,0.0%,—,NEUTRAL,—,0,0,🟡 1/4,↑0 ↓0,$6.23B,Finance,NYSE
