Ticker,Company,Price,52W High,% Off 52W High,100Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
GPK,Graphic Packaging Holding Company,9.65,20.40,52.7%,9.68,18.28,15.44,9.68,0.3%,0.88,—,6.0%,8.8%,5.1,BUYING,$+514K,3,0,✅ 3/4,↑1 ↓0,$2.86B,Process Industries,NYSE
AAP,"Advance Auto Parts, Inc.",44.86,65.20,31.2%,77.07,105.99,114.33,77.07,41.8%,1.19,—,4.8%,26.4%,4.2,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$2.71B,Retail Trade,NYSE
NEOG,Neogen Corp,12.15,12.85,5.4%,14.73,22.97,23.87,14.73,17.5%,1.26,—,-0.4%,6.5%,5.3,BUYING,$+4K,1,0,✅ 3/4,↑0 ↓0,$2.65B,Health Technology,NASDAQ
ACHC,"Acadia Healthcare Company, Inc.",27.05,35.83,24.5%,30.58,49.77,49.33,30.58,11.5%,1.24,—,-44.5%,37.3%,12.7,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$2.52B,Health Services,NASDAQ
NWL,Newell Brands Inc,5.72,7.13,19.7%,13.82,10.61,15.78,13.82,58.6%,0.99,—,-8.6%,17.1%,4.7,SELLING,$-1.9M,0,5,🟡 2/4,↑0 ↓0,$2.44B,Producer Manufacturing,NASDAQ
PENN,"PENN Entertainment, Inc.",17.92,22.36,19.9%,17.99,34.19,28.42,17.99,0.4%,1.29,—,-37.4%,14.9%,5.8,NEUTRAL,—,0,0,✅ 3/4,↑1 ↓0,$2.40B,Consumer Services,NASDAQ
BXMT,"Blackstone Mortgage Trust, Inc. Class A",13.39,20.66,35.2%,16.38,16.51,14.94,16.38,18.2%,0.69,—,0.4%,8.7%,4.1,BUYING,$+17K,1,4,🔴 0/4,↑0 ↓0,$2.26B,Finance,NYSE
WHR,Whirlpool Corporation,33.48,94.82,64.7%,77.23,108.36,109.30,77.23,56.6%,0.55,—,6.0%,0.0%,—,NEUTRAL,—,0,0,🔴 1/4,↑2 ↓0,$2.18B,Consumer Durables,NYSE
SRPT,"Sarepta Therapeutics, Inc.",20.65,25.32,18.4%,47.15,89.83,75.62,47.15,56.2%,1.43,—,-18.4%,27.9%,8.2,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$2.18B,Health Technology,NASDAQ
INVX,"Innovex International, Inc.",29.57,33.71,12.3%,41.96,26.92,39.97,41.96,29.5%,1.92,—,6.0%,6.3%,3.0,SELLING,$-144.2M,0,3,🔴 1/4,↑0 ↓0,$2.07B,Industrial Services,NYSE
XRAY,"DENTSPLY SIRONA, Inc.",10.10,14.76,31.6%,32.13,31.62,37.86,32.13,68.6%,1.49,—,-33.0%,12.4%,5.1,BUYING,$+617K,6,0,🔴 1/4,↑1 ↓0,$2.01B,Health Technology,NASDAQ
