Ticker,Company,Price,52W High,% Off 52W High,30Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
BDX,"Becton, Dickinson and Company",155.19,187.35,17.2%,169.83,169.83,149.56,93.82,8.6%,1.77,2.71%,5.7%,3.0%,2.9,SELLING,$-1.3M,0,11,✅ 4/4,↑0 ↓0,$42.76B,Health Technology,NYSE
MSTR,Strategy Inc Class A,92.68,457.22,79.7%,97.62,97.62,64.98,36.36,5.1%,0.87,—,-30.8%,12.2%,2.2,SELLING,$-27.5M,1,31,🔴 1/4,↑0 ↓0,$32.48B,Technology Services,NASDAQ
BRO,"Brown & Brown, Inc.",63.96,111.01,42.4%,65.58,65.58,47.11,28.22,2.5%,1.70,1.03%,11.7%,6.5%,5.7,BUYING,$+164K,2,0,✅ 4/4,↑1 ↓0,$21.68B,Finance,NYSE
TSN,"Tyson Foods, Inc. Class A",58.65,69.48,15.6%,59.53,59.53,53.69,32.90,1.5%,1.12,3.48%,2.5%,3.6%,2.7,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$20.24B,Consumer Non-Durables,NYSE
AMCR,Amcor PLC,42.94,50.94,15.7%,43.63,43.63,39.90,,1.6%,1.70,6.05%,8.7%,6.3%,7.2,—,—,0,0,🟡 2/4,↑1 ↓0,$19.85B,Process Industries,NYSE
WY,Weyerhaeuser Company,24.62,27.75,11.3%,26.26,26.26,24.47,17.98,6.3%,1.88,3.41%,4.2%,3.9%,4.4,BUYING,$+327K,2,1,✅ 4/4,↑0 ↓0,$17.75B,Finance,NYSE
COO,"Cooper Companies, Inc.",71.39,89.83,20.5%,85.49,85.49,71.06,42.46,16.5%,1.69,—,2.9%,4.2%,2.1,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$13.92B,Health Technology,NASDAQ
ICLR,ICON Plc,172.99,211.00,18.0%,206.92,206.92,158.89,89.09,16.4%,1.42,—,1.9%,4.3%,2.8,—,—,0,0,✅ 3/4,↑0 ↓0,$13.25B,Commercial Services,NASDAQ
RVTY,"Revvity, Inc.",111.21,118.30,6.0%,117.46,117.46,94.31,57.34,5.3%,1.73,0.25%,3.2%,11.2%,5.7,SELLING,$-4.7M,0,6,✅ 4/4,↑0 ↓0,$12.41B,Health Technology,NYSE
UHS,"Universal Health Services, Inc. Class B",147.02,246.32,40.3%,149.52,149.52,135.55,83.30,1.7%,1.19,0.54%,21.3%,6.0%,2.1,SELLING,$-128K,0,1,✅ 3/4,↑0 ↓0,$8.90B,Health Services,NYSE
REXR,"Rexford Industrial Realty, Inc.",34.20,44.38,22.9%,42.77,42.77,32.40,,20.0%,0.96,5.09%,2.7%,6.1%,4.9,SELLING,$-1.5M,3,2,✅ 3/4,↑1 ↓0,$7.72B,Finance,NYSE
RYN,Rayonier Inc.,21.66,27.34,20.8%,23.22,23.22,21.06,15.43,6.7%,1.23,4.80%,12.9%,3.8%,4.2,SELLING,$-3.7M,0,2,✅ 4/4,↑0 ↓0,$6.55B,Finance,NYSE
ICL,ICL Group Ltd.,5.01,7.35,31.8%,5.22,5.22,4.58,,4.1%,1.07,3.74%,4.4%,0.5%,2.8,—,—,0,0,🟡 0/4,↑0 ↓0,$6.47B,Process Industries,NYSE
THO,"Thor Industries, Inc.",78.92,122.83,35.7%,86.13,86.13,78.43,49.50,8.4%,0.95,2.64%,6.1%,11.7%,5.3,SELLING,$-295K,1,1,✅ 3/4,↑1 ↓0,$4.11B,Consumer Durables,NYSE
PPLI,People Incorporated,46.37,46.40,0.1%,57.31,57.31,41.56,23.32,19.1%,0.76,—,2.4%,15.9%,8.0,SELLING,$-279K,0,1,🔴 0/4,↑0 ↓0,$3.45B,Technology Services,NASDAQ
FUL,H.B. Fuller Company,59.14,68.63,13.8%,60.06,60.06,52.72,35.26,1.5%,1.53,1.66%,9.4%,5.7%,3.0,BUYING,$+295K,1,0,✅ 4/4,↑0 ↓0,$3.18B,Process Industries,NYSE
KWR,Quaker Houghton,156.68,183.00,14.4%,172.37,172.37,147.33,84.92,9.1%,1.98,1.30%,0.3%,15.0%,11.9,SELLING,$-107K,0,1,🔴 1/4,↑1 ↓0,$2.72B,Process Industries,NYSE
VC,Visteon Corporation,94.94,129.10,26.5%,100.43,100.43,91.34,,5.5%,1.63,1.37%,11.6%,11.6%,6.3,SELLING,$-11.8M,0,8,✅ 3/4,↑0 ↓0,$2.53B,Producer Manufacturing,NASDAQ
