Ticker,Company,Price,52W High,% Off 52W High,100Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
AIG,"American International Group, Inc.",75.14,87.29,13.9%,238.27,56.85,51.83,238.27,68.5%,0.99,2.66%,7.7%,2.1%,2.2,BUYING,$+3K,2,0,✅ 4/4,↑0 ↓0,$39.84B,Finance,NYSE
PCG,PG&E Corporation,16.98,19.16,11.4%,26.75,14.39,27.84,26.75,36.5%,1.18,1.19%,9.2%,0.0%,—,SELLING,$-4.4M,0,8,🟡 2/4,↑1 ↓0,$37.39B,Utilities,NYSE
FISV,"Fiserv, Inc.",52.63,177.36,70.3%,52.96,117.73,92.81,52.96,0.6%,1.07,—,12.3%,—,—,NEUTRAL,—,0,0,✅ 3/4,↑2 ↓0,$28.07B,Commercial Services,NASDAQ
FIS,"Fidelity National Information Services, Inc.",38.00,82.74,54.1%,47.91,84.48,77.39,47.91,20.7%,1.23,4.59%,17.2%,3.9%,2.3,BUYING,$+1.1M,3,0,🟡 2/4,↑0 ↓0,$19.64B,Technology Services,NYSE
VTRS,"Viatris, Inc.",16.46,17.53,6.1%,18.74,11.50,21.10,18.74,12.1%,1.31,2.94%,-2.0%,3.5%,3.1,—,—,0,0,✅ 4/4,↑0 ↓0,$19.17B,Health Technology,NASDAQ
CDE,"Coeur Mining, Inc.",16.70,27.77,39.8%,17.79,7.54,7.20,17.79,6.1%,1.66,0.24%,12.1%,3.9%,1.8,SELLING,$-725K,0,1,🟡 2/4,↑0 ↓0,$17.28B,Non-Energy Minerals,NYSE
BAX,Baxter International Inc.,20.25,31.75,36.2%,33.37,49.98,47.76,33.37,39.3%,1.73,0.20%,-14.9%,13.0%,5.3,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$10.46B,Health Technology,NYSE
ARE,"Alexandria Real Estate Equities, Inc.",52.87,88.24,40.1%,66.36,109.77,95.56,66.36,20.3%,0.57,5.46%,-6.4%,5.6%,3.4,BUYING,$+2.0M,4,3,🔴 2/4,↑0 ↓0,$9.21B,Finance,NYSE
SIRI,SiriusXM Holdings Inc.,27.31,30.11,9.3%,31.21,40.35,39.82,31.21,12.5%,0.78,3.86%,7.4%,13.9%,6.0,SELLING,$-740K,0,2,🔴 1/4,↑0 ↓0,$9.19B,Consumer Services,NASDAQ
CLF,Cleveland-Cliffs Inc,13.78,16.70,17.5%,19.38,13.91,11.30,19.38,28.9%,1.35,—,-20.0%,14.5%,5.0,SELLING,$-42.0M,1,3,✅ 3/4,↑1 ↓0,$7.86B,Non-Energy Minerals,NYSE
