Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DIS,Walt Disney Company,97.15,123.40,21.3%,107.36,115.46,107.36,67.66,9.5%,1.56,1.54%,10.5%,1.4%,2.1,SELLING,$-183K,1,1,✅ 4/4,↑1 ↓0,$168.70B,Consumer Services,NYSE
PFE,Pfizer Inc.,24.82,28.75,13.7%,25.92,28.81,25.92,18.47,4.3%,1.57,6.93%,8.3%,2.9%,3.5,SELLING,$-51K,0,1,✅ 4/4,↑0 ↓0,$141.46B,Health Technology,NYSE
CMCSA,Comcast Corporation Class A,23.49,33.74,30.4%,29.69,33.49,29.69,18.70,20.9%,0.95,5.62%,21.5%,2.8%,2.1,SELLING,$-2.3M,0,3,✅ 4/4,↑1 ↓0,$83.91B,Consumer Services,NASDAQ
BIIB,Biogen Inc.,197.24,219.72,10.2%,263.42,234.38,263.42,171.90,25.1%,1.56,—,7.7%,4.3%,5.0,SELLING,$-665K,1,2,✅ 4/4,↑0 ↓0,$29.12B,Health Technology,NASDAQ
STLA,Stellantis N.V.,5.90,12.22,51.7%,9.56,11.74,9.56,,38.3%,0.24,—,—,3.5%,5.5,—,—,0,0,🟡 1/1,↑0 ↓0,$22.21B,Consumer Durables,NYSE
GPN,Global Payments Inc.,78.22,90.64,13.7%,102.71,121.73,102.71,60.31,23.8%,0.90,1.28%,2.6%,8.6%,4.3,BUYING,$+99K,1,0,✅ 4/4,↑2 ↓0,$21.40B,Finance,NYSE
CTSH,Cognizant Technology Solutions Corporation Class A,43.18,87.03,50.4%,61.88,65.54,61.88,39.27,30.2%,1.36,3.06%,14.9%,12.7%,4.3,SELLING,$-2K,1,9,✅ 4/4,↑1 ↓0,$20.46B,Technology Services,NASDAQ
BCE,BCE Inc.,21.60,26.52,18.6%,27.66,29.66,27.66,19.71,21.9%,1.39,5.77%,31.7%,—,5.8,—,—,0,0,✅ 3/4,↑0 ↓0,$20.14B,Communications,NYSE
IFF,International Flavors & Fragrances Inc.,75.31,84.45,10.8%,94.87,92.76,94.87,63.21,20.6%,1.36,2.12%,6.1%,7.8%,7.0,BUYING,$+32.3M,3,0,✅ 3/4,↑1 ↓0,$19.23B,Consumer Non-Durables,NYSE
LYB,LyondellBasell Industries NV,58.00,83.94,30.9%,60.15,64.70,60.15,,3.6%,1.86,4.76%,-6.1%,5.0%,2.4,SELLING,$-27.0M,0,2,🔴 2/4,↑0 ↓0,$18.72B,Process Industries,NYSE
