Ticker,Company,Price,52W High,% Off 52W High,100Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
AIG,"American International Group, Inc.",76.03,87.29,12.9%,230.24,56.72,51.76,230.24,67.0%,0.98,2.63%,7.2%,1.6%,2.1,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$39.76B,Finance,NYSE
PCG,PG&E Corporation,17.46,19.16,8.8%,27.19,14.20,27.82,27.19,35.8%,1.19,1.15%,9.7%,0.0%,—,SELLING,$-7.8M,0,11,✅ 3/4,↑0 ↓0,$38.45B,Utilities,NYSE
FIS,"Fidelity National Information Services, Inc.",44.13,71.99,38.7%,48.23,85.03,77.82,48.23,8.5%,1.42,3.99%,22.3%,4.2%,3.3,BUYING,$+1.1M,3,0,🟡 2/4,↑1 ↓0,$22.76B,Technology Services,NYSE
VTRS,"Viatris, Inc.",16.04,18.39,12.8%,18.67,11.63,20.87,18.67,14.1%,1.30,2.99%,-2.8%,4.0%,4.8,—,—,0,0,✅ 4/4,↑0 ↓0,$18.42B,Health Technology,NASDAQ
APA,APA Corporation,40.00,45.66,12.4%,42.63,25.62,31.64,42.63,6.2%,2.00,2.50%,25.9%,11.3%,5.7,SELLING,$-833K,0,1,✅ 4/4,↑0 ↓0,$14.01B,Energy Minerals,NASDAQ
SIRI,SiriusXM Holdings Inc.,27.99,32.66,14.3%,31.02,40.25,39.65,31.02,9.8%,0.79,3.80%,7.6%,17.2%,8.6,SELLING,$-1.2M,0,3,🔴 1/4,↑0 ↓0,$9.43B,Consumer Services,NASDAQ
ARE,"Alexandria Real Estate Equities, Inc.",48.42,88.24,45.1%,66.35,107.26,95.11,66.35,27.0%,0.53,5.95%,-6.3%,5.6%,4.3,BUYING,$+836K,4,3,✅ 3/4,↑0 ↓0,$8.44B,Finance,NYSE
CAG,"Conagra Brands, Inc.",15.39,20.32,24.2%,16.74,23.94,23.37,16.74,8.1%,1.16,4.55%,-25.1%,11.7%,2.7,BUYING,$+761K,2,0,✅ 3/4,↑0 ↓0,$7.37B,Consumer Non-Durables,NYSE
NOV,NOV Inc.,20.64,21.55,4.2%,27.26,15.65,24.19,27.26,24.3%,1.19,1.74%,1.5%,13.8%,7.4,—,—,0,0,🔴 1/4,↑0 ↓0,$7.36B,Industrial Services,NYSE
CPB,Campbell's Company,23.28,34.17,31.9%,27.05,36.23,35.56,27.05,13.9%,1.72,6.70%,15.4%,31.2%,7.8,BUYING,$+6K,1,0,✅ 3/4,↑1 ↓0,$6.94B,Consumer Non-Durables,NASDAQ
CLF,Cleveland-Cliffs Inc,12.15,16.70,27.2%,19.44,14.11,11.34,19.44,37.5%,1.24,—,-15.2%,14.2%,3.0,SELLING,$-5.0M,0,2,✅ 3/4,↑1 ↓0,$6.93B,Non-Energy Minerals,NYSE
MOS,Mosaic Company,21.78,36.99,41.1%,28.80,29.09,28.04,28.80,24.4%,0.60,4.04%,-5.3%,13.3%,4.0,NEUTRAL,—,0,0,🔴 1/4,↑1 ↓0,$6.92B,Process Industries,NYSE
RIG,Transocean Ltd.,5.72,7.66,25.3%,29.99,4.39,8.16,29.99,80.9%,0.76,—,-18.7%,25.0%,5.9,SELLING,$-325K,1,1,🔴 2/4,↑0 ↓0,$6.39B,Industrial Services,NYSE
FLG,"Flagstar Bank, National Association",14.27,15.44,7.6%,20.93,21.43,23.53,20.93,31.8%,0.78,0.28%,0.6%,0.0%,0.0,NEUTRAL,—,0,0,🟡 1/4,↑0 ↓0,$5.92B,Finance,NYSE
PTEN,"Patterson-UTI Energy, Inc.",10.90,13.08,16.7%,13.31,8.74,11.68,13.31,18.1%,1.34,3.67%,-2.8%,9.5%,3.1,SELLING,$-13.7M,0,8,✅ 3/4,↑0 ↓0,$4.16B,Energy Minerals,NASDAQ
CRK,"Comstock Resources, Inc.",13.58,28.10,51.7%,62.84,11.51,13.42,62.84,78.4%,1.55,—,20.9%,31.7%,9.6,SELLING,$-1.0M,0,1,✅ 3/4,↑0 ↓0,$3.99B,Energy Minerals,NYSE
AAP,"Advance Auto Parts, Inc.",57.36,65.21,12.0%,77.20,106.42,114.59,77.20,25.7%,1.56,1.74%,3.1%,29.7%,6.6,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$3.46B,Retail Trade,NYSE
HOG,"Harley-Davidson, Inc.",27.85,31.25,10.9%,32.56,30.33,33.99,32.56,14.5%,0.94,2.69%,6.3%,23.8%,6.9,BUYING,$+1.5M,6,7,🟡 2/4,↑0 ↓0,$2.90B,Consumer Durables,NYSE
ACHC,"Acadia Healthcare Company, Inc.",30.24,35.83,15.6%,30.32,49.57,49.14,30.32,0.3%,1.39,—,-44.5%,36.0%,6.8,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$2.82B,Health Services,NASDAQ
WHR,Whirlpool Corporation,42.85,96.57,55.6%,76.65,108.53,108.85,76.65,44.1%,0.71,—,6.0%,0.1%,0.0,BUYING,$+199K,1,0,🔴 1/4,↑1 ↓0,$2.79B,Consumer Durables,NYSE
NWL,Newell Brands Inc,6.17,7.13,13.5%,13.98,10.97,16.12,13.98,55.9%,1.07,4.54%,-8.6%,19.5%,5.2,SELLING,$-1.9M,0,5,🟡 2/4,↑0 ↓0,$2.63B,Producer Manufacturing,NASDAQ
NEOG,Neogen Corp,11.89,12.85,7.5%,14.50,22.89,23.44,14.50,18.0%,1.24,—,-0.4%,5.8%,5.0,BUYING,$+5K,2,0,✅ 3/4,↑0 ↓0,$2.59B,Health Technology,NASDAQ
BXMT,"Blackstone Mortgage Trust, Inc. Class A",14.50,20.66,29.8%,16.21,16.41,14.83,16.21,10.6%,0.75,12.97%,0.4%,7.8%,5.3,BUYING,$+8K,1,5,🔴 0/4,↑0 ↓0,$2.44B,Finance,NYSE
XRAY,"DENTSPLY SIRONA, Inc.",11.58,14.86,22.1%,32.50,32.82,38.56,32.50,64.4%,1.71,—,-33.0%,13.2%,4.7,BUYING,$+1.6M,10,0,🔴 1/4,↑1 ↓0,$2.31B,Health Technology,NASDAQ
KSS,Kohl's Corporation,19.62,25.22,22.2%,27.48,23.48,27.66,27.48,28.6%,0.55,2.55%,7.0%,32.1%,8.8,SELLING,$-825K,0,9,✅ 4/4,↑0 ↓0,$2.22B,Retail Trade,NYSE
OLN,Olin Corporation,19.06,30.46,37.4%,19.21,32.85,27.56,19.21,0.8%,1.27,4.20%,-7.6%,12.5%,3.6,SELLING,$-212K,0,2,🔴 2/4,↑0 ↓0,$2.17B,Process Industries,NYSE
HE,"Hawaiian Electric Industries, Inc.",11.83,17.38,31.9%,19.32,26.31,26.03,19.32,38.8%,1.16,—,13.6%,12.4%,10.5,NEUTRAL,—,0,0,🔴 0/4,↑0 ↓0,$2.04B,Utilities,NYSE
