Ticker,Company,Price,52W High,% Off 52W High,100Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
AIG,"American International Group, Inc.",76.21,87.29,12.7%,228.39,57.99,52.51,228.39,66.6%,0.98,—,7.2%,1.8%,2.4,SELLING,$-18.1M,0,1,✅ 4/4,↑0 ↓0,$39.85B,Finance,NYSE
PCG,PG&E Corporation,14.30,19.16,25.3%,26.84,14.16,27.30,26.84,46.7%,0.97,—,9.7%,0.0%,—,SELLING,$-5.3M,0,8,✅ 3/4,↑0 ↓0,$31.49B,Utilities,NYSE
FISV,"Fiserv, Inc.",53.00,136.60,61.2%,53.40,116.65,93.27,53.40,0.7%,1.05,—,10.7%,—,—,BUYING,$+2.2M,7,0,🔴 2/4,↑1 ↓0,$28.18B,Commercial Services,NASDAQ
FIS,"Fidelity National Information Services, Inc.",41.89,70.27,40.4%,48.51,82.86,77.72,48.51,13.6%,1.35,—,22.3%,3.6%,2.5,BUYING,$+114K,2,0,🟡 2/4,↑1 ↓0,$21.60B,Technology Services,NYSE
VTRS,"Viatris, Inc.",16.88,18.39,8.2%,18.68,11.61,20.53,18.68,9.6%,1.37,—,-2.8%,3.2%,3.4,—,—,0,0,✅ 4/4,—,$19.39B,Health Technology,NASDAQ
SIRI,SiriusXM Holdings Inc.,28.99,32.66,11.2%,30.76,39.79,39.71,30.76,5.8%,0.82,—,7.6%,17.4%,8.6,SELLING,$-1.2M,0,3,🔴 1/4,↑0 ↓0,$9.77B,Consumer Services,NASDAQ
ARE,"Alexandria Real Estate Equities, Inc.",52.65,88.24,40.3%,66.39,107.40,95.19,66.39,20.7%,0.58,—,-6.3%,5.5%,3.9,BUYING,$+810K,5,3,✅ 3/4,↑0 ↓0,$9.17B,Finance,NYSE
MOS,Mosaic Company,25.85,36.99,30.1%,29.28,29.24,28.24,29.28,11.7%,0.72,—,-5.3%,12.1%,3.9,SELLING,$-509K,0,1,🔴 1/4,↑1 ↓0,$8.22B,Process Industries,NYSE
NOV,NOV Inc.,21.39,21.86,2.2%,27.27,15.67,24.21,27.27,21.5%,1.23,—,1.5%,13.3%,7.4,—,—,0,0,🔴 1/4,↑0 ↓0,$7.63B,Industrial Services,NYSE
CAG,"Conagra Brands, Inc.",15.48,20.32,23.8%,16.66,23.70,23.22,16.66,7.1%,1.17,—,-25.1%,10.9%,2.9,BUYING,$+761K,2,0,✅ 3/4,↑0 ↓0,$7.41B,Consumer Non-Durables,NYSE
CLF,Cleveland-Cliffs Inc,12.50,16.70,25.1%,19.51,13.99,11.23,19.51,35.9%,1.27,—,-15.2%,14.3%,3.4,SELLING,$-2.9M,0,1,✅ 3/4,↑0 ↓0,$7.13B,Non-Energy Minerals,NYSE
RIG,Transocean Ltd.,5.85,7.66,23.6%,29.91,4.37,7.78,29.91,80.4%,0.78,—,-18.7%,—,—,—,—,0,0,—,—,$6.53B,Industrial Services,NYSE
CPB,Campbell's Company,21.38,34.17,37.4%,27.00,36.15,35.42,27.00,20.8%,1.79,—,10.3%,—,—,BUYING,$+6K,1,0,🟡 2/4,↑1 ↓0,$6.38B,Consumer Non-Durables,NASDAQ
FLG,"Flagstar Bank, National Association",13.52,15.44,12.4%,21.10,21.44,23.73,21.10,35.9%,0.74,—,0.6%,0.0%,—,NEUTRAL,—,0,0,🟡 1/4,↑0 ↓0,$5.61B,Finance,NYSE
PTEN,"Patterson-UTI Energy, Inc.",12.42,13.30,6.7%,13.14,8.69,11.38,13.14,5.5%,1.53,—,-2.8%,9.2%,3.3,SELLING,$-23.3M,0,11,✅ 3/4,↑0 ↓0,$4.74B,Energy Minerals,NASDAQ
CRK,"Comstock Resources, Inc.",15.26,28.10,45.7%,61.81,11.82,13.42,61.81,75.3%,1.74,—,20.9%,31.3%,10.8,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$4.48B,Energy Minerals,NYSE
HOG,"Harley-Davidson, Inc.",28.30,31.25,9.4%,32.57,30.70,34.26,32.57,13.1%,0.95,—,6.3%,24.4%,7.2,BUYING,$+1.1M,3,7,🟡 2/4,↑0 ↓0,$2.95B,Consumer Durables,NYSE
AAP,"Advance Auto Parts, Inc.",44.18,65.21,32.2%,77.07,105.98,114.32,77.07,42.7%,1.17,—,4.8%,26.9%,6.8,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$2.67B,Retail Trade,NYSE
ACHC,"Acadia Healthcare Company, Inc.",28.13,35.83,21.5%,30.59,49.81,49.35,30.59,8.0%,1.29,—,-44.5%,34.6%,7.9,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$2.62B,Health Services,NASDAQ
NWL,Newell Brands Inc,6.11,7.13,14.3%,13.82,10.62,15.79,13.82,55.8%,1.06,—,-8.6%,16.4%,4.4,SELLING,$-1.9M,0,5,🟡 2/4,↑0 ↓0,$2.60B,Producer Manufacturing,NASDAQ
NEOG,Neogen Corp,11.83,12.85,7.9%,14.72,22.96,23.86,14.72,19.6%,1.23,—,-0.4%,6.1%,4.5,BUYING,$+4K,1,0,✅ 3/4,↑0 ↓0,$2.58B,Health Technology,NASDAQ
WHR,Whirlpool Corporation,39.30,96.57,59.3%,77.29,108.55,109.42,77.29,49.2%,0.65,—,6.0%,0.0%,—,NEUTRAL,—,0,0,🔴 1/4,↑2 ↓0,$2.56B,Consumer Durables,NYSE
BXMT,"Blackstone Mortgage Trust, Inc. Class A",14.20,20.66,31.3%,16.39,16.53,14.96,16.39,13.4%,0.73,—,0.4%,9.6%,4.6,BUYING,$+8K,1,5,🔴 0/4,↑0 ↓0,$2.39B,Finance,NYSE
SRPT,"Sarepta Therapeutics, Inc.",22.50,25.32,11.1%,47.17,89.90,75.66,47.17,52.3%,1.56,—,-18.4%,30.7%,8.7,SELLING,$-123K,0,1,✅ 3/4,↑0 ↓0,$2.38B,Health Technology,NASDAQ
PENN,"PENN Entertainment, Inc.",17.07,22.36,23.7%,17.98,34.17,28.40,17.98,5.1%,1.23,—,-37.4%,14.1%,5.1,NEUTRAL,—,0,0,✅ 3/4,↑1 ↓0,$2.29B,Consumer Services,NASDAQ
XRAY,"DENTSPLY SIRONA, Inc.",11.38,14.76,22.9%,32.15,31.67,37.89,32.15,64.6%,1.68,—,-33.0%,11.0%,3.8,BUYING,$+617K,6,0,🔴 1/4,↑1 ↓0,$2.27B,Health Technology,NASDAQ
KSS,Kohl's Corporation,19.44,25.22,22.9%,27.42,23.33,27.50,27.42,29.1%,0.53,—,6.7%,31.1%,9.3,SELLING,$-825K,0,9,✅ 4/4,↑0 ↓0,$2.20B,Retail Trade,NYSE
INVX,"Innovex International, Inc.",30.07,33.71,10.8%,41.96,26.93,39.97,41.96,28.3%,1.96,—,6.0%,5.2%,3.1,—,—,0,0,—,—,$2.10B,Industrial Services,NYSE
PRGO,Perrigo Co. Plc,14.92,22.90,34.8%,42.40,28.16,48.42,42.40,64.8%,0.82,—,-48.7%,24.5%,7.5,NEUTRAL,—,0,0,✅ 3/4,—,$2.07B,Health Technology,NYSE
