Ticker,Company,Price,52W High,% Off 52W High,30Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
BDX,"Becton, Dickinson and Company",153.84,187.35,17.9%,171.29,171.29,150.40,94.57,10.2%,1.76,2.73%,5.7%,4.6%,3.9,SELLING,$-980K,0,10,✅ 4/4,↑0 ↓0,$42.39B,Health Technology,NYSE
ROP,"Roper Technologies, Inc.",350.69,566.24,38.1%,435.62,435.62,341.78,197.52,19.5%,1.91,1.04%,9.0%,6.6%,4.3,BUYING,$+502K,1,0,✅ 4/4,↑1 ↓0,$35.39B,Technology Services,NASDAQ
AMCR,Amcor PLC,43.44,50.94,14.7%,44.11,44.11,40.32,,1.5%,1.72,5.99%,8.7%,6.7%,8.2,—,—,0,0,🟡 2/4,↑1 ↓0,$20.08B,Process Industries,NYSE
LYB,LyondellBasell Industries NV,61.19,83.94,27.1%,64.81,64.81,60.22,,5.6%,1.97,4.51%,-6.1%,5.0%,2.4,SELLING,$-27.0M,0,2,🔴 2/4,↑0 ↓0,$19.75B,Process Industries,NYSE
TSN,"Tyson Foods, Inc. Class A",57.05,69.48,17.9%,58.88,58.88,53.59,32.97,3.1%,1.09,3.58%,2.5%,3.7%,2.5,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$19.69B,Consumer Non-Durables,NYSE
LEN,Lennar Corporation Class A,81.84,144.24,43.3%,92.62,92.62,72.29,48.58,11.6%,0.91,2.44%,7.2%,0.3%,0.2,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$19.67B,Consumer Durables,NYSE
ALB,Albemarle Corporation,118.62,221.00,46.3%,134.57,134.57,109.53,68.52,11.9%,1.84,1.38%,-2.3%,0.1%,0.0,SELLING,$-7.4M,0,4,✅ 3/4,↑0 ↓0,$13.99B,Process Industries,NYSE
CNH,CNH Industrial NV,10.35,13.47,23.2%,10.77,10.77,9.28,,3.9%,1.65,0.97%,4.9%,8.9%,6.7,SELLING,$-490K,0,1,🟡 2/4,↑1 ↓0,$12.83B,Producer Manufacturing,NYSE
ICLR,ICON Plc,166.62,211.00,21.0%,206.70,206.70,158.76,89.02,19.4%,1.37,—,1.9%,4.4%,2.5,—,—,0,0,✅ 3/4,↑0 ↓0,$12.76B,Commercial Services,NASDAQ
RVTY,"Revvity, Inc.",110.52,118.30,6.6%,118.00,118.00,94.88,57.69,6.3%,1.72,0.25%,3.2%,10.3%,4.9,SELLING,$-4.7M,0,6,✅ 4/4,↑0 ↓0,$12.33B,Health Technology,NYSE
GME,GameStop Corp. Class A,21.79,28.10,22.5%,21.99,21.99,15.41,,0.9%,1.67,—,14.1%,13.6%,9.2,SELLING,$-828K,0,5,✅ 3/3,—,$9.78B,Retail Trade,NYSE
