Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DIS,Walt Disney Company,103.22,119.78,13.8%,108.55,115.46,108.55,68.46,4.9%,1.62,1.45%,7.8%,1.1%,1.8,NEUTRAL,—,0,0,✅ 4/4,↑1 ↓0,$178.23B,Consumer Services,NYSE
CMCSA,Comcast Corporation Class A,25.47,32.85,22.5%,29.94,33.43,29.94,18.92,14.9%,1.01,5.18%,12.0%,2.3%,2.0,SELLING,$-143K,0,1,✅ 4/4,↑1 ↓0,$90.38B,Consumer Services,NASDAQ
BIIB,Biogen Inc.,208.87,219.72,4.9%,262.06,232.80,262.06,172.49,20.3%,1.64,—,4.6%,4.1%,3.8,SELLING,$-240K,0,1,✅ 4/4,↑0 ↓0,$30.86B,Health Technology,NASDAQ
CTSH,Cognizant Technology Solutions Corporation Class A,58.20,87.03,33.1%,62.18,66.04,62.18,39.42,6.4%,1.82,2.27%,14.9%,10.0%,4.6,SELLING,$-670K,1,10,✅ 3/4,↑1 ↓0,$26.22B,Technology Services,NASDAQ
GPN,Global Payments Inc.,88.53,90.85,2.6%,102.91,122.08,102.91,60.42,14.0%,1.02,1.13%,2.2%,8.0%,5.4,BUYING,$+99K,1,0,✅ 4/4,↑1 ↓0,$23.43B,Finance,NYSE
BCE,BCE Inc.,23.13,26.52,12.8%,27.97,29.90,27.97,19.92,17.3%,1.48,5.39%,30.6%,—,7.4,—,—,0,0,✅ 3/4,↑0 ↓0,$21.57B,Communications,NYSE
IFF,International Flavors & Fragrances Inc.,83.85,89.31,6.1%,96.61,94.06,96.61,64.25,13.2%,1.53,1.91%,1.8%,8.8%,8.6,BUYING,$+31.4M,3,2,🔴 2/4,↑1 ↓0,$21.39B,Consumer Non-Durables,NYSE
STLA,Stellantis N.V.,5.35,12.22,56.2%,9.55,11.72,9.55,,44.0%,0.24,—,—,3.6%,5.0,—,—,0,0,🟡 1/2,↑0 ↓0,$20.14B,Consumer Durables,NYSE
CHTR,"Charter Communications, Inc. Class A",150.22,285.82,47.4%,351.86,415.95,351.86,,57.3%,1.06,—,29.7%,50.4%,7.2,SELLING,$-9.0M,4,1,🔴 2/4,↑1 ↓0,$20.10B,Consumer Services,NASDAQ
ZBH,"Zimmer Biomet Holdings, Inc.",97.89,108.29,9.6%,109.80,115.01,109.80,82.19,10.8%,1.48,0.98%,6.4%,7.7%,4.7,SELLING,$-664K,0,2,✅ 4/4,↑1 ↓0,$18.67B,Health Technology,NYSE
