Ticker,Company,Price,52W High,% Off 52W High,100Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
AIG,"American International Group, Inc.",80.15,87.29,8.2%,230.84,56.56,51.52,230.84,65.3%,1.06,2.51%,7.7%,2.3%,2.9,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$42.50B,Finance,NYSE
PCG,PG&E Corporation,17.16,19.16,10.4%,27.03,14.24,27.86,27.03,36.5%,1.19,1.17%,9.2%,0.0%,—,SELLING,$-4.9M,0,9,🟡 2/4,↑1 ↓0,$37.79B,Utilities,NYSE
FISV,"Fiserv, Inc.",50.10,169.75,70.5%,52.46,115.56,91.64,52.46,4.5%,1.02,—,12.3%,—,—,BUYING,$+1.7M,6,0,✅ 3/4,↑2 ↓0,$26.72B,Commercial Services,NASDAQ
FIS,"Fidelity National Information Services, Inc.",40.39,82.62,51.1%,48.19,84.91,77.75,48.19,16.2%,1.31,4.31%,17.2%,4.0%,2.5,BUYING,$+1.1M,3,0,🟡 2/4,↑1 ↓0,$20.88B,Technology Services,NYSE
VTRS,"Viatris, Inc.",16.77,17.53,4.3%,18.58,11.41,20.72,18.58,9.7%,1.33,2.88%,-2.0%,3.9%,4.7,—,—,0,0,✅ 4/4,↑0 ↓0,$19.69B,Health Technology,NASDAQ
CDE,"Coeur Mining, Inc.",15.54,27.77,44.0%,17.71,7.44,7.16,17.71,12.2%,1.54,0.26%,12.1%,4.6%,1.7,SELLING,$-715K,1,1,🟡 2/4,↑0 ↓0,$16.01B,Non-Energy Minerals,NYSE
APA,APA Corporation,34.33,45.66,24.8%,42.51,24.83,31.57,42.51,19.3%,1.88,2.85%,25.8%,10.3%,5.2,SELLING,$-833K,0,1,✅ 4/4,↑0 ↓0,$12.13B,Energy Minerals,NASDAQ
CSGP,"CoStar Group, Inc.",28.69,97.43,70.6%,29.29,71.15,52.94,29.29,2.1%,1.48,—,0.3%,4.2%,2.0,BUYING,$+6.0M,5,0,✅ 4/4,↑1 ↓0,$11.72B,Technology Services,NASDAQ
BAX,Baxter International Inc.,21.92,29.52,25.7%,33.67,50.05,48.02,33.67,34.9%,1.87,0.18%,-14.9%,12.7%,6.1,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$11.32B,Health Technology,NYSE
SIRI,SiriusXM Holdings Inc.,30.14,31.42,4.1%,31.32,40.69,40.05,31.32,3.8%,0.86,3.52%,7.4%,18.2%,5.8,SELLING,$-740K,0,2,🔴 1/4,↑0 ↓0,$10.15B,Consumer Services,NASDAQ
ARE,"Alexandria Real Estate Equities, Inc.",48.37,88.24,45.2%,66.00,109.12,95.03,66.00,26.7%,0.52,6.00%,-6.4%,4.7%,3.0,BUYING,$+2.2M,5,3,🔴 2/4,↑0 ↓0,$8.43B,Finance,NYSE
TAP,Molson Coors Beverage Company Class B,38.39,54.82,30.0%,39.42,45.68,52.46,39.42,2.6%,0.68,4.95%,-18.2%,24.7%,8.5,BUYING,$+45K,2,1,✅ 3/4,↑0 ↓0,$7.25B,Consumer Non-Durables,NYSE
SM,SM Energy Company,28.59,35.88,20.3%,29.60,24.37,26.19,29.60,3.4%,1.00,3.02%,2.3%,6.5%,3.3,SELLING,$-834K,0,1,✅ 3/4,↑0 ↓0,$6.85B,Energy Minerals,NYSE
NOV,NOV Inc.,18.57,21.55,13.8%,27.36,15.65,24.26,27.36,32.1%,1.08,1.76%,1.4%,15.6%,9.3,—,—,0,0,🔴 0/4,↑0 ↓0,$6.66B,Industrial Services,NYSE
MHK,"Mohawk Industries, Inc.",109.00,143.13,23.8%,111.46,123.76,150.59,111.46,2.2%,0.80,—,5.1%,15.4%,7.2,SELLING,$-7.8M,0,12,✅ 4/4,↑0 ↓0,$6.64B,Producer Manufacturing,NYSE
MOS,Mosaic Company,20.61,37.53,45.1%,28.58,28.46,27.61,28.58,27.9%,0.55,4.26%,0.4%,10.0%,2.6,NEUTRAL,—,0,0,🔴 1/4,↑1 ↓0,$6.55B,Process Industries,NYSE
CPB,Campbell's Company,21.76,34.17,36.3%,26.94,36.08,35.38,26.94,19.2%,1.61,7.09%,15.4%,35.8%,6.0,BUYING,$+6K,1,0,✅ 3/4,↑2 ↓0,$6.49B,Consumer Non-Durables,NASDAQ
CAG,"Conagra Brands, Inc.",13.49,20.32,33.6%,16.82,24.12,23.48,16.82,19.7%,0.79,10.17%,-0.5%,14.3%,3.4,BUYING,$+250K,1,0,🔴 2/4,↑1 ↓0,$6.46B,Consumer Non-Durables,NYSE
