Ticker,Company,Price,52W High,% Off 52W High,30Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
PFE,Pfizer Inc.,26.80,28.75,6.8%,28.20,28.20,25.46,18.16,5.0%,1.79,6.42%,5.0%,2.8%,3.9,BUYING,$+2.8M,3,2,✅ 4/4,↑0 ↓0,$152.75B,Health Technology,NYSE
MSTR,Strategy Inc Class A,97.10,372.62,73.9%,97.77,97.77,65.07,36.40,0.7%,1.17,—,-63.6%,8.9%,1.8,SELLING,$-29.1M,0,34,🔴 0/4,↑1 ↓0,$37.31B,Technology Services,NASDAQ
LEN,Lennar Corporation Class A,87.54,144.24,39.3%,94.34,94.34,73.17,48.97,7.2%,0.98,2.28%,7.2%,0.3%,0.2,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$21.04B,Consumer Durables,NYSE
LYB,LyondellBasell Industries NV,62.40,83.94,25.7%,64.85,64.85,60.24,,3.8%,1.89,4.42%,-2.3%,4.8%,2.4,SELLING,$-27.0M,0,2,✅ 3/4,↑0 ↓0,$20.16B,Process Industries,NYSE
RCI,Rogers Communications Inc. Class B,36.40,41.14,11.5%,37.22,37.22,34.85,25.02,2.2%,1.69,3.86%,44.4%,—,8.8,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$19.73B,Communications,NYSE
TSN,"Tyson Foods, Inc. Class A",56.39,69.48,18.8%,59.30,59.30,53.97,33.12,4.9%,1.08,3.62%,3.2%,3.1%,2.9,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$19.44B,Consumer Non-Durables,NYSE
WY,Weyerhaeuser Company,24.82,27.75,10.6%,26.67,26.67,24.78,18.31,7.0%,1.89,3.38%,5.0%,4.2%,4.9,BUYING,$+615K,2,0,✅ 4/4,↑0 ↓0,$17.89B,Finance,NYSE
ALB,Albemarle Corporation,130.48,221.00,41.0%,138.09,138.09,111.70,70.10,5.5%,1.91,1.26%,2.2%,0.1%,0.0,SELLING,$-6.0M,0,3,✅ 3/4,↑0 ↓0,$15.40B,Process Industries,NYSE
COO,"Cooper Companies, Inc.",76.60,89.83,14.7%,85.32,85.32,71.48,42.86,10.2%,1.81,—,2.9%,4.9%,3.6,NEUTRAL,—,0,0,✅ 4/4,↑1 ↓0,$14.94B,Health Technology,NASDAQ
RVTY,"Revvity, Inc.",117.50,118.34,0.7%,118.93,118.93,95.80,58.17,1.2%,1.81,0.24%,3.2%,9.5%,5.1,SELLING,$-256K,0,4,✅ 4/4,↑0 ↓0,$13.11B,Health Technology,NYSE
ICLR,ICON Plc,167.48,203.91,17.9%,207.63,207.63,161.27,90.60,19.3%,1.38,—,0.4%,3.3%,2.7,SELLING,$-1.7M,0,9,✅ 3/4,↑0 ↓0,$12.92B,Commercial Services,NASDAQ
CNH,CNH Industrial NV,10.39,13.31,21.9%,10.77,10.77,9.28,,3.5%,1.66,0.96%,4.0%,7.8%,6.2,SELLING,$-490K,0,1,🟡 2/4,↑0 ↓0,$12.86B,Producer Manufacturing,NYSE
WLK,Westlake Corporation,80.19,124.23,35.5%,90.71,90.71,79.11,,11.6%,1.18,2.64%,-12.9%,14.9%,4.5,SELLING,$-7.2M,0,4,🔴 2/4,↑0 ↓0,$10.25B,Process Industries,NYSE
