Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DIS,Walt Disney Company,$99.39,$124.69,20.3%,109.39,118.91,109.39,68.62,9.1%,1.60,1.48%,10.5%,1.5%,2.9,BUYING,$+1.6M,2,2,✅ 4/4,↑0 ↓0,$172.59B,Consumer Services,NYSE
PFE,Pfizer Inc.,$25.34,$28.75,11.8%,25.73,28.60,25.73,18.34,1.5%,1.60,6.73%,8.3%,2.8%,4.3,NEUTRAL,—,0,0,✅ 4/4,↑1 ↓0,$144.42B,Health Technology,NYSE
CMCSA,Comcast Corporation Class A,$23.52,$34.34,31.5%,30.30,34.21,30.30,19.01,22.4%,0.95,5.31%,21.5%,2.7%,2.6,SELLING,$-2.3M,0,3,✅ 4/4,↑0 ↓0,$84.02B,Consumer Services,NASDAQ
BDX,"Becton, Dickinson and Company",$145.61,$187.35,22.3%,150.40,170.67,150.40,94.38,3.2%,1.66,2.91%,5.7%,3.5%,2.5,SELLING,$-709K,0,9,✅ 4/4,↑0 ↓0,$40.12B,Health Technology,NYSE
ROP,"Roper Technologies, Inc.",$331.70,$576.49,42.5%,343.16,438.11,343.16,197.75,3.3%,1.80,1.08%,9.0%,4.6%,3.4,BUYING,$+502K,1,0,✅ 4/4,↑0 ↓0,$33.47B,Technology Services,NASDAQ
FISV,"Fiserv, Inc.",$55.08,$177.36,68.9%,92.85,117.80,92.85,52.98,40.7%,1.12,—,12.3%,—,—,NEUTRAL,—,0,0,✅ 3/4,↑2 ↓0,$29.37B,Commercial Services,NASDAQ
BIIB,Biogen Inc.,$195.96,$205.97,4.9%,264.70,231.74,264.70,172.41,26.0%,1.55,—,7.7%,3.6%,3.9,SELLING,$-665K,1,2,✅ 4/4,↑0 ↓0,$28.93B,Health Technology,NASDAQ
STLA,Stellantis N.V.,$7.35,$12.22,39.9%,9.45,11.55,9.45,,22.2%,0.30,—,—,2.7%,4.5,—,—,0,0,🟡 1/1,—,$27.66B,Consumer Durables,NYSE
CTSH,Cognizant Technology Solutions Corporation Class A,$53.51,$87.03,38.5%,61.91,65.64,61.91,39.29,13.6%,1.68,2.39%,14.9%,10.0%,6.7,SELLING,$-3.6M,0,17,✅ 4/4,↑2 ↓0,$25.36B,Technology Services,NASDAQ
BCE,BCE Inc.,$24.51,$26.52,7.6%,27.99,30.14,27.99,19.80,12.4%,1.58,5.06%,31.7%,—,6.8,—,—,0,0,✅ 3/4,↑0 ↓0,$22.86B,Communications,NYSE
