Ticker,Company,Price,52W High,% Off 52W High,100Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
AIG,"American International Group, Inc.",74.90,87.29,14.2%,238.27,56.84,51.82,238.27,68.6%,0.99,2.64%,7.7%,2.1%,2.2,BUYING,$+3K,2,0,✅ 4/4,↑0 ↓0,$39.71B,Finance,NYSE
PCG,PG&E Corporation,16.56,19.16,13.5%,26.74,14.38,27.83,26.74,38.1%,1.15,1.18%,9.2%,0.0%,—,SELLING,$-4.4M,0,8,🟡 2/4,↑1 ↓0,$36.47B,Utilities,NYSE
FISV,"Fiserv, Inc.",49.29,177.36,72.2%,52.92,117.60,92.73,52.92,6.9%,1.00,—,12.3%,—,—,NEUTRAL,—,0,0,✅ 3/4,↑2 ↓0,$26.28B,Commercial Services,NASDAQ
FIS,"Fidelity National Information Services, Inc.",39.85,82.74,51.8%,47.92,84.53,77.42,47.92,16.8%,1.29,4.49%,17.2%,3.9%,2.3,BUYING,$+1.1M,3,0,🟡 2/4,↑0 ↓0,$20.60B,Technology Services,NYSE
VTRS,"Viatris, Inc.",16.36,17.53,6.6%,18.74,11.50,21.10,18.74,12.7%,1.30,2.91%,-2.0%,3.5%,3.1,—,—,0,0,✅ 4/4,↑0 ↓0,$19.06B,Health Technology,NASDAQ
APA,APA Corporation,35.06,45.66,23.2%,42.03,25.06,31.39,42.03,16.6%,1.92,2.70%,25.8%,10.3%,4.2,SELLING,$-833K,0,1,✅ 4/4,↑1 ↓0,$12.39B,Energy Minerals,NASDAQ
BAX,Baxter International Inc.,21.07,31.75,33.6%,33.37,50.00,47.77,33.37,36.9%,1.80,0.19%,-14.9%,13.0%,5.3,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$10.88B,Health Technology,NYSE
SIRI,SiriusXM Holdings Inc.,27.64,30.11,8.2%,31.21,40.35,39.83,31.21,11.4%,0.79,3.87%,7.4%,13.9%,6.0,SELLING,$-740K,0,2,🔴 1/4,↑0 ↓0,$9.30B,Consumer Services,NASDAQ
ARE,"Alexandria Real Estate Equities, Inc.",53.33,88.24,39.6%,66.36,109.77,95.56,66.36,19.6%,0.58,5.42%,-6.4%,—,—,BUYING,$+2.0M,4,3,🔴 2/4,↑0 ↓0,$9.29B,Finance,NYSE
CLF,Cleveland-Cliffs Inc,13.51,16.70,19.1%,19.37,13.90,11.29,19.37,30.3%,1.32,—,-20.0%,14.5%,5.0,SELLING,$-42.0M,1,3,✅ 3/4,↑1 ↓0,$7.70B,Non-Energy Minerals,NYSE
MOS,Mosaic Company,23.37,38.23,38.9%,29.00,28.84,28.34,29.00,19.4%,0.63,3.88%,0.4%,8.7%,2.4,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$7.43B,Process Industries,NYSE
NOV,NOV Inc.,20.61,21.55,4.4%,27.05,15.78,24.87,27.05,23.8%,1.19,1.56%,1.4%,15.4%,7.2,—,—,0,0,🔴 0/4,↑0 ↓0,$7.39B,Industrial Services,NYSE
SM,SM Energy Company,29.20,35.88,18.6%,29.83,24.99,26.95,29.83,2.1%,1.02,2.83%,2.3%,6.3%,3.0,SELLING,$-834K,0,1,✅ 3/4,↑1 ↓0,$7.00B,Energy Minerals,NYSE
CPB,Campbell's Company,22.54,34.17,34.1%,27.16,36.62,35.89,27.16,17.0%,1.67,6.84%,15.4%,31.6%,6.9,SELLING,$-390K,1,2,✅ 3/3,↑1 ↓0,$6.72B,Consumer Non-Durables,NASDAQ
CAG,"Conagra Brands, Inc.",13.86,21.89,36.7%,16.60,23.78,23.24,16.60,16.5%,0.81,10.19%,-0.5%,13.3%,3.5,BUYING,$+250K,1,0,🔴 2/4,↑1 ↓0,$6.63B,Consumer Non-Durables,NYSE
RIG,Transocean Ltd.,5.84,7.66,23.8%,29.84,4.38,8.38,29.84,80.4%,0.79,—,-30.1%,21.0%,6.0,SELLING,$-1.5M,0,3,🔴 2/4,↑0 ↓0,$6.52B,Industrial Services,NYSE
FLG,"Flagstar Bank, National Association",15.14,15.24,0.6%,20.81,21.51,23.71,20.81,27.2%,0.83,0.27%,-0.7%,0.0%,0.0,NEUTRAL,—,0,0,🟡 1/4,↑0 ↓0,$6.31B,Finance,NYSE
TFX,Teleflex Incorporated,131.02,139.67,6.2%,133.35,249.18,218.89,133.35,1.7%,1.88,1.04%,-8.2%,8.2%,3.1,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$5.80B,Health Technology,NYSE
