Ticker,Company,Price,52W High,% Off 52W High,100Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
AIG,"American International Group, Inc.",76.64,87.29,12.2%,230.25,56.74,51.77,230.25,66.7%,0.99,2.61%,7.2%,1.6%,2.1,SELLING,$-18.1M,0,1,✅ 4/4,↑0 ↓0,$40.07B,Finance,NYSE
PCG,PG&E Corporation,17.84,19.16,6.9%,27.20,14.21,27.83,27.20,34.4%,1.22,1.12%,9.7%,0.0%,—,SELLING,$-7.3M,0,10,✅ 3/4,↑0 ↓0,$39.29B,Utilities,NYSE
FIS,"Fidelity National Information Services, Inc.",42.92,71.90,40.3%,48.22,84.99,77.80,48.22,11.0%,1.38,4.10%,22.3%,4.2%,3.3,BUYING,$+1.1M,3,0,🟡 2/4,↑1 ↓0,$22.13B,Technology Services,NYSE
VTRS,"Viatris, Inc.",16.23,18.39,11.7%,18.67,11.64,20.87,18.67,13.1%,1.31,2.96%,-2.8%,4.0%,4.8,—,—,0,0,✅ 4/4,—,$18.64B,Health Technology,NASDAQ
SIRI,SiriusXM Holdings Inc.,28.46,32.66,12.9%,31.02,40.27,39.65,31.02,8.3%,0.81,3.74%,7.6%,17.2%,8.6,SELLING,$-1.2M,0,3,🔴 1/4,↑0 ↓0,$9.59B,Consumer Services,NASDAQ
ARE,"Alexandria Real Estate Equities, Inc.",48.14,88.24,45.4%,66.35,107.25,95.10,66.35,27.4%,0.53,5.98%,-6.3%,5.6%,4.3,BUYING,$+836K,4,3,✅ 3/4,↑0 ↓0,$8.39B,Finance,NYSE
NOV,NOV Inc.,21.14,21.55,1.9%,27.26,15.67,24.20,27.26,22.5%,1.22,1.70%,1.5%,13.8%,7.4,—,—,0,0,🔴 1/4,↑0 ↓0,$7.54B,Industrial Services,NYSE
CAG,"Conagra Brands, Inc.",15.62,20.32,23.1%,16.75,23.94,23.38,16.75,6.7%,1.18,4.48%,-25.1%,11.7%,2.7,BUYING,$+761K,2,0,✅ 3/4,↑0 ↓0,$7.48B,Consumer Non-Durables,NYSE
CPB,Campbell's Company,23.17,34.17,32.2%,27.05,36.22,35.56,27.05,14.3%,1.71,6.73%,15.4%,31.2%,7.8,BUYING,$+6K,1,0,✅ 3/4,↑1 ↓0,$6.91B,Consumer Non-Durables,NASDAQ
MOS,Mosaic Company,21.61,36.99,41.6%,28.80,29.09,28.03,28.80,25.0%,0.60,4.07%,-5.3%,13.3%,4.0,NEUTRAL,—,0,0,🔴 1/4,↑1 ↓0,$6.87B,Process Industries,NYSE
CLF,Cleveland-Cliffs Inc,11.90,16.70,28.7%,19.44,14.10,11.34,19.44,38.8%,1.21,—,-15.2%,14.2%,3.0,SELLING,$-2.9M,0,1,✅ 3/4,↑1 ↓0,$6.79B,Non-Energy Minerals,NYSE
RIG,Transocean Ltd.,5.76,7.66,24.8%,29.99,4.39,8.16,29.99,80.8%,0.77,—,-18.7%,25.0%,5.9,SELLING,$-325K,1,1,🔴 2/4,↑0 ↓0,$6.43B,Industrial Services,NYSE
FLG,"Flagstar Bank, National Association",14.25,15.44,7.7%,20.93,21.43,23.52,20.93,31.9%,0.78,0.28%,0.6%,0.0%,0.0,NEUTRAL,—,0,0,🟡 1/4,↑0 ↓0,$5.92B,Finance,NYSE
PTEN,"Patterson-UTI Energy, Inc.",11.37,13.08,13.1%,13.31,8.76,11.69,13.31,14.6%,1.40,3.52%,-2.8%,9.5%,3.1,SELLING,$-13.7M,0,8,✅ 3/4,↑0 ↓0,$4.34B,Energy Minerals,NASDAQ
CRK,"Comstock Resources, Inc.",14.06,28.10,50.0%,62.85,11.52,13.43,62.85,77.6%,1.60,—,20.9%,31.7%,9.6,SELLING,$-1.0M,0,1,✅ 3/4,↑0 ↓0,$4.13B,Energy Minerals,NYSE
AAP,"Advance Auto Parts, Inc.",56.55,65.21,13.3%,77.19,106.39,114.57,77.19,26.7%,1.53,1.77%,3.1%,29.7%,6.6,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$3.41B,Retail Trade,NYSE
HOG,"Harley-Davidson, Inc.",27.78,31.25,11.1%,32.56,30.33,33.99,32.56,14.7%,0.94,2.70%,6.3%,23.8%,6.9,BUYING,$+1.5M,6,7,🟡 2/4,↑0 ↓0,$2.89B,Consumer Durables,NYSE
WHR,Whirlpool Corporation,41.37,96.57,57.2%,76.63,108.48,108.82,76.63,46.0%,0.68,—,6.0%,0.1%,0.0,BUYING,$+199K,1,0,🔴 1/4,↑1 ↓0,$2.70B,Consumer Durables,NYSE
NWL,Newell Brands Inc,6.24,7.13,12.5%,13.99,10.97,16.13,13.99,55.4%,1.08,4.49%,-8.6%,19.5%,5.2,SELLING,$-1.9M,0,5,🟡 2/4,↑0 ↓0,$2.66B,Producer Manufacturing,NASDAQ
NEOG,Neogen Corp,11.65,12.85,9.3%,14.50,22.88,23.44,14.50,19.7%,1.21,—,-0.4%,5.8%,5.0,BUYING,$+4K,1,0,✅ 3/4,↑0 ↓0,$2.54B,Health Technology,NASDAQ
BXMT,"Blackstone Mortgage Trust, Inc. Class A",14.48,20.66,29.9%,16.21,16.41,14.83,16.21,10.7%,0.75,12.98%,0.4%,7.8%,5.3,BUYING,$+8K,1,5,🔴 0/4,↑0 ↓0,$2.44B,Finance,NYSE
XRAY,"DENTSPLY SIRONA, Inc.",11.59,14.86,22.0%,32.50,32.83,38.56,32.50,64.3%,1.71,—,-33.0%,13.2%,4.7,BUYING,$+1.6M,10,0,🔴 1/4,↑1 ↓0,$2.31B,Health Technology,NASDAQ
KSS,Kohl's Corporation,19.21,25.22,23.8%,27.47,23.47,27.65,27.47,30.1%,0.54,2.60%,7.0%,32.1%,8.8,SELLING,$-825K,0,9,✅ 4/4,↑0 ↓0,$2.18B,Retail Trade,NYSE
OLN,Olin Corporation,19.10,30.46,37.3%,19.21,32.85,27.56,19.21,0.6%,1.27,4.19%,-7.6%,12.5%,3.6,SELLING,$-212K,0,2,🔴 2/4,↑0 ↓0,$2.18B,Process Industries,NYSE
HE,"Hawaiian Electric Industries, Inc.",11.73,17.38,32.5%,19.32,26.31,26.02,19.32,39.3%,1.15,—,13.6%,12.4%,10.5,NEUTRAL,—,0,0,🔴 0/4,↑0 ↓0,$2.03B,Utilities,NYSE
