Ticker,Company,Price,52W High,% Off 52W High,30Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
BDX,"Becton, Dickinson and Company",165.62,187.35,11.6%,174.52,174.52,153.64,96.35,5.1%,1.89,2.54%,5.7%,4.3%,3.7,SELLING,$-976K,0,10,✅ 4/4,↑1 ↓0,$45.64B,Health Technology,NYSE
MSTR,Strategy Inc Class A,93.28,414.36,77.5%,97.65,97.65,65.00,36.37,4.5%,1.12,—,-63.6%,11.8%,1.5,SELLING,$-28.8M,0,33,🔴 0/4,↑1 ↓0,$32.69B,Technology Services,NASDAQ
CNC,Centene Corporation,62.22,69.36,10.3%,63.96,63.96,54.28,,2.7%,1.36,—,-20.4%,3.1%,2.6,SELLING,$-5.2M,0,1,✅ 4/4,↑1 ↓0,$30.74B,Health Services,NYSE
LYB,LyondellBasell Industries NV,62.08,83.94,26.0%,64.81,64.81,60.22,,4.2%,1.88,4.45%,-2.3%,4.9%,2.2,SELLING,$-27.0M,0,2,✅ 3/4,↑0 ↓0,$20.04B,Process Industries,NYSE
TSN,"Tyson Foods, Inc. Class A",57.96,69.48,16.6%,59.31,59.31,53.97,33.13,2.3%,1.11,3.52%,2.5%,3.5%,3.0,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$20.00B,Consumer Non-Durables,NYSE
LEN,Lennar Corporation Class A,82.35,144.24,42.9%,94.24,94.24,73.11,48.94,12.6%,0.92,2.43%,7.2%,0.3%,0.2,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$19.79B,Consumer Durables,NYSE
WY,Weyerhaeuser Company,25.03,27.75,9.8%,26.68,26.68,24.78,18.32,6.2%,1.91,3.36%,5.0%,4.5%,4.8,BUYING,$+615K,2,0,✅ 4/4,↑0 ↓0,$18.05B,Finance,NYSE
COO,"Cooper Companies, Inc.",72.32,89.83,19.5%,85.25,85.25,71.44,42.84,15.2%,1.71,—,2.9%,4.6%,2.7,NEUTRAL,—,0,0,✅ 4/4,↑1 ↓0,$14.10B,Health Technology,NASDAQ
ALB,Albemarle Corporation,117.64,221.00,46.8%,137.62,137.62,111.42,69.96,14.5%,1.82,1.39%,-2.3%,0.1%,0.0,SELLING,$-7.4M,0,4,✅ 3/4,↑0 ↓0,$13.87B,Process Industries,NYSE
CNH,CNH Industrial NV,10.25,13.31,23.0%,10.82,10.82,9.31,,5.3%,1.64,0.98%,4.9%,8.7%,7.5,SELLING,$-490K,0,1,🟡 2/4,↑1 ↓0,$12.71B,Producer Manufacturing,NYSE
RVTY,"Revvity, Inc.",112.52,118.30,4.9%,118.81,118.81,95.72,58.13,5.3%,1.75,0.25%,3.2%,10.0%,5.1,SELLING,$-4.1M,0,6,✅ 4/4,↑0 ↓0,$12.55B,Health Technology,NYSE
ICLR,ICON Plc,163.56,203.91,19.8%,207.42,207.42,161.14,90.53,21.1%,1.35,—,0.4%,3.8%,2.8,—,—,0,0,✅ 3/4,↑0 ↓0,$12.52B,Commercial Services,NASDAQ
GME,GameStop Corp. Class A,21.72,28.10,22.7%,22.56,22.56,15.66,,3.7%,1.67,—,14.1%,13.5%,12.8,SELLING,$-828K,0,5,✅ 3/3,—,$9.75B,Retail Trade,NYSE
REXR,"Rexford Industrial Realty, Inc.",37.77,44.38,14.9%,42.78,42.78,32.75,,11.7%,1.14,4.61%,-4.8%,5.6%,3.4,SELLING,$-1.5M,3,2,✅ 3/4,↑1 ↓0,$8.42B,Finance,NYSE
EMN,Eastman Chemical Company,69.95,83.47,16.2%,75.34,75.34,68.50,45.06,7.2%,1.31,4.80%,7.4%,6.3%,4.1,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$8.00B,Process Industries,NYSE
BLDR,"Builders FirstSource, Inc.",66.44,151.03,56.0%,86.27,86.27,56.89,,23.0%,1.78,—,2.5%,8.0%,3.1,BUYING,$+4.0M,1,1,🔴 1/4,↑0 ↓0,$7.15B,Retail Trade,NYSE
RYN,Rayonier Inc.,21.78,27.34,20.3%,23.34,23.34,21.18,15.54,6.7%,1.23,4.78%,12.9%,4.3%,5.0,SELLING,$-3.7M,0,2,✅ 4/4,↑0 ↓0,$6.59B,Finance,NYSE
ICL,ICL Group Ltd.,5.06,6.97,27.4%,5.28,5.28,4.62,,4.2%,1.08,3.71%,4.4%,0.5%,2.4,—,—,0,0,🟡 0/4,↑0 ↓0,$6.53B,Process Industries,NYSE
WFG,West Fraser Timber Co. Ltd.,64.85,76.99,15.8%,66.77,66.77,57.35,,2.9%,0.91,1.97%,-19.3%,—,11.7,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$5.08B,Non-Energy Minerals,NYSE
ICUI,"ICU Medical, Inc.",168.51,170.81,1.3%,169.62,169.62,164.00,101.87,0.7%,1.99,—,2.3%,8.8%,5.8,SELLING,$-882K,0,3,✅ 4/4,↑1 ↓0,$4.21B,Health Technology,NASDAQ
ASH,Ashland Inc.,72.61,74.99,3.2%,74.94,74.94,66.26,42.86,3.1%,1.78,2.31%,4.0%,14.0%,5.7,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$3.33B,Consumer Non-Durables,NYSE
FUL,H.B. Fuller Company,55.30,68.63,19.4%,58.82,58.82,51.74,34.99,6.0%,1.43,1.77%,9.4%,6.1%,2.3,BUYING,$+295K,1,0,✅ 4/4,↑0 ↓0,$2.97B,Process Industries,NYSE
FSK,FS KKR Capital Corp.,10.57,20.49,48.4%,11.25,11.25,10.51,,6.1%,0.56,15.89%,-9.3%,5.4%,5.1,BUYING,$+75K,2,0,🔴 0/4,↑0 ↓0,$2.96B,Miscellaneous,NYSE
IOSP,Innospec Inc.,85.98,92.14,6.7%,89.33,89.33,74.27,44.71,3.8%,1.58,2.08%,8.8%,2.7%,2.5,SELLING,$-902K,0,13,✅ 4/4,—,$2.12B,Process Industries,NASDAQ
