Ticker,Company,Price,52W High,% Off 52W High,30Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
BDX,"Becton, Dickinson and Company",154.81,187.35,17.4%,169.82,169.82,149.56,93.82,8.8%,1.77,2.69%,5.7%,3.0%,2.9,SELLING,$-1.3M,0,11,✅ 4/4,↑0 ↓0,$42.66B,Health Technology,NYSE
MSTR,Strategy Inc Class A,86.83,457.22,81.0%,97.42,97.42,64.86,36.30,10.9%,0.82,—,-30.8%,12.2%,2.2,SELLING,$-27.5M,1,31,🔴 1/4,↑0 ↓0,$30.43B,Technology Services,NASDAQ
BRO,"Brown & Brown, Inc.",64.06,111.01,42.3%,65.59,65.59,47.12,28.22,2.3%,1.70,1.03%,11.7%,6.5%,5.7,BUYING,$+164K,2,0,✅ 4/4,↑1 ↓0,$21.71B,Finance,NYSE
TSN,"Tyson Foods, Inc. Class A",58.34,69.48,16.0%,59.52,59.52,53.69,32.90,2.0%,1.11,3.48%,2.5%,3.6%,2.7,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$20.13B,Consumer Non-Durables,NYSE
AMCR,Amcor PLC,42.55,50.94,16.5%,43.61,43.61,39.89,,2.4%,1.69,6.04%,8.7%,6.3%,7.2,—,—,0,0,🟡 2/4,↑1 ↓0,$19.67B,Process Industries,NYSE
WY,Weyerhaeuser Company,24.62,27.75,11.3%,26.25,26.25,24.47,17.98,6.2%,1.88,3.32%,4.2%,3.9%,4.4,BUYING,$+327K,2,1,✅ 4/4,↑0 ↓0,$17.75B,Finance,NYSE
ICLR,ICON Plc,169.19,211.00,19.8%,206.80,206.80,158.82,89.05,18.2%,1.39,—,1.9%,4.3%,2.8,—,—,0,0,✅ 3/4,↑0 ↓0,$12.95B,Commercial Services,NASDAQ
RVTY,"Revvity, Inc.",112.28,118.30,5.1%,117.48,117.48,94.32,57.35,4.4%,1.74,0.25%,3.2%,11.2%,5.7,SELLING,$-4.7M,0,6,✅ 4/4,↑0 ↓0,$12.53B,Health Technology,NYSE
GME,GameStop Corp. Class A,21.93,28.10,21.9%,21.99,21.99,15.39,,0.3%,1.68,—,14.1%,13.9%,9.6,BUYING,$+21.1M,4,6,✅ 3/3,—,$9.84B,Retail Trade,NYSE
UHS,"Universal Health Services, Inc. Class B",145.66,246.32,40.9%,149.48,149.48,135.53,83.29,2.6%,1.18,0.55%,21.3%,6.0%,2.1,SELLING,$-128K,0,1,✅ 3/4,↑0 ↓0,$8.82B,Health Services,NYSE
REXR,"Rexford Industrial Realty, Inc.",33.73,44.38,24.0%,42.75,42.75,32.39,,21.1%,0.94,5.07%,2.7%,6.1%,4.9,SELLING,$-1.5M,3,2,✅ 3/4,↑1 ↓0,$7.61B,Finance,NYSE
RYN,Rayonier Inc.,21.57,27.34,21.1%,23.20,23.20,21.05,15.42,7.1%,1.22,4.75%,12.9%,3.8%,4.2,SELLING,$-3.7M,0,2,✅ 4/4,↑0 ↓0,$6.52B,Finance,NYSE
ICL,ICL Group Ltd.,5.00,7.35,32.0%,5.22,5.22,4.58,,4.2%,1.07,3.74%,4.4%,0.5%,2.8,—,—,0,0,🟡 0/4,↑0 ↓0,$6.45B,Process Industries,NYSE
PPLI,People Incorporated,45.50,46.33,1.8%,57.29,57.29,41.54,23.30,20.6%,0.75,—,2.4%,15.9%,8.0,SELLING,$-279K,0,1,🔴 0/4,↑0 ↓0,$3.38B,Technology Services,NASDAQ
FUL,H.B. Fuller Company,59.91,68.63,12.7%,60.08,60.08,52.73,35.27,0.3%,1.55,1.55%,9.4%,5.7%,3.0,BUYING,$+295K,1,0,✅ 4/4,↑0 ↓0,$3.22B,Process Industries,NYSE
KWR,Quaker Houghton,154.35,183.00,15.7%,172.27,172.27,147.27,84.89,10.4%,1.95,1.27%,0.3%,15.0%,11.9,SELLING,$-107K,0,1,🔴 1/4,↑1 ↓0,$2.68B,Process Industries,NYSE
VC,Visteon Corporation,96.06,129.10,25.6%,100.48,100.48,91.36,,4.4%,1.65,1.26%,11.6%,11.6%,6.3,SELLING,$-11.8M,0,8,✅ 3/4,↑0 ↓0,$2.56B,Producer Manufacturing,NASDAQ
LCII,LCI Industries,96.78,159.66,39.4%,99.57,99.57,83.36,48.66,2.8%,1.69,4.80%,14.7%,11.6%,6.0,SELLING,$-13.1M,0,3,✅ 4/4,↑0 ↓0,$2.35B,Producer Manufacturing,NYSE
