Ticker,Company,Price,52W High,% Off 52W High,100Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
AIG,"American International Group, Inc.",75.23,87.29,13.8%,236.71,56.50,51.50,236.71,68.2%,0.99,2.65%,7.7%,2.3%,2.9,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$39.89B,Finance,NYSE
PCG,PG&E Corporation,17.34,19.16,9.4%,26.75,14.41,27.84,26.75,35.2%,1.21,1.15%,9.2%,0.0%,—,SELLING,$-4.9M,0,9,🟡 2/4,↑1 ↓0,$38.20B,Utilities,NYSE
FISV,"Fiserv, Inc.",49.07,175.92,72.1%,52.93,117.61,92.73,52.93,7.3%,1.00,—,12.3%,—,—,BUYING,$+1.7M,6,0,✅ 3/4,↑2 ↓0,$26.17B,Commercial Services,NASDAQ
FIS,"Fidelity National Information Services, Inc.",39.17,82.74,52.7%,47.92,84.51,77.41,47.92,18.3%,1.27,4.56%,17.2%,4.0%,2.5,BUYING,$+1.1M,3,0,🟡 2/4,↑0 ↓0,$20.25B,Technology Services,NYSE
VTRS,"Viatris, Inc.",16.24,17.53,7.4%,18.73,11.49,21.09,18.73,13.3%,1.29,2.94%,-2.0%,3.9%,4.7,—,—,0,0,✅ 4/4,↑0 ↓0,$19.06B,Health Technology,NASDAQ
CDE,"Coeur Mining, Inc.",16.34,27.77,41.2%,17.78,7.51,7.19,17.78,8.1%,1.62,0.25%,12.1%,4.6%,1.7,SELLING,$-715K,1,1,🟡 2/4,↑0 ↓0,$16.90B,Non-Energy Minerals,NYSE
APA,APA Corporation,33.39,45.66,26.9%,42.01,25.00,31.36,42.01,20.5%,1.83,3.03%,25.8%,10.3%,5.2,SELLING,$-833K,0,1,✅ 4/4,↑0 ↓0,$11.80B,Energy Minerals,NASDAQ
BAX,Baxter International Inc.,21.98,31.75,30.8%,33.38,50.03,47.79,33.38,34.2%,1.88,0.18%,-14.9%,12.7%,6.1,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$11.35B,Health Technology,NYSE
SIRI,SiriusXM Holdings Inc.,28.66,30.11,4.8%,31.22,40.39,39.85,31.22,8.2%,0.82,3.75%,7.4%,18.2%,5.8,SELLING,$-740K,0,2,🔴 1/4,↑0 ↓0,$9.65B,Consumer Services,NASDAQ
ARE,"Alexandria Real Estate Equities, Inc.",54.68,88.24,38.0%,66.37,109.81,95.59,66.37,17.6%,0.59,5.22%,-6.4%,4.7%,3.0,BUYING,$+2.0M,4,3,🔴 2/4,↑0 ↓0,$9.53B,Finance,NYSE
