Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DIS,Walt Disney Company,104.71,117.09,10.6%,109.54,117.71,109.54,69.23,4.4%,1.65,—,7.8%,1.1%,1.7,SELLING,$-1.5M,0,3,✅ 4/4,↑1 ↓0,$180.80B,Consumer Services,NYSE
CMCSA,Comcast Corporation Class A,25.21,32.85,23.3%,30.28,33.88,30.28,19.06,16.7%,1.00,—,12.0%,2.4%,2.4,NEUTRAL,—,0,0,✅ 4/4,↑1 ↓0,$89.46B,Consumer Services,NASDAQ
BIIB,Biogen Inc.,215.24,225.80,4.7%,263.02,232.27,263.02,174.06,18.2%,1.69,—,4.6%,3.9%,4.3,SELLING,$-240K,0,1,✅ 4/4,↑0 ↓0,$31.80B,Health Technology,NASDAQ
CTSH,Cognizant Technology Solutions Corporation Class A,58.48,87.03,32.8%,62.27,65.99,62.27,39.83,6.1%,1.83,—,14.9%,7.9%,3.7,SELLING,$-817K,1,10,✅ 3/4,↑0 ↓0,$26.34B,Technology Services,NASDAQ
CHTR,"Charter Communications, Inc. Class A",139.74,285.82,51.1%,351.64,415.58,351.64,,60.3%,0.98,—,29.7%,51.6%,8.1,SELLING,$-9.0M,4,1,🔴 2/4,↑1 ↓0,$24.47B,Consumer Services,NASDAQ
GPN,Global Payments Inc.,87.29,95.88,9.0%,102.90,122.05,102.90,60.41,15.2%,1.00,—,2.2%,6.7%,4.4,NEUTRAL,—,0,0,✅ 4/4,↑1 ↓0,$23.10B,Finance,NYSE
BCE,BCE Inc.,23.27,26.52,12.3%,28.02,30.03,28.02,19.97,17.0%,1.49,—,30.6%,—,7.5,—,—,0,0,✅ 3/4,↑0 ↓0,$21.70B,Communications,NYSE
IFF,International Flavors & Fragrances Inc.,83.99,89.31,6.0%,96.07,93.71,96.07,64.13,12.6%,1.53,—,1.8%,8.3%,8.9,BUYING,$+19.0M,1,3,🔴 2/4,↑0 ↓0,$21.43B,Consumer Non-Durables,NYSE
STLA,Stellantis N.V.,5.28,12.22,56.8%,9.59,11.64,9.59,,45.0%,0.24,—,—,4.5%,6.3,—,—,0,0,🟡 1/2,↑0 ↓0,$19.85B,Consumer Durables,NYSE
TSN,"Tyson Foods, Inc. Class A",52.60,69.48,24.3%,53.83,58.95,53.83,33.17,2.3%,1.00,—,3.2%,2.7%,2.4,BUYING,$+1.0M,1,0,✅ 3/4,↑0 ↓0,$18.14B,Consumer Non-Durables,NYSE
ZBH,"Zimmer Biomet Holdings, Inc.",92.78,106.88,13.2%,109.69,114.83,109.69,82.14,15.4%,1.40,—,6.4%,6.1%,3.3,SELLING,$-708K,0,2,✅ 4/4,↑1 ↓0,$17.70B,Health Technology,NYSE
FLUT,Flutter Entertainment Plc,98.56,289.60,66.0%,137.44,165.11,137.44,,28.3%,1.95,—,-8.0%,8.8%,3.6,SELLING,$-189K,7,18,✅ 3/4,↑4 ↓0,$17.10B,Consumer Services,NYSE
WY,Weyerhaeuser Company,22.19,27.75,20.0%,24.50,26.39,24.50,18.16,9.4%,1.69,—,5.0%,4.0%,4.5,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$15.99B,Finance,NYSE
TU,TELUS Corporation,9.23,16.12,42.7%,13.07,14.68,13.07,8.82,29.4%,1.55,—,-6.4%,—,7.9,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$14.66B,Communications,NYSE
GIB,CGI Inc. Class A,68.97,95.20,27.6%,70.97,86.18,70.97,41.92,2.8%,1.98,—,17.0%,—,12.7,NEUTRAL,—,0,0,✅ 4/4,—,$14.13B,Technology Services,NYSE
MKC,"McCormick & Company, Incorporated",51.45,72.41,28.9%,60.04,72.01,60.04,37.19,14.3%,1.98,—,25.7%,—,—,BUYING,$+161K,2,0,✅ 3/4,↑0 ↓0,$13.89B,Consumer Non-Durables,NYSE
SWK,"Stanley Black & Decker, Inc.",89.88,104.68,14.1%,97.81,100.34,97.81,65.80,8.1%,1.51,—,6.9%,5.1%,3.3,SELLING,$-105K,0,1,✅ 4/4,↑0 ↓0,$13.57B,Consumer Durables,NYSE
QXO,"QXO, Inc.",12.42,27.61,55.0%,23.65,28.53,23.65,,47.5%,0.97,—,-4.6%,8.8%,3.9,NEUTRAL,—,0,0,🟡 0/4,↑1 ↓0,$12.89B,Distribution Services,NYSE
BMRN,BioMarin Pharmaceutical Inc.,64.54,70.98,9.1%,84.26,79.14,84.26,53.79,23.4%,1.98,—,1.2%,5.3%,4.8,SELLING,$-1.3M,0,2,🔴 1/4,↑1 ↓0,$12.49B,Health Technology,NASDAQ
ICLR,ICON Plc,158.25,203.91,22.4%,161.08,207.32,161.08,90.50,1.8%,1.30,—,0.4%,3.2%,2.8,SELLING,$-1.7M,0,9,✅ 3/4,↑0 ↓0,$12.21B,Commercial Services,NASDAQ
CSGP,"CoStar Group, Inc.",29.42,90.72,67.6%,52.95,71.17,52.95,29.30,44.4%,1.50,—,0.9%,4.2%,2.1,BUYING,$+4.8M,2,2,✅ 4/4,↑0 ↓0,$11.92B,Technology Services,NASDAQ
