Ticker,Company,Price,52W High,% Off 52W High,30Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
BDX,"Becton, Dickinson and Company",158.92,187.35,15.2%,171.46,171.46,150.50,94.62,7.3%,1.81,2.64%,5.7%,4.3%,3.7,SELLING,$-965K,0,9,✅ 4/4,↑0 ↓0,$43.79B,Health Technology,NYSE
ROP,"Roper Technologies, Inc.",375.02,564.68,33.6%,436.43,436.43,342.26,197.76,14.1%,1.98,0.97%,13.1%,6.9%,4.8,SELLING,$-2.6M,1,2,✅ 4/4,↑1 ↓0,$37.85B,Technology Services,NASDAQ
LEN,Lennar Corporation Class A,85.04,144.24,41.0%,92.73,92.73,72.35,48.61,8.3%,0.95,2.35%,7.2%,0.3%,0.2,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$20.43B,Consumer Durables,NYSE
ALB,Albemarle Corporation,116.18,221.00,47.4%,134.49,134.49,109.48,68.49,13.6%,1.80,1.41%,-2.3%,0.1%,0.0,SELLING,$-7.4M,0,4,✅ 3/4,↑0 ↓0,$13.70B,Process Industries,NYSE
ICLR,ICON Plc,168.78,203.91,17.2%,206.78,206.78,158.80,89.04,18.4%,1.39,—,1.9%,3.8%,2.8,—,—,0,0,✅ 3/4,↑0 ↓0,$12.92B,Commercial Services,NASDAQ
RVTY,"Revvity, Inc.",108.07,118.30,8.6%,117.92,117.92,94.83,57.67,8.4%,1.68,0.26%,3.2%,10.0%,5.1,SELLING,$-4.7M,0,7,✅ 4/4,↑0 ↓0,$12.06B,Health Technology,NYSE
GME,GameStop Corp. Class A,21.52,28.10,23.4%,21.98,21.98,15.40,,2.1%,1.65,—,14.1%,13.5%,12.8,SELLING,$-828K,0,5,✅ 3/3,—,$9.66B,Retail Trade,NYSE
REXR,"Rexford Industrial Realty, Inc.",38.71,44.38,12.8%,42.81,42.81,32.76,,9.6%,1.17,4.49%,-4.8%,5.6%,3.4,SELLING,$-1.5M,3,2,✅ 3/4,↑1 ↓0,$8.61B,Finance,NYSE
BLDR,"Builders FirstSource, Inc.",72.72,151.03,51.9%,86.34,86.34,56.93,,15.8%,1.95,—,7.0%,8.0%,3.1,BUYING,$+4.0M,1,1,🔴 2/4,↑0 ↓0,$7.82B,Retail Trade,NYSE
ICL,ICL Group Ltd.,5.15,6.97,26.1%,5.29,5.29,4.62,,2.6%,1.10,3.64%,4.4%,0.5%,2.4,—,—,0,0,🟡 0/4,↑0 ↓0,$6.65B,Process Industries,NYSE
RYN,Rayonier Inc.,21.68,27.34,20.7%,23.39,23.39,21.23,15.66,7.3%,1.23,4.80%,12.9%,4.3%,5.0,—,—,0,0,✅ 4/4,↑0 ↓0,$6.56B,Finance,NYSE
PPLI,People Incorporated,42.34,48.32,12.4%,56.09,56.09,40.90,23.02,24.5%,0.69,—,2.4%,16.2%,9.2,SELLING,$-279K,0,1,🔴 0/4,↑0 ↓0,$3.15B,Technology Services,NASDAQ
FUL,H.B. Fuller Company,56.53,68.63,17.6%,59.14,59.14,51.94,35.04,4.4%,1.46,1.73%,9.4%,6.1%,2.3,BUYING,$+295K,1,0,✅ 4/4,↑0 ↓0,$3.04B,Process Industries,NYSE
ASH,Ashland Inc.,66.38,69.66,4.7%,74.03,74.03,65.72,42.44,10.3%,1.63,2.53%,-31.0%,14.0%,5.7,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$3.04B,Consumer Non-Durables,NYSE
FSK,FS KKR Capital Corp.,10.85,21.76,50.1%,11.26,11.26,10.51,,3.6%,0.58,15.48%,-9.3%,5.4%,5.1,BUYING,$+75K,2,0,🔴 0/4,↑0 ↓0,$3.04B,Miscellaneous,NYSE
KWR,Quaker Houghton,151.60,183.00,17.2%,166.98,166.98,144.32,83.77,9.2%,1.91,1.34%,0.3%,15.8%,10.2,SELLING,$-107K,0,1,🔴 1/4,↑1 ↓0,$2.63B,Process Industries,NYSE
CBZ,"CBIZ, Inc.",44.46,77.03,42.3%,44.87,44.87,32.42,19.27,0.9%,1.27,—,8.1%,—,—,SELLING,$-116K,2,1,✅ 3/4,↑1 ↓0,$2.39B,Commercial Services,NYSE
ROG,Rogers Corporation,129.32,169.00,23.5%,146.70,146.70,124.83,82.59,11.8%,1.93,—,-4.5%,4.0%,1.5,SELLING,$-1.6M,0,6,✅ 3/4,↑0 ↓0,$2.31B,Process Industries,NYSE
IOSP,Innospec Inc.,85.63,92.14,7.1%,88.97,88.97,73.26,43.91,3.8%,1.57,2.09%,8.8%,2.7%,2.5,SELLING,$-902K,0,13,✅ 4/4,—,$2.11B,Process Industries,NASDAQ
