Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DIS,Walt Disney Company,108.10,119.78,9.8%,108.65,115.62,108.65,68.51,0.5%,1.70,—,7.8%,—,—,—,—,0,0,—,—,$186.65B,Consumer Services,NYSE
CMCSA,Comcast Corporation Class A,27.06,32.85,17.6%,29.97,33.48,29.97,18.94,9.7%,1.07,—,12.0%,2.4%,2.4,SELLING,$-143K,0,1,✅ 4/4,↑1 ↓0,$96.03B,Consumer Services,NASDAQ
BIIB,Biogen Inc.,218.50,222.85,2.0%,262.25,233.12,262.25,172.59,16.7%,1.71,—,4.6%,3.9%,4.3,SELLING,$-240K,0,1,✅ 4/4,↑0 ↓0,$32.28B,Health Technology,NASDAQ
FISV,"Fiserv, Inc.",53.18,138.62,61.6%,91.66,114.72,91.66,52.49,42.0%,1.05,—,10.7%,—,—,—,—,0,0,—,—,$28.28B,Commercial Services,NASDAQ
GPN,Global Payments Inc.,91.82,95.88,4.2%,102.98,122.19,102.98,60.45,10.8%,1.06,—,2.2%,—,—,—,—,0,0,—,—,$24.30B,Finance,NYSE
IFF,International Flavors & Fragrances Inc.,87.95,89.31,1.5%,96.69,94.19,96.69,64.29,9.0%,1.61,—,1.8%,8.3%,8.9,BUYING,$+31.0M,3,3,🔴 2/4,↑1 ↓0,$22.44B,Consumer Non-Durables,NYSE
BCE,BCE Inc.,23.46,26.52,11.5%,27.97,29.91,27.97,19.93,16.1%,1.51,—,30.6%,—,7.5,—,—,0,0,✅ 3/4,↑0 ↓0,$21.88B,Communications,NYSE
STLA,Stellantis N.V.,5.42,12.22,55.6%,9.55,11.73,9.55,,43.3%,0.24,—,—,4.5%,6.3,—,—,0,0,🟡 1/2,↑0 ↓0,$20.40B,Consumer Durables,NYSE
CHTR,"Charter Communications, Inc. Class A",153.62,285.82,46.3%,351.93,416.06,351.93,,56.3%,1.08,—,29.7%,51.6%,8.1,SELLING,$-9.0M,4,1,🔴 2/4,↑1 ↓0,$19.83B,Consumer Services,NASDAQ
ZBH,"Zimmer Biomet Holdings, Inc.",100.91,106.88,5.6%,109.86,115.11,109.86,82.22,8.1%,1.52,—,6.4%,—,—,—,—,0,0,—,—,$19.25B,Health Technology,NYSE
