Ticker,Company,Price,52W High,% Off 52W High,30Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
CTSH,Cognizant Technology Solutions Corporation Class A,63.87,87.03,26.6%,66.16,66.16,62.37,39.88,3.5%,2.00,—,14.9%,7.9%,3.7,SELLING,$-650K,1,8,✅ 3/4,↑0 ↓0,$28.77B,Technology Services,NASDAQ
EIX,Edison International,54.69,81.62,33.0%,56.04,56.04,51.32,35.35,2.4%,1.21,—,22.6%,4.5%,4.3,SELLING,$-75K,0,2,✅ 4/4,↑0 ↓0,$21.05B,Utilities,NYSE
LEN,Lennar Corporation Class A,83.83,144.24,41.9%,96.34,96.34,74.64,49.80,13.0%,0.93,—,7.2%,0.3%,0.2,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$20.14B,Consumer Durables,NYSE
RCI,Rogers Communications Inc. Class B,36.89,41.14,10.3%,37.24,37.24,34.85,25.02,0.9%,1.71,—,44.4%,—,11.9,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$20.03B,Communications,NYSE
TSN,"Tyson Foods, Inc. Class A",54.91,69.48,21.0%,59.57,59.57,54.37,33.50,7.8%,1.05,—,3.2%,2.7%,2.4,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$18.93B,Consumer Non-Durables,NYSE
ALB,Albemarle Corporation,135.99,221.00,38.5%,144.94,144.94,115.95,72.37,6.2%,2.00,—,2.2%,0.1%,0.0,SELLING,$-5.0M,0,2,✅ 3/4,↑0 ↓0,$16.05B,Process Industries,NYSE
BIO,"Bio-Rad Laboratories, Inc. Class A",381.83,396.23,3.6%,424.30,424.30,334.93,207.46,10.0%,1.42,—,3.1%,0.0%,—,SELLING,$-136K,0,1,🔴 2/4,↑0 ↓0,$10.27B,Health Technology,NYSE
GME,GameStop Corp. Class A,18.50,28.10,34.2%,22.53,22.53,15.63,,17.9%,1.42,—,14.1%,13.2%,8.9,SELLING,$-828K,0,5,✅ 3/3,—,$8.30B,Retail Trade,NYSE
REXR,"Rexford Industrial Realty, Inc.",37.06,44.38,16.5%,42.76,42.76,32.73,,13.3%,1.12,—,-4.8%,4.7%,2.7,SELLING,$-2.0M,0,2,✅ 3/4,↑1 ↓0,$8.26B,Finance,NYSE
EMN,Eastman Chemical Company,71.29,83.47,14.6%,77.09,77.09,69.58,45.69,7.5%,1.34,—,7.4%,6.6%,4.7,SELLING,$-234K,0,1,✅ 3/4,↑0 ↓0,$8.15B,Process Industries,NYSE
CAE,CAE Inc.,23.47,34.24,31.5%,23.70,23.70,20.05,,1.0%,1.98,—,5.6%,—,8.9,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$7.52B,Commercial Services,NASDAQ
BLDR,"Builders FirstSource, Inc.",65.06,151.03,56.9%,87.87,87.87,57.99,,26.0%,1.75,—,2.5%,8.1%,3.2,BUYING,$+4.0M,1,1,🔴 1/4,↑1 ↓0,$7.00B,Retail Trade,NYSE
POST,"Post Holdings, Inc.",83.92,117.28,28.4%,84.89,84.89,69.88,,1.1%,1.20,—,8.3%,16.7%,6.4,SELLING,$-650K,0,1,✅ 4/4,↑0 ↓0,$3.69B,Consumer Non-Durables,NYSE
FUL,H.B. Fuller Company,54.09,68.63,21.2%,60.50,60.50,52.86,35.62,10.6%,1.40,—,9.4%,7.4%,4.3,SELLING,$-232K,2,1,✅ 4/4,↑0 ↓0,$2.91B,Process Industries,NYSE
CALY,Callaway Golf Company,15.79,20.28,22.1%,17.89,17.89,15.75,12.96,11.8%,1.31,—,3.0%,4.5%,3.0,SELLING,$-3.5M,0,3,✅ 4/4,↑0 ↓0,$2.82B,Consumer Durables,NYSE
VC,Visteon Corporation,100.48,129.10,22.2%,101.74,101.74,93.10,,1.2%,1.67,—,10.0%,13.9%,7.0,SELLING,$-7.2M,0,7,🔴 2/4,↑0 ↓0,$2.68B,Producer Manufacturing,NASDAQ
PBH,Prestige Consumer Healthcare Inc,53.09,71.07,25.3%,56.33,56.33,50.79,,5.8%,1.31,—,9.1%,10.9%,7.7,SELLING,$-120K,0,4,🔴 1/4,—,$2.51B,Health Technology,NYSE
ROG,Rogers Corporation,125.10,169.00,26.0%,144.21,144.21,124.97,83.07,13.3%,1.86,—,2.6%,4.8%,2.5,SELLING,$-430K,0,2,✅ 3/4,↑0 ↓0,$2.24B,Process Industries,NYSE
