Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DIS,Walt Disney Company,107.46,119.78,10.3%,108.63,115.60,108.63,68.51,1.1%,1.69,—,7.8%,1.1%,1.7,SELLING,$-1.1M,0,2,✅ 4/4,↑1 ↓0,$185.55B,Consumer Services,NYSE
CMCSA,Comcast Corporation Class A,26.74,32.85,18.6%,29.96,33.47,29.96,18.93,10.8%,1.06,—,12.0%,2.4%,2.4,SELLING,$-143K,0,1,✅ 4/4,↑1 ↓0,$94.89B,Consumer Services,NASDAQ
BIIB,Biogen Inc.,217.62,222.85,2.3%,262.24,233.10,262.24,172.58,17.0%,1.71,—,4.6%,3.9%,4.3,SELLING,$-240K,0,1,✅ 4/4,↑0 ↓0,$32.15B,Health Technology,NASDAQ
FISV,"Fiserv, Inc.",53.33,138.62,61.5%,91.66,114.72,91.66,52.49,41.8%,1.05,—,10.7%,—,—,BUYING,$+2.2M,7,0,🔴 2/4,↑1 ↓0,$28.36B,Commercial Services,NASDAQ
CHTR,"Charter Communications, Inc. Class A",150.06,285.82,47.5%,351.86,415.96,351.86,,57.4%,1.06,—,29.7%,51.6%,8.1,SELLING,$-9.0M,4,1,🔴 2/4,↑1 ↓0,$26.28B,Consumer Services,NASDAQ
GPN,Global Payments Inc.,90.19,95.88,5.9%,102.95,122.14,102.95,60.44,12.4%,1.04,—,2.2%,6.7%,4.4,NEUTRAL,—,0,0,✅ 4/4,↑1 ↓0,$23.87B,Finance,NYSE
IFF,International Flavors & Fragrances Inc.,86.58,89.31,3.1%,96.67,94.15,96.67,64.28,10.4%,1.58,—,1.8%,8.3%,8.9,BUYING,$+31.0M,3,3,🔴 2/4,↑1 ↓0,$22.09B,Consumer Non-Durables,NYSE
BCE,BCE Inc.,23.55,26.52,11.2%,27.97,29.91,27.97,19.93,15.8%,1.51,—,30.6%,—,7.5,—,—,0,0,✅ 3/4,↑0 ↓0,$21.97B,Communications,NYSE
STLA,Stellantis N.V.,5.50,12.22,55.0%,9.55,11.73,9.55,,42.5%,0.25,—,—,4.5%,6.3,—,—,0,0,🟡 1/2,↑0 ↓0,$20.68B,Consumer Durables,NYSE
ZBH,"Zimmer Biomet Holdings, Inc.",99.95,106.88,6.5%,109.84,115.08,109.84,82.21,9.0%,1.51,—,6.4%,6.1%,3.3,SELLING,$-664K,0,2,✅ 4/4,↑1 ↓0,$19.06B,Health Technology,NYSE
FLUT,Flutter Entertainment Plc,100.70,300.92,66.5%,137.48,165.17,137.48,,26.7%,2.00,—,-8.0%,8.8%,3.6,SELLING,$-1.6M,7,16,✅ 3/4,↑3 ↓0,$17.48B,Consumer Services,NYSE
WY,Weyerhaeuser Company,23.38,27.75,15.8%,24.75,26.63,24.75,18.30,5.5%,1.78,—,5.0%,4.0%,4.5,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$16.85B,Finance,NYSE
TU,TELUS Corporation,9.71,16.65,41.7%,13.10,14.80,13.10,8.74,25.9%,1.63,—,-6.4%,—,7.9,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$15.42B,Communications,NYSE
