Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DIS,Walt Disney Company,98.14,119.78,18.1%,108.45,115.29,108.45,68.41,9.5%,1.58,1.53%,10.5%,1.3%,1.9,BUYING,$+99K,1,0,✅ 4/4,↑1 ↓0,$170.42B,Consumer Services,NYSE
PFE,Pfizer Inc.,25.03,28.75,12.9%,25.43,28.15,25.43,18.14,1.6%,1.58,6.87%,8.3%,2.9%,3.2,SELLING,$-51K,0,1,✅ 4/4,↑0 ↓0,$142.66B,Health Technology,NYSE
CMCSA,Comcast Corporation Class A,24.56,32.85,25.2%,29.92,33.40,29.92,18.91,17.9%,0.97,5.37%,12.0%,2.7%,2.0,SELLING,$-2.0M,0,2,✅ 4/4,↑1 ↓0,$87.15B,Consumer Services,NASDAQ
BIIB,Biogen Inc.,201.82,219.72,8.1%,261.92,232.57,261.92,172.42,22.9%,1.58,—,4.6%,—,—,SELLING,$-531K,1,1,✅ 4/4,↑0 ↓0,$29.82B,Health Technology,NASDAQ
FISV,"Fiserv, Inc.",54.35,140.42,61.3%,91.68,114.75,91.68,52.50,40.7%,1.11,—,12.3%,—,—,BUYING,$+1.7M,6,0,✅ 3/4,↑1 ↓0,$28.98B,Commercial Services,NASDAQ
CTSH,Cognizant Technology Solutions Corporation Class A,55.17,87.03,36.6%,62.12,65.94,62.12,39.39,11.2%,1.72,2.39%,14.9%,12.7%,3.9,BUYING,$+142K,1,8,✅ 3/4,↑1 ↓0,$24.85B,Technology Services,NASDAQ
GPN,Global Payments Inc.,86.19,90.64,4.9%,102.87,122.00,102.87,60.39,16.2%,0.99,1.16%,2.6%,8.8%,5.5,BUYING,$+99K,1,0,✅ 4/4,↑1 ↓0,$23.58B,Finance,NYSE
STLA,Stellantis N.V.,5.65,12.22,53.8%,9.56,11.73,9.56,,40.9%,0.26,—,—,3.8%,5.4,—,—,0,0,🟡 1/2,↑0 ↓0,$21.27B,Consumer Durables,NYSE
IFF,International Flavors & Fragrances Inc.,80.58,84.45,4.6%,96.55,93.95,96.55,64.22,16.5%,1.46,1.99%,6.1%,8.1%,7.3,BUYING,$+32.3M,3,0,✅ 3/4,↑1 ↓0,$20.57B,Consumer Non-Durables,NYSE
BCE,BCE Inc.,21.79,26.52,17.8%,27.94,29.85,27.94,19.91,22.0%,1.41,5.72%,31.7%,—,6.8,—,—,0,0,✅ 3/4,↑0 ↓0,$20.32B,Communications,NYSE
CHTR,"Charter Communications, Inc. Class A",144.10,285.82,49.6%,351.74,415.75,351.74,,59.0%,1.01,—,29.7%,45.5%,5.3,SELLING,$-9.0M,4,1,🔴 2/4,↑1 ↓0,$19.28B,Consumer Services,NASDAQ
ZBH,"Zimmer Biomet Holdings, Inc.",96.98,108.29,10.4%,109.78,114.98,109.78,82.18,11.7%,1.48,0.99%,6.1%,8.2%,5.0,SELLING,$-761K,0,3,✅ 4/4,↑1 ↓0,$18.76B,Health Technology,NYSE
RCI,Rogers Communications Inc. Class B,34.05,41.14,17.2%,34.80,37.15,34.80,25.00,2.2%,1.58,4.13%,44.4%,—,12.7,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$18.52B,Communications,NYSE
TU,TELUS Corporation,9.59,16.72,42.6%,13.10,14.79,13.10,8.74,26.8%,1.62,11.35%,-6.4%,—,11.1,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$15.09B,Communications,NYSE
SWK,"Stanley Black & Decker, Inc.",98.11,98.13,0.0%,98.39,101.36,98.39,66.06,0.3%,1.65,3.42%,6.9%,4.8%,3.8,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$14.82B,Consumer Durables,NYSE
QXO,"QXO, Inc.",14.09,27.61,49.0%,23.68,28.59,23.68,,40.5%,1.10,—,-6.8%,11.5%,3.5,NEUTRAL,—,0,0,🟡 1/4,↑0 ↓0,$14.62B,Distribution Services,NYSE
HRL,Hormel Foods Corporation,25.23,29.34,14.0%,30.71,33.44,30.71,18.94,17.9%,1.75,4.64%,5.8%,7.0%,4.6,SELLING,$-495K,0,1,✅ 3/4,↑0 ↓0,$13.88B,Consumer Non-Durables,NYSE
MKC,"McCormick & Company, Incorporated",51.52,72.58,29.0%,59.42,71.66,59.42,36.79,13.3%,1.98,3.73%,25.7%,—,—,BUYING,$+161K,2,0,✅ 3/4,↑0 ↓0,$13.87B,Consumer Non-Durables,NYSE
CSGP,"CoStar Group, Inc.",30.03,97.43,69.2%,52.96,71.18,52.96,29.30,43.3%,1.53,—,0.9%,4.1%,2.2,BUYING,$+6.0M,5,0,✅ 4/4,↑1 ↓0,$12.17B,Technology Services,NASDAQ
ICLR,ICON Plc,158.41,203.91,22.3%,161.09,207.33,161.09,90.51,1.7%,1.30,—,0.4%,3.8%,2.8,—,—,0,0,✅ 3/4,↑0 ↓0,$12.13B,Commercial Services,NASDAQ
APTV,Aptiv PLC,57.23,78.49,27.1%,82.67,92.36,82.67,,30.8%,1.32,—,4.0%,7.5%,4.2,SELLING,$-13K,1,2,✅ 3/4,↑0 ↓0,$12.11B,Producer Manufacturing,NYSE
