Ticker,Company,Price,52W High,% Off 52W High,100Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
AIG,"American International Group, Inc.",78.03,87.29,10.6%,230.82,56.49,51.48,230.82,66.2%,1.03,2.56%,7.7%,2.1%,2.0,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$41.37B,Finance,NYSE
PCG,PG&E Corporation,17.53,19.16,8.5%,27.04,14.26,27.87,27.04,35.2%,1.22,1.14%,9.2%,0.0%,—,SELLING,$-4.9M,0,9,🟡 2/4,↑1 ↓0,$38.61B,Utilities,NYSE
FISV,"Fiserv, Inc.",51.72,168.01,69.2%,52.47,115.60,91.66,52.47,1.4%,1.05,—,12.3%,—,—,BUYING,$+1.7M,6,0,✅ 3/4,↑2 ↓0,$27.58B,Commercial Services,NASDAQ
FIS,"Fidelity National Information Services, Inc.",42.62,82.62,48.4%,48.22,84.98,77.79,48.22,11.6%,1.38,4.13%,17.2%,4.3%,2.9,BUYING,$+1.1M,2,0,🟡 2/4,↑1 ↓0,$22.03B,Technology Services,NYSE
VTRS,"Viatris, Inc.",17.33,17.53,1.1%,18.59,11.43,20.73,18.59,6.8%,1.38,2.77%,-2.0%,4.1%,4.8,—,—,0,0,✅ 4/4,↑0 ↓0,$20.34B,Health Technology,NASDAQ
CDE,"Coeur Mining, Inc.",14.79,27.77,46.7%,17.69,7.40,7.14,17.69,16.4%,1.47,0.27%,12.1%,5.4%,1.1,SELLING,$-715K,1,1,🟡 2/4,↑0 ↓0,$15.24B,Non-Energy Minerals,NYSE
APA,APA Corporation,34.28,45.66,24.9%,42.51,24.83,31.57,42.51,19.4%,1.88,2.92%,25.8%,11.7%,5.5,SELLING,$-833K,0,1,✅ 4/4,↑0 ↓0,$12.12B,Energy Minerals,NASDAQ
BAX,Baxter International Inc.,23.35,29.35,20.4%,33.68,50.09,48.05,33.68,30.7%,2.00,0.17%,-14.9%,11.8%,5.5,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$12.06B,Health Technology,NYSE
SIRI,SiriusXM Holdings Inc.,31.22,31.42,0.6%,31.33,40.72,40.07,31.33,0.4%,0.89,3.41%,7.4%,18.1%,5.6,SELLING,$-740K,0,2,🔴 1/4,↑0 ↓0,$10.51B,Consumer Services,NASDAQ
ARE,"Alexandria Real Estate Equities, Inc.",50.14,88.24,43.2%,66.02,109.18,95.06,66.02,24.1%,0.54,5.74%,-6.4%,6.0%,3.5,BUYING,$+2.2M,5,3,🔴 2/4,↑0 ↓0,$8.74B,Finance,NYSE
