Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DIS,Walt Disney Company,92.83,122.45,24.2%,107.28,115.32,107.28,67.62,13.5%,1.49,1.62%,10.5%,1.4%,2.1,BUYING,$+99K,1,0,✅ 4/4,↑1 ↓0,$161.20B,Consumer Services,NYSE
PFE,Pfizer Inc.,25.01,28.75,13.0%,25.93,28.81,25.93,18.47,3.5%,1.58,6.88%,8.3%,2.9%,3.5,SELLING,$-51K,0,1,✅ 4/4,↑0 ↓0,$142.54B,Health Technology,NYSE
CMCSA,Comcast Corporation Class A,21.92,32.85,33.3%,29.66,33.44,29.66,18.69,26.1%,0.87,6.02%,12.0%,2.8%,2.1,SELLING,$-2.3M,0,3,✅ 4/4,↑1 ↓0,$78.30B,Consumer Services,NASDAQ
BIIB,Biogen Inc.,200.62,219.72,8.7%,263.49,234.49,263.49,171.93,23.9%,1.59,—,7.7%,4.3%,5.0,SELLING,$-665K,1,2,✅ 4/4,↑0 ↓0,$29.62B,Health Technology,NASDAQ
STLA,Stellantis N.V.,5.75,12.22,52.9%,9.56,11.74,9.56,,39.9%,0.24,—,—,3.5%,5.5,—,—,0,0,🟡 1/1,↑0 ↓0,$21.64B,Consumer Durables,NYSE
GPN,Global Payments Inc.,77.86,90.64,14.1%,102.70,121.72,102.70,60.31,24.2%,0.89,1.28%,2.6%,8.6%,4.3,BUYING,$+99K,1,0,✅ 4/4,↑1 ↓0,$21.30B,Finance,NYSE
CTSH,Cognizant Technology Solutions Corporation Class A,43.01,87.03,50.6%,61.88,65.53,61.88,39.27,30.5%,1.35,3.07%,14.9%,12.7%,4.3,SELLING,$-2K,1,9,✅ 4/4,↑1 ↓0,$20.38B,Technology Services,NASDAQ
BCE,BCE Inc.,21.21,26.52,20.0%,27.65,29.65,27.65,19.71,23.3%,1.37,5.88%,31.7%,—,5.8,—,—,0,0,✅ 3/4,↑0 ↓0,$19.78B,Communications,NYSE
IFF,International Flavors & Fragrances Inc.,73.77,84.45,12.6%,94.84,92.71,94.84,63.19,22.2%,1.33,2.17%,6.1%,7.8%,7.0,BUYING,$+32.3M,3,0,✅ 3/4,↑1 ↓0,$18.83B,Consumer Non-Durables,NYSE
RCI,Rogers Communications Inc. Class B,32.67,41.14,20.6%,34.77,37.10,34.77,24.98,6.0%,1.51,4.30%,44.4%,—,12.1,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$17.73B,Communications,NYSE
FLUT,Flutter Entertainment Plc,100.82,313.69,67.9%,137.49,165.18,137.49,,26.7%,1.94,—,-4.0%,9.0%,4.0,SELLING,$-1.4M,7,15,✅ 4/4,↑2 ↓0,$17.54B,Consumer Services,NYSE
CHTR,"Charter Communications, Inc. Class A",126.50,335.52,62.3%,351.38,415.16,351.38,,64.0%,0.95,—,30.2%,43.6%,5.0,SELLING,$-9.0M,4,1,🔴 1/4,↑1 ↓0,$17.52B,Consumer Services,NASDAQ
ZBH,"Zimmer Biomet Holdings, Inc.",89.65,108.29,17.2%,109.63,114.73,109.63,82.11,18.2%,1.37,1.07%,6.1%,8.0%,5.2,SELLING,$-761K,0,3,✅ 4/4,↑1 ↓0,$17.34B,Health Technology,NYSE
WY,Weyerhaeuser Company,23.64,27.75,14.8%,24.54,26.32,24.54,18.17,3.7%,1.81,3.55%,4.2%,3.9%,4.0,BUYING,$+327K,2,1,✅ 4/4,↑0 ↓0,$17.05B,Finance,NYSE
TU,TELUS Corporation,10.11,16.72,39.5%,13.11,14.81,13.11,8.74,22.9%,1.41,10.77%,6.0%,—,10.2,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$15.91B,Communications,NYSE
QXO,"QXO, Inc.",13.83,27.61,49.9%,23.68,28.58,23.68,,41.6%,1.08,—,-6.8%,27.1%,7.3,NEUTRAL,—,0,0,🟡 1/4,↑0 ↓0,$14.35B,Distribution Services,NYSE
HRL,Hormel Foods Corporation,25.02,29.34,14.7%,30.75,33.50,30.75,18.93,18.6%,1.73,4.68%,5.8%,6.8%,4.3,SELLING,$-495K,0,1,✅ 3/4,↑0 ↓0,$13.77B,Consumer Non-Durables,NYSE
COO,"Cooper Companies, Inc.",70.23,89.83,21.8%,71.04,85.38,71.04,42.64,1.1%,1.66,—,2.9%,4.3%,1.9,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$13.70B,Health Technology,NASDAQ
SWK,"Stanley Black & Decker, Inc.",87.41,95.16,8.1%,97.63,100.65,97.63,65.58,10.5%,1.51,3.84%,4.2%,4.8%,3.7,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$13.59B,Consumer Durables,NYSE
MKC,"McCormick & Company, Incorporated",50.19,73.84,32.0%,59.54,71.83,59.54,36.83,15.7%,1.93,3.83%,25.7%,—,—,BUYING,$+106K,1,0,✅ 3/4,↑0 ↓0,$13.49B,Consumer Non-Durables,NYSE
GIB,CGI Inc. Class A,63.79,103.03,38.1%,70.98,86.14,70.98,41.94,10.1%,1.87,0.75%,16.6%,—,11.8,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$13.35B,Technology Services,NYSE
APTV,Aptiv PLC,56.10,78.49,28.5%,82.56,93.27,82.56,,32.0%,1.29,—,4.0%,6.4%,2.6,SELLING,$-13K,1,2,✅ 3/4,↑0 ↓0,$11.87B,Producer Manufacturing,NYSE
BMRN,BioMarin Pharmaceutical Inc.,58.87,66.28,11.2%,84.15,78.95,84.15,53.73,30.0%,1.83,—,4.5%,7.2%,6.3,SELLING,$-3.2M,0,4,🔴 1/4,↑1 ↓0,$11.38B,Health Technology,NASDAQ
WLK,Westlake Corporation,75.23,124.23,39.4%,78.80,90.25,78.80,,4.5%,1.13,2.82%,-17.2%,14.8%,4.5,SELLING,$-4.1M,0,3,🔴 1/4,↑0 ↓0,$9.64B,Process Industries,NYSE
PSKY,Paramount Skydance Corporation Class B,8.49,20.86,59.3%,30.99,21.71,30.99,,72.6%,0.81,2.36%,-4.3%,14.6%,8.7,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$9.50B,Consumer Services,NASDAQ
SWKS,"Skyworks Solutions, Inc.",60.47,90.90,33.5%,83.96,95.20,83.96,47.36,28.0%,1.58,4.70%,6.2%,30.4%,5.2,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$9.10B,Electronic Technology,NASDAQ
BIO,"Bio-Rad Laboratories, Inc. Class A",316.38,343.12,7.8%,322.43,410.24,322.43,200.92,1.9%,1.24,—,2.5%,0.0%,—,SELLING,$-136K,0,1,🔴 2/4,↑0 ↓0,$8.53B,Health Technology,NYSE
KMX,"CarMax, Inc.",58.39,62.56,6.7%,73.50,82.18,73.50,47.58,20.6%,1.35,—,3.6%,10.1%,3.0,BUYING,$+1.3M,5,0,🔴 2/4,↑1 ↓0,$8.29B,Retail Trade,NYSE
EMN,Eastman Chemical Company,67.92,83.47,18.6%,68.38,75.09,68.38,44.68,0.7%,1.29,4.95%,6.7%,6.4%,4.5,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$7.77B,Process Industries,NYSE
TAP,Molson Coors Beverage Company Class B,40.04,54.82,27.0%,52.49,45.73,52.49,39.43,23.7%,0.71,4.80%,-18.2%,25.3%,8.0,BUYING,$+45K,2,1,✅ 3/4,↑0 ↓0,$7.53B,Consumer Non-Durables,NYSE
VNO,Vornado Realty Trust,39.00,43.37,10.1%,40.72,32.88,40.72,34.45,4.2%,1.52,1.90%,14.0%,0.0%,0.0,BUYING,$+751K,3,1,✅ 3/4,↑0 ↓0,$7.34B,Finance,NYSE
ZG,"Zillow Group, Inc. Class A",29.56,90.22,67.2%,50.84,59.83,50.84,,41.9%,1.54,—,1.3%,15.4%,2.2,—,—,0,0,🟡 2/4,↑0 ↓0,$6.77B,Technology Services,NASDAQ
LKQ,LKQ Corporation,24.82,37.13,33.2%,32.85,36.67,32.85,,24.5%,0.98,4.83%,8.3%,6.5%,4.4,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$6.32B,Consumer Durables,NASDAQ
DOX,Amdocs Limited,50.85,90.29,43.7%,61.86,70.95,61.86,42.01,17.8%,1.60,4.48%,15.6%,11.1%,5.4,SELLING,$-29K,0,1,✅ 3/4,↑1 ↓0,$5.47B,Technology Services,NASDAQ
OTEX,Open Text Corporation,21.52,39.90,46.1%,29.28,32.74,29.28,17.93,26.5%,1.31,5.11%,12.4%,5.0%,4.6,—,—,0,0,✅ 4/4,↑0 ↓0,$5.22B,Technology Services,NASDAQ
CE,Celanese Corporation,47.35,70.70,33.0%,87.91,100.90,87.91,,46.1%,1.28,0.25%,-23.3%,11.4%,4.7,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$5.19B,Process Industries,NYSE
ALK,"Alaska Air Group, Inc.",44.75,65.88,32.1%,55.18,48.84,55.18,32.87,18.9%,1.36,—,-4.6%,12.3%,3.5,SELLING,$-3.2M,0,5,🔴 2/4,↑0 ↓0,$4.99B,Transportation,NYSE
DLB,"Dolby Laboratories, Inc. Class A",49.16,76.70,35.9%,60.41,71.71,60.41,,18.6%,1.78,2.93%,9.4%,14.5%,7.3,SELLING,$-3.5M,0,10,✅ 4/4,↑0 ↓0,$4.65B,Technology Services,NYSE
AQN,Algonquin Power & Utilities Corp.,5.99,7.11,15.7%,7.14,8.10,7.14,,16.1%,1.06,4.34%,4.3%,—,3.6,NEUTRAL,—,0,0,✅ 3/4,↑1 ↓0,$4.61B,Utilities,NYSE
