Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
CSGP,"CoStar Group, Inc.",29.82,97.40,69.4%,52.95,71.18,52.95,29.30,43.7%,1.52,—,0.9%,4.1%,2.2,BUYING,$+6.0M,5,0,✅ 4/4,↑1 ↓0,$12.08B,Technology Services,NASDAQ
ICLR,ICON Plc,156.85,203.91,23.1%,161.06,207.28,161.06,90.49,2.6%,1.29,—,0.4%,3.8%,2.8,—,—,0,0,✅ 3/4,↑0 ↓0,$12.01B,Commercial Services,NASDAQ
BMRN,BioMarin Pharmaceutical Inc.,60.72,66.28,8.4%,84.18,79.01,84.18,53.75,27.9%,1.89,—,4.5%,7.4%,7.7,SELLING,$-3.2M,0,4,🔴 1/4,↑1 ↓0,$11.74B,Health Technology,NASDAQ
APTV,Aptiv PLC,47.72,78.49,39.2%,82.48,92.04,82.48,,42.1%,1.10,—,4.0%,7.5%,4.2,SELLING,$-13K,1,2,✅ 3/4,↑0 ↓0,$10.10B,Producer Manufacturing,NYSE
SWKS,"Skyworks Solutions, Inc.",66.79,90.90,26.5%,84.60,95.94,84.60,47.81,21.1%,1.75,—,5.1%,34.6%,5.8,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$10.05B,Electronic Technology,NASDAQ
PSKY,Paramount Skydance Corporation Class B,8.38,20.86,59.8%,30.99,21.70,30.99,,73.0%,0.80,2.39%,-4.3%,15.5%,8.8,NEUTRAL,—,0,0,🔴 1/4,—,$9.38B,Consumer Services,NASDAQ
MHK,"Mohawk Industries, Inc.",136.60,143.13,4.6%,151.34,126.06,151.34,112.15,9.7%,0.97,—,5.5%,13.0%,5.2,SELLING,$-7.8M,0,13,✅ 4/4,↑0 ↓0,$9.25B,Producer Manufacturing,NYSE
ZG,"Zillow Group, Inc. Class A",37.03,90.22,59.0%,50.99,60.08,50.99,,27.4%,1.92,—,1.3%,16.7%,2.7,—,—,0,0,🟡 2/4,↑0 ↓0,$8.33B,Technology Services,NASDAQ
KMX,"CarMax, Inc.",57.51,62.56,8.1%,73.75,81.47,73.75,48.06,22.0%,1.33,—,3.6%,9.2%,2.9,BUYING,$+1.3M,5,0,🔴 2/4,↑1 ↓0,$8.16B,Retail Trade,NYSE
TAP,Molson Coors Beverage Company Class B,42.29,54.82,22.9%,52.76,45.98,52.76,39.56,19.8%,0.75,4.54%,-18.2%,25.8%,8.4,BUYING,$+45K,2,1,✅ 3/4,↑0 ↓0,$7.94B,Consumer Non-Durables,NYSE
OTEX,Open Text Corporation,26.42,39.90,33.8%,29.38,32.90,29.38,17.98,10.1%,1.61,4.16%,12.4%,5.3%,6.8,—,—,0,0,✅ 4/4,↑0 ↓0,$6.41B,Technology Services,NASDAQ
LKQ,LKQ Corporation,24.49,37.13,34.0%,32.85,36.66,32.85,,25.4%,0.96,4.90%,7.2%,6.6%,4.6,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$6.20B,Consumer Durables,NASDAQ
DOX,Amdocs Limited,56.72,90.29,37.2%,61.98,71.15,61.98,42.07,8.5%,1.78,4.01%,15.6%,11.4%,5.7,—,—,0,0,✅ 3/4,↑1 ↓0,$6.10B,Technology Services,NASDAQ
ALK,"Alaska Air Group, Inc.",52.55,65.88,20.2%,55.16,48.94,55.16,33.01,4.7%,1.60,—,-4.6%,11.1%,3.4,SELLING,$-2.9M,0,5,🔴 2/4,↑0 ↓0,$5.86B,Transportation,NYSE
EPAM,"EPAM Systems, Inc.",112.06,222.53,49.6%,198.14,271.74,198.14,,43.4%,1.72,—,10.9%,25.7%,4.7,NEUTRAL,—,0,0,✅ 4/4,↑1 ↓0,$5.85B,Technology Services,NYSE
MCHB,Mechanics Bancorp. Class A,16.69,43478.00,100.0%,19.59,19.90,19.59,,14.8%,1.44,16.78%,18.2%,8.6%,6.7,SELLING,$-30,0,1,🔴 2/4,↑1 ↓0,$5.54B,Finance,NASDAQ
CE,Celanese Corporation,45.24,70.70,36.0%,87.81,100.76,87.81,,48.5%,1.22,0.27%,-23.3%,11.2%,4.5,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$4.96B,Process Industries,NYSE
KRC,Kilroy Realty Corporation,39.36,45.03,12.6%,42.24,39.85,42.24,31.72,6.8%,0.88,5.49%,3.2%,10.2%,6.5,SELLING,$-2.4M,0,6,✅ 3/4,↑0 ↓0,$4.62B,Finance,NYSE
AQN,Algonquin Power & Utilities Corp.,5.79,7.11,18.5%,7.13,8.10,7.13,,18.8%,1.02,4.49%,4.3%,—,2.5,NEUTRAL,—,0,0,✅ 3/4,↑1 ↓0,$4.46B,Utilities,NYSE
PVH,PVH Corp.,88.78,100.75,11.9%,95.32,83.59,95.32,72.15,6.9%,0.84,0.17%,3.3%,15.7%,4.9,SELLING,$-642K,0,1,✅ 4/4,↑0 ↓0,$4.09B,Consumer Non-Durables,NYSE
IPGP,IPG Photonics Corporation,94.07,155.82,39.6%,123.17,120.50,123.17,,23.6%,1.89,—,1.4%,20.2%,8.0,SELLING,$-34.5M,0,13,✅ 3/4,↑0 ↓0,$3.99B,Electronic Technology,NASDAQ
HHH,Howard Hughes Holdings Inc.,65.65,91.07,27.9%,93.81,77.72,93.81,,30.0%,1.03,—,3.7%,8.6%,6.5,SELLING,$-120K,1,2,🔴 2/4,↑0 ↓0,$3.91B,Finance,NYSE
LBTYB,Liberty Global Ltd. Class B,12.20,29.01,57.9%,25.71,19.53,25.71,,52.5%,0.45,—,-27.3%,0.0%,0.3,—,—,0,0,—,—,$3.72B,Communications,NASDAQ
LBTYK,Liberty Global Ltd. Class C,10.54,13.12,19.7%,13.85,11.66,13.85,,23.9%,0.39,—,-27.3%,7.2%,7.5,SELLING,$-2.0M,0,5,—,—,$3.68B,Communications,NASDAQ
LBTYA,Liberty Global Ltd. Class A,10.92,13.52,19.2%,13.92,11.44,13.92,,21.5%,0.40,—,-27.3%,6.1%,4.3,SELLING,$-2.7M,0,4,🔴 2/4,↑0 ↓0,$3.68B,Communications,NASDAQ
GPK,Graphic Packaging Holding Company,11.89,23.47,49.3%,15.42,18.29,15.42,9.65,22.9%,1.08,3.70%,8.6%,10.9%,5.4,BUYING,$+1.2M,5,0,✅ 3/4,↑1 ↓0,$3.52B,Process Industries,NYSE
MMS,"MAXIMUS, Inc.",63.33,100.00,36.7%,64.57,72.57,64.57,38.46,1.9%,1.98,2.08%,22.2%,10.6%,3.8,BUYING,$+271K,2,1,—,—,$3.33B,Commercial Services,NYSE
BTE,Baytex Energy Corp.,4.23,5.36,21.1%,4.88,2.65,4.88,,13.3%,1.98,1.57%,—,—,1.0,NEUTRAL,—,0,0,🔴 1/4,—,$2.96B,Energy Minerals,NYSE
ACHC,"Acadia Healthcare Company, Inc.",31.67,35.83,11.6%,49.17,49.62,49.17,30.34,35.6%,1.45,—,-44.5%,37.3%,6.0,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$2.95B,Health Services,NASDAQ
ALGT,Allegiant Travel Company,105.09,123.63,15.0%,122.52,113.80,122.52,,14.2%,1.77,—,-3.2%,7.2%,2.5,SELLING,$-34.4M,0,1,✅ 3/4,↑1 ↓0,$2.82B,Transportation,NASDAQ
MPT,"Medical Properties Trust, Inc.",4.65,6.47,28.1%,7.76,8.37,7.76,,40.1%,0.61,7.74%,-2.7%,30.9%,19.4,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$2.78B,Finance,NYSE
PENN,"PENN Entertainment, Inc.",20.04,22.36,10.4%,27.66,33.01,27.66,17.52,27.5%,1.47,—,-39.9%,16.0%,4.0,BUYING,$+121K,1,0,✅ 3/4,↑1 ↓0,$2.68B,Consumer Services,NASDAQ
COTY,Coty Inc. Class A,2.91,5.08,42.7%,11.68,7.81,11.68,,75.1%,0.83,—,-16.2%,13.4%,2.9,BUYING,$+214K,2,0,🔴 0/4,↑0 ↓0,$2.56B,Consumer Non-Durables,NYSE
JBLU,JetBlue Airways Corporation,6.41,6.62,3.2%,13.41,9.74,13.41,,52.2%,1.52,—,-44.4%,26.3%,2.9,SELLING,$-900K,0,6,🔴 2/4,↑0 ↓0,$2.42B,Transportation,NASDAQ
ARR,"ARMOUR Residential REIT, Inc.",16.43,19.31,14.9%,23.52,18.75,23.52,,30.1%,0.87,17.53%,20.3%,0.0%,—,NEUTRAL,—,0,0,🔴 1/4,—,$2.33B,Finance,NYSE
NOG,"Northern Oil and Gas, Inc.",20.44,31.17,34.4%,27.72,21.35,27.72,,26.3%,1.21,8.81%,-29.8%,21.1%,4.8,BUYING,$+500K,1,0,✅ 4/4,↑0 ↓0,$2.22B,Energy Minerals,NYSE
PEB,Pebblebrook Hotel Trust,19.13,19.93,4.0%,21.92,16.95,21.92,,12.7%,0.89,0.21%,-1.8%,18.9%,4.6,BUYING,$+971K,3,1,✅ 3/4,↑0 ↓0,$2.16B,Finance,NYSE
ZD,"Ziff Davis, Inc.",55.38,55.46,0.1%,65.23,68.87,65.23,41.19,15.1%,1.20,—,1.3%,18.2%,6.0,SELLING,$-1.7M,0,6,🔴 1/4,↑0 ↓0,$2.04B,Technology Services,NASDAQ
DEI,"Douglas Emmett, Inc",11.96,16.98,29.6%,19.94,17.91,19.94,,40.0%,1.07,6.35%,-1.4%,25.7%,12.5,BUYING,$+998K,1,0,✅ 3/4,↑0 ↓0,$2.00B,Finance,NYSE
