Ticker,Company,Price,52W High,% Off 52W High,100Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
AIG,"American International Group, Inc.",75.67,87.29,13.3%,226.89,57.61,52.16,226.89,66.6%,0.98,—,7.2%,1.9%,2.9,SELLING,$-18.1M,0,1,✅ 4/4,↑0 ↓0,$39.57B,Finance,NYSE
PCG,PG&E Corporation,13.23,19.16,30.9%,26.83,14.12,27.28,26.83,50.7%,0.90,—,9.7%,0.0%,—,SELLING,$-4.8M,0,7,✅ 3/4,↑0 ↓0,$29.15B,Utilities,NYSE
FISV,"Fiserv, Inc.",48.52,131.97,63.2%,53.35,116.49,93.18,53.35,9.1%,0.96,—,10.7%,—,—,BUYING,$+2.2M,7,0,🔴 2/4,↑1 ↓0,$25.80B,Commercial Services,NASDAQ
VTRS,"Viatris, Inc.",17.00,18.39,7.6%,18.68,11.61,20.53,18.68,9.0%,1.38,—,-2.8%,3.4%,3.8,—,—,0,0,✅ 4/4,↑1 ↓0,$19.52B,Health Technology,NASDAQ
FIS,"Fidelity National Information Services, Inc.",36.22,69.14,47.6%,47.90,81.74,76.73,47.90,24.4%,1.17,—,22.3%,3.8%,2.7,BUYING,$+114K,2,0,🟡 2/4,↑2 ↓0,$18.68B,Technology Services,NYSE
BAX,Baxter International Inc.,22.85,30.00,23.8%,33.60,48.95,47.84,33.60,32.0%,1.90,—,-14.3%,7.1%,3.7,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$11.81B,Health Technology,NYSE
ARE,"Alexandria Real Estate Equities, Inc.",56.03,87.54,36.0%,66.43,107.52,95.26,66.43,15.7%,0.62,—,-6.3%,5.9%,3.4,BUYING,$+209K,6,4,✅ 3/4,↑0 ↓0,$9.76B,Finance,NYSE
SIRI,SiriusXM Holdings Inc.,27.38,32.66,16.2%,30.75,39.74,39.68,30.75,11.0%,0.77,—,7.6%,15.8%,8.5,SELLING,$-1.2M,0,3,🔴 1/4,↑0 ↓0,$9.23B,Consumer Services,NASDAQ
MOS,Mosaic Company,24.85,36.99,32.8%,29.03,28.97,27.99,29.03,14.4%,0.69,—,-5.3%,12.1%,3.6,SELLING,$-509K,0,1,🔴 1/4,↑2 ↓0,$7.90B,Process Industries,NYSE
CAG,"Conagra Brands, Inc.",15.12,20.32,25.6%,16.66,23.68,23.21,16.66,9.3%,1.14,—,-25.1%,12.6%,4.6,BUYING,$+761K,2,0,✅ 3/4,↑0 ↓0,$7.23B,Consumer Non-Durables,NYSE
