Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DIS,Walt Disney Company,101.79,124.69,18.4%,109.44,119.00,109.44,68.65,7.0%,1.63,1.49%,10.5%,1.5%,2.9,SELLING,$-460K,1,2,✅ 4/4,↑0 ↓0,$176.76B,Consumer Services,NYSE
PFE,Pfizer Inc.,25.21,28.75,12.3%,25.72,28.59,25.72,18.34,2.0%,1.59,6.64%,8.3%,2.8%,4.6,SELLING,$-51K,0,1,✅ 4/4,↑1 ↓0,$143.71B,Health Technology,NYSE
CMCSA,Comcast Corporation Class A,22.62,34.34,34.1%,30.28,34.18,30.28,19.00,25.3%,0.92,5.82%,21.5%,2.7%,2.6,SELLING,$-2.3M,0,3,✅ 4/4,↑1 ↓0,$80.80B,Consumer Services,NASDAQ
BDX,"Becton, Dickinson and Company",143.05,187.35,23.6%,149.31,169.40,149.31,93.70,4.2%,1.63,2.97%,5.7%,3.0%,2.1,SELLING,$-1.2M,0,10,✅ 4/4,↑0 ↓0,$39.42B,Health Technology,NYSE
ROP,"Roper Technologies, Inc.",329.30,575.77,42.8%,343.15,438.09,343.15,197.75,4.0%,1.79,1.10%,9.0%,4.8%,3.7,BUYING,$+502K,1,0,✅ 4/4,↑0 ↓0,$33.23B,Technology Services,NASDAQ
BIIB,Biogen Inc.,197.97,205.97,3.9%,264.71,231.74,264.71,172.41,25.2%,1.57,—,7.7%,3.6%,4.0,SELLING,$-665K,1,2,✅ 4/4,↑0 ↓0,$29.23B,Health Technology,NASDAQ
STLA,Stellantis N.V.,6.33,12.22,48.2%,9.43,11.52,9.43,,32.9%,0.26,—,—,2.9%,4.3,—,—,0,0,🟡 1/1,—,$23.82B,Consumer Durables,NYSE
BCE,BCE Inc.,23.25,26.52,12.3%,27.62,29.73,27.62,19.54,15.8%,1.50,5.36%,31.7%,—,7.0,—,—,0,0,✅ 3/4,—,$21.69B,Communications,NYSE
CTSH,Cognizant Technology Solutions Corporation Class A,45.10,87.03,48.2%,61.75,65.36,61.75,39.21,27.0%,1.42,2.70%,14.9%,12.7%,6.9,SELLING,$-1.8M,1,13,✅ 4/4,↑2 ↓0,$21.37B,Technology Services,NASDAQ
IFF,International Flavors & Fragrances Inc.,76.56,84.45,9.3%,95.65,94.22,95.65,63.35,20.0%,1.38,2.10%,6.1%,6.9%,5.8,BUYING,$+32.3M,3,0,✅ 3/4,↑1 ↓0,$19.54B,Consumer Non-Durables,NYSE
GPN,Global Payments Inc.,66.92,90.64,26.2%,101.59,123.06,101.59,59.48,34.1%,0.77,1.51%,2.6%,6.3%,4.0,BUYING,$+99K,1,0,✅ 4/4,↑1 ↓0,$18.31B,Finance,NYSE
TU,TELUS Corporation,11.57,16.73,30.9%,12.98,14.68,12.98,8.66,10.9%,1.61,9.34%,6.0%,—,14.3,NEUTRAL,—,0,0,🔴 1/4,—,$18.21B,Communications,NYSE
CHTR,"Charter Communications, Inc. Class A",129.51,422.29,69.3%,351.11,422.15,351.11,,63.1%,0.97,—,30.2%,44.3%,6.3,SELLING,$-9.0M,4,1,🔴 1/4,↑1 ↓0,$17.94B,Consumer Services,NASDAQ
GIS,"General Mills, Inc.",33.44,54.18,38.3%,46.75,52.57,46.75,31.97,28.5%,1.91,7.31%,23.7%,11.8%,4.9,SELLING,$-958K,0,2,✅ 3/4,↑1 ↓0,$17.85B,Consumer Non-Durables,NYSE
FLUT,Flutter Entertainment Plc,100.15,313.69,68.1%,137.05,164.31,137.05,,26.9%,1.93,—,-4.0%,8.8%,4.0,SELLING,$-1.4M,7,15,✅ 4/4,↑1 ↓0,$17.42B,Consumer Services,NYSE
ZBH,"Zimmer Biomet Holdings, Inc.",88.59,108.29,18.2%,109.62,115.80,109.62,81.56,19.2%,1.35,1.10%,6.1%,5.9%,3.5,SELLING,$-761K,0,3,✅ 4/4,↑1 ↓0,$17.14B,Health Technology,NYSE
SWK,"Stanley Black & Decker, Inc.",86.97,93.37,6.9%,97.37,100.64,97.37,65.20,10.7%,1.51,4.03%,4.2%,5.8%,4.4,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$13.52B,Consumer Durables,NYSE
APTV,Aptiv PLC,63.28,78.49,19.4%,82.60,93.48,82.60,,23.4%,1.46,—,4.0%,5.8%,2.3,SELLING,$-229K,1,2,✅ 3/4,↑0 ↓0,$13.39B,Producer Manufacturing,NYSE
HRL,Hormel Foods Corporation,24.28,31.86,23.8%,30.79,33.66,30.79,18.93,21.1%,1.68,4.81%,5.8%,8.6%,3.7,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$13.36B,Consumer Non-Durables,NYSE
