Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DIS,Walt Disney Company,96.17,123.40,22.1%,107.34,115.43,107.34,67.65,10.4%,1.54,1.56%,10.5%,1.4%,2.9,SELLING,$-183K,1,1,✅ 4/4,↑0 ↓0,$167.00B,Consumer Services,NYSE
PFE,Pfizer Inc.,24.25,28.75,15.6%,25.91,28.79,25.91,18.46,6.4%,1.53,7.09%,8.3%,2.8%,4.7,SELLING,$-51K,0,1,✅ 4/4,↑1 ↓0,$138.21B,Health Technology,NYSE
CMCSA,Comcast Corporation Class A,23.34,33.74,30.8%,29.69,33.48,29.69,18.70,21.4%,0.95,5.65%,21.5%,2.8%,2.9,SELLING,$-2.3M,0,3,✅ 4/4,↑1 ↓0,$83.39B,Consumer Services,NASDAQ
BIIB,Biogen Inc.,198.91,219.72,9.5%,263.46,234.43,263.46,171.92,24.5%,1.57,—,7.7%,3.9%,5.2,SELLING,$-665K,1,2,✅ 4/4,↑0 ↓0,$29.37B,Health Technology,NASDAQ
CTSH,Cognizant Technology Solutions Corporation Class A,43.40,87.03,50.1%,61.88,65.55,61.88,39.28,29.9%,1.37,3.04%,14.9%,12.7%,6.4,SELLING,$-2K,1,9,✅ 4/4,↑1 ↓0,$20.57B,Technology Services,NASDAQ
GPN,Global Payments Inc.,74.38,90.64,17.9%,102.63,121.61,102.63,60.28,27.5%,0.85,1.34%,2.6%,8.2%,4.6,BUYING,$+99K,1,0,✅ 4/4,↑2 ↓0,$20.35B,Finance,NYSE
STLA,Stellantis N.V.,5.33,12.22,56.4%,9.55,11.72,9.55,,44.2%,0.22,—,—,2.7%,4.2,—,—,0,0,🟡 1/1,↑0 ↓0,$20.06B,Consumer Durables,NYSE
IFF,International Flavors & Fragrances Inc.,78.53,84.45,7.0%,94.94,92.87,94.94,63.24,17.3%,1.42,2.04%,6.1%,—,—,—,—,0,0,—,—,$20.05B,Consumer Non-Durables,NYSE
BCE,BCE Inc.,21.32,26.52,19.6%,27.66,29.65,27.66,19.71,22.9%,1.38,5.85%,31.7%,—,—,—,—,0,0,—,—,$19.88B,Communications,NYSE
CHTR,"Charter Communications, Inc. Class A",134.35,402.15,66.6%,351.54,415.42,351.54,,61.8%,1.01,—,30.2%,46.2%,7.4,SELLING,$-9.0M,4,1,🔴 1/4,↑1 ↓0,$18.61B,Consumer Services,NASDAQ
RCI,Rogers Communications Inc. Class B,32.85,41.14,20.2%,34.77,37.11,34.77,24.98,5.5%,1.37,4.28%,49.3%,—,12.5,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$17.94B,Communications,NYSE
LYB,LyondellBasell Industries NV,55.39,83.94,34.0%,60.71,65.25,60.71,,8.8%,1.78,4.98%,-6.1%,5.4%,2.7,SELLING,$-27.0M,0,2,🔴 2/4,↑0 ↓0,$17.88B,Process Industries,NYSE
ZBH,"Zimmer Biomet Holdings, Inc.",89.23,108.29,17.6%,109.62,114.72,109.62,82.10,18.6%,1.36,1.08%,6.1%,—,—,—,—,0,0,—,—,$17.26B,Health Technology,NYSE
TU,TELUS Corporation,10.41,16.73,37.8%,13.11,14.82,13.11,8.75,20.6%,1.45,10.46%,6.0%,—,13.1,NEUTRAL,—,0,0,🔴 1/4,—,$16.39B,Communications,NYSE
WY,Weyerhaeuser Company,22.50,27.75,18.9%,24.72,26.50,24.72,18.31,9.0%,1.72,3.73%,4.2%,3.9%,4.4,BUYING,$+327K,2,1,✅ 4/4,↑0 ↓0,$16.22B,Finance,NYSE
QXO,"QXO, Inc.",14.58,27.61,47.2%,23.69,28.60,23.69,,38.5%,1.14,—,-6.8%,—,—,—,—,0,0,—,—,$15.13B,Distribution Services,NYSE
GIB,CGI Inc. Class A,66.89,103.03,35.1%,71.04,86.25,71.04,41.97,5.8%,1.96,0.71%,16.6%,—,13.9,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$13.99B,Technology Services,NYSE
COO,"Cooper Companies, Inc.",71.02,89.83,20.9%,71.06,85.41,71.06,42.65,0.1%,1.68,—,2.9%,4.2%,2.1,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$13.85B,Health Technology,NASDAQ
MKC,"McCormick & Company, Incorporated",51.54,73.84,30.2%,59.56,71.87,59.56,36.85,13.5%,1.98,3.73%,25.7%,—,—,BUYING,$+106K,1,0,✅ 3/4,↑1 ↓0,$13.85B,Consumer Non-Durables,NYSE
SWK,"Stanley Black & Decker, Inc.",86.82,95.16,8.8%,97.62,100.64,97.62,65.58,11.1%,1.50,3.82%,4.2%,5.8%,5.5,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$13.50B,Consumer Durables,NYSE
HRL,Hormel Foods Corporation,24.33,31.54,22.9%,31.10,33.87,31.10,19.15,21.8%,1.68,4.81%,5.8%,7.3%,3.1,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$13.39B,Consumer Non-Durables,NYSE
APTV,Aptiv PLC,59.86,78.49,23.7%,82.63,93.39,82.63,,27.6%,1.38,—,4.0%,6.3%,2.4,SELLING,$-13K,1,2,✅ 3/4,↑0 ↓0,$12.67B,Producer Manufacturing,NYSE
