Ticker,Company,Price,52W High,% Off 52W High,100Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
AIG,"American International Group, Inc.",74.72,87.29,14.4%,228.38,57.94,52.48,228.38,67.3%,0.97,—,7.2%,1.9%,2.9,SELLING,$-18.1M,0,1,✅ 4/4,↑0 ↓0,$39.07B,Finance,NYSE
PCG,PG&E Corporation,13.90,19.16,27.4%,26.84,14.14,27.30,26.84,48.2%,0.95,—,9.7%,0.0%,—,SELLING,$-5.4M,0,9,✅ 3/4,↑0 ↓0,$30.62B,Utilities,NYSE
FISV,"Fiserv, Inc.",50.48,135.88,62.8%,53.38,116.58,93.23,53.38,5.4%,1.00,—,10.7%,—,—,BUYING,$+2.2M,7,0,🔴 2/4,↑1 ↓0,$26.85B,Commercial Services,NASDAQ
FIS,"Fidelity National Information Services, Inc.",37.98,69.14,45.1%,48.47,82.74,77.65,48.47,21.6%,1.22,—,22.3%,3.8%,2.7,BUYING,$+114K,2,0,🟡 2/4,↑2 ↓0,$19.59B,Technology Services,NYSE
VTRS,"Viatris, Inc.",16.44,18.39,10.6%,18.68,11.59,20.52,18.68,12.0%,1.33,—,-2.8%,3.4%,3.8,—,—,0,0,✅ 4/4,↑1 ↓0,$18.88B,Health Technology,NASDAQ
SIRI,SiriusXM Holdings Inc.,29.21,32.66,10.6%,30.77,39.80,39.72,30.77,5.1%,0.83,—,7.6%,15.8%,8.5,SELLING,$-1.2M,0,3,🔴 1/4,↑0 ↓0,$9.85B,Consumer Services,NASDAQ
ARE,"Alexandria Real Estate Equities, Inc.",49.59,88.24,43.8%,66.37,107.31,95.13,66.37,25.3%,0.54,—,-6.3%,5.9%,3.4,BUYING,$+810K,5,3,✅ 3/4,↑0 ↓0,$8.64B,Finance,NYSE
MOS,Mosaic Company,25.57,36.99,30.9%,29.04,29.00,28.01,29.04,11.9%,0.71,—,-5.3%,12.1%,3.6,SELLING,$-509K,0,1,🔴 1/4,↑2 ↓0,$8.13B,Process Industries,NYSE
NOV,NOV Inc.,21.07,21.93,3.9%,27.26,15.66,24.20,27.26,22.7%,1.21,—,1.5%,12.9%,7.7,—,—,0,0,🔴 1/4,↑0 ↓0,$7.51B,Industrial Services,NYSE
TAP,Molson Coors Beverage Company Class B,38.51,54.82,29.8%,39.08,45.70,51.97,39.08,1.5%,0.67,—,-19.6%,27.3%,10.6,SELLING,$-53K,0,1,✅ 3/4,↑0 ↓0,$7.23B,Consumer Non-Durables,NYSE
CAG,"Conagra Brands, Inc.",14.53,20.32,28.5%,16.65,23.66,23.20,16.65,12.7%,1.09,—,-25.1%,12.6%,4.6,BUYING,$+761K,2,0,✅ 3/4,↑0 ↓0,$6.96B,Consumer Non-Durables,NYSE
CLF,Cleveland-Cliffs Inc,11.87,16.70,29.0%,19.51,13.97,11.21,19.51,39.2%,1.21,—,-15.2%,14.1%,5.0,SELLING,$-2.9M,0,1,✅ 3/4,↑0 ↓0,$6.77B,Non-Energy Minerals,NYSE
RIG,Transocean Ltd.,5.72,7.66,25.3%,29.90,4.37,7.78,29.90,80.9%,0.76,—,-18.7%,26.1%,6.5,BUYING,$+173K,1,0,🔴 2/4,↑0 ↓0,$6.39B,Industrial Services,NYSE
CPB,Campbell's Company,21.14,34.17,38.1%,26.99,36.14,35.41,26.99,21.7%,1.77,—,10.3%,25.6%,7.5,BUYING,$+6K,1,0,🟡 2/4,↑1 ↓0,$6.31B,Consumer Non-Durables,NASDAQ
TFX,Teleflex Incorporated,131.13,145.00,9.6%,134.42,244.46,219.57,134.42,2.4%,1.91,—,-10.5%,14.9%,6.3,NEUTRAL,—,0,0,✅ 3/4,↑2 ↓0,$5.56B,Health Technology,NYSE
FLG,"Flagstar Bank, National Association",13.09,15.44,15.2%,21.09,21.43,23.73,21.09,37.9%,0.71,—,0.6%,0.0%,—,NEUTRAL,—,0,0,🟡 1/4,↑0 ↓0,$5.43B,Finance,NYSE
PTEN,"Patterson-UTI Energy, Inc.",12.91,13.39,3.5%,13.15,8.70,11.39,13.15,1.8%,1.59,—,-2.8%,12.0%,4.8,SELLING,$-23.3M,0,11,✅ 3/4,↑0 ↓0,$4.93B,Energy Minerals,NASDAQ
CRK,"Comstock Resources, Inc.",14.96,28.10,46.7%,61.80,11.81,13.42,61.80,75.8%,1.70,—,20.9%,32.2%,12.7,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$4.39B,Energy Minerals,NYSE
MAT,"Mattel, Inc.",13.98,22.48,37.8%,18.05,17.86,19.42,18.05,22.6%,2.00,—,20.5%,14.1%,7.2,SELLING,$-587K,0,1,🔴 0/4,↑0 ↓0,$3.99B,Consumer Durables,NASDAQ
SBCF,Seacoast Banking Corporation of Florida,33.64,36.27,7.3%,34.13,26.84,23.43,34.13,1.4%,1.19,—,5.9%,5.8%,5.6,SELLING,$-1.7M,0,6,🟡 2/4,↑0 ↓0,$3.26B,Finance,NASDAQ
PVH,PVH Corp.,69.87,100.75,30.6%,73.06,85.87,96.23,73.06,4.4%,0.67,—,-3.5%,13.2%,4.9,SELLING,$-642K,0,1,✅ 3/4,↑0 ↓0,$3.22B,Consumer Non-Durables,NYSE
HOG,"Harley-Davidson, Inc.",27.62,31.25,11.6%,32.57,30.68,34.25,32.57,15.2%,0.93,—,6.3%,23.1%,9.4,BUYING,$+1.2M,3,6,🟡 2/4,↑0 ↓0,$2.87B,Consumer Durables,NYSE
GPK,Graphic Packaging Holding Company,9.50,20.76,54.2%,9.68,18.28,15.44,9.68,1.8%,0.87,—,6.0%,8.8%,5.1,BUYING,$+514K,3,0,✅ 3/4,↑1 ↓0,$2.81B,Process Industries,NYSE
AAP,"Advance Auto Parts, Inc.",44.07,65.21,32.4%,77.07,105.98,114.33,77.07,42.8%,1.17,—,4.8%,26.4%,4.2,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$2.66B,Retail Trade,NYSE
ACHC,"Acadia Healthcare Company, Inc.",28.52,35.83,20.4%,30.59,49.83,49.36,30.59,6.8%,1.31,—,-44.5%,37.3%,12.7,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$2.66B,Health Services,NASDAQ
