Ticker,Company,Price,52W High,% Off 52W High,30Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
CTSH,Cognizant Technology Solutions Corporation Class A,63.44,87.03,27.1%,66.15,66.15,62.37,39.88,4.1%,1.98,—,14.9%,7.9%,3.7,SELLING,$-650K,1,8,✅ 3/4,↑0 ↓0,$28.58B,Technology Services,NASDAQ
EIX,Edison International,54.88,81.62,32.8%,55.51,55.51,51.00,35.19,1.1%,1.21,—,22.6%,4.5%,4.3,SELLING,$-75K,0,2,✅ 4/4,↑0 ↓0,$21.12B,Utilities,NYSE
LEN,Lennar Corporation Class A,83.61,144.24,42.0%,96.25,96.25,74.59,49.78,13.1%,0.93,—,7.2%,0.3%,0.2,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$20.09B,Consumer Durables,NYSE
RCI,Rogers Communications Inc. Class B,36.76,41.14,10.7%,37.24,37.24,34.85,25.03,1.3%,1.70,—,44.4%,—,11.9,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$19.96B,Communications,NYSE
TSN,"Tyson Foods, Inc. Class A",55.61,69.48,20.0%,59.05,59.05,53.89,33.20,5.8%,1.06,—,3.2%,2.7%,2.4,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$19.17B,Consumer Non-Durables,NYSE
ALB,Albemarle Corporation,135.33,221.00,38.8%,144.84,144.84,115.89,72.34,6.6%,1.99,—,2.2%,0.1%,0.0,SELLING,$-5.0M,0,2,✅ 3/4,↑0 ↓0,$15.97B,Process Industries,NYSE
ICLR,ICON Plc,161.69,203.91,20.7%,207.40,207.40,161.13,90.53,22.0%,1.33,—,0.4%,3.2%,2.8,SELLING,$-1.7M,0,9,✅ 3/4,↑0 ↓0,$12.48B,Commercial Services,NASDAQ
BIO,"Bio-Rad Laboratories, Inc. Class A",386.31,396.23,2.5%,424.34,424.34,334.95,207.47,9.0%,1.44,—,3.1%,0.0%,—,SELLING,$-136K,0,1,🔴 2/4,↑0 ↓0,$10.39B,Health Technology,NYSE
GME,GameStop Corp. Class A,18.82,28.10,33.0%,22.54,22.54,15.64,,16.5%,1.45,—,14.1%,13.2%,8.9,SELLING,$-828K,0,5,✅ 3/3,—,$8.44B,Retail Trade,NYSE
EMN,Eastman Chemical Company,72.66,83.47,13.0%,77.09,77.09,69.59,45.69,5.8%,1.36,—,7.4%,6.6%,4.7,SELLING,$-234K,0,1,✅ 3/4,↑0 ↓0,$8.31B,Process Industries,NYSE
REXR,"Rexford Industrial Realty, Inc.",37.07,44.38,16.5%,42.75,42.75,32.73,,13.3%,1.12,—,-4.8%,4.7%,2.7,SELLING,$-2.0M,0,2,✅ 3/4,↑1 ↓0,$8.27B,Finance,NYSE
BLDR,"Builders FirstSource, Inc.",64.69,151.03,57.2%,87.80,87.80,57.95,,26.3%,1.74,—,2.5%,8.1%,3.2,BUYING,$+4.0M,1,1,🔴 1/4,↑1 ↓0,$6.96B,Retail Trade,NYSE
DOX,Amdocs Limited,62.82,86.14,27.1%,71.75,71.75,62.60,42.50,12.5%,2.00,—,13.1%,11.9%,7.6,—,—,0,0,🟡 2/4,↑1 ↓0,$6.76B,Technology Services,NASDAQ
GNTX,Gentex Corporation,22.67,29.38,22.8%,27.01,27.01,22.63,14.64,16.1%,1.88,—,16.1%,7.5%,6.5,SELLING,$-631K,0,4,🟡 2/4,↑0 ↓0,$4.78B,Producer Manufacturing,NASDAQ
POST,"Post Holdings, Inc.",84.59,117.28,27.9%,84.90,84.90,69.89,,0.4%,1.21,—,8.3%,16.7%,6.4,SELLING,$-650K,0,1,✅ 4/4,↑0 ↓0,$3.72B,Consumer Non-Durables,NYSE
FUL,H.B. Fuller Company,55.15,68.63,19.6%,60.48,60.48,52.85,35.62,8.8%,1.42,—,9.4%,7.4%,4.3,SELLING,$-232K,2,1,✅ 4/4,↑0 ↓0,$2.97B,Process Industries,NYSE
CALY,Callaway Golf Company,15.85,20.28,21.8%,17.90,17.90,15.75,12.96,11.5%,1.31,—,3.0%,4.5%,3.0,SELLING,$-3.5M,0,3,✅ 4/4,↑0 ↓0,$2.83B,Consumer Durables,NYSE
VC,Visteon Corporation,101.39,129.10,21.5%,101.41,101.41,92.78,,0.0%,1.68,—,10.0%,13.9%,7.0,SELLING,$-7.2M,0,7,🔴 2/4,↑0 ↓0,$2.71B,Producer Manufacturing,NASDAQ
PBH,Prestige Consumer Healthcare Inc,53.23,71.07,25.1%,56.34,56.34,50.80,,5.5%,1.32,—,9.1%,10.9%,7.7,SELLING,$-120K,0,4,🔴 1/4,—,$2.52B,Health Technology,NYSE
