Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DIS,Walt Disney Company,107.78,119.78,10.0%,108.64,115.61,108.64,68.51,0.8%,1.69,—,7.8%,1.1%,1.8,SELLING,$-1.1M,0,2,✅ 4/4,↑1 ↓0,$186.10B,Consumer Services,NYSE
CMCSA,Comcast Corporation Class A,26.85,32.85,18.3%,29.96,33.48,29.96,18.93,10.4%,1.06,—,12.0%,2.3%,2.0,SELLING,$-143K,0,1,✅ 4/4,↑1 ↓0,$95.28B,Consumer Services,NASDAQ
BIIB,Biogen Inc.,216.78,222.15,2.4%,262.22,233.07,262.22,172.57,17.3%,1.70,—,4.6%,4.1%,3.8,SELLING,$-240K,0,1,✅ 4/4,↑0 ↓0,$32.03B,Health Technology,NASDAQ
FISV,"Fiserv, Inc.",52.58,139.94,62.4%,91.64,114.70,91.64,52.49,42.6%,1.04,—,10.7%,—,—,BUYING,$+2.2M,7,0,🔴 2/4,↑1 ↓0,$27.96B,Commercial Services,NASDAQ
CTSH,Cognizant Technology Solutions Corporation Class A,61.87,87.03,28.9%,61.90,65.79,61.90,39.23,0.0%,1.93,—,14.9%,10.0%,4.6,SELLING,$-659K,1,9,✅ 3/4,↑1 ↓0,$27.87B,Technology Services,NASDAQ
GPN,Global Payments Inc.,93.49,95.58,2.2%,103.01,122.24,103.01,60.47,9.2%,1.08,—,2.2%,8.0%,5.4,NEUTRAL,—,0,0,✅ 4/4,↑1 ↓0,$24.74B,Finance,NYSE
BCE,BCE Inc.,23.71,26.52,10.6%,27.98,29.92,27.98,19.93,15.3%,1.52,—,30.6%,—,7.4,—,—,0,0,✅ 3/4,↑0 ↓0,$22.11B,Communications,NYSE
IFF,International Flavors & Fragrances Inc.,84.28,89.31,5.6%,96.62,94.07,96.62,64.25,12.8%,1.54,—,1.8%,8.8%,8.6,BUYING,$+31.0M,3,3,🔴 2/4,↑1 ↓0,$21.50B,Consumer Non-Durables,NYSE
STLA,Stellantis N.V.,5.41,12.22,55.7%,9.55,11.72,9.55,,43.4%,0.24,—,—,3.6%,5.0,—,—,0,0,🟡 1/2,↑0 ↓0,$20.36B,Consumer Durables,NYSE
CHTR,"Charter Communications, Inc. Class A",150.17,285.82,47.5%,351.86,415.95,351.86,,57.3%,1.06,—,29.7%,50.4%,7.2,SELLING,$-9.0M,4,1,🔴 2/4,↑1 ↓0,$19.38B,Consumer Services,NASDAQ
ZBH,"Zimmer Biomet Holdings, Inc.",100.98,108.29,6.8%,109.86,115.11,109.86,82.22,8.1%,1.52,—,6.4%,7.7%,4.7,SELLING,$-664K,0,2,✅ 4/4,↑1 ↓0,$19.26B,Health Technology,NYSE
WY,Weyerhaeuser Company,24.43,27.75,12.0%,24.77,26.66,24.77,18.31,1.4%,1.86,—,5.0%,4.2%,4.9,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$17.61B,Finance,NYSE
TU,TELUS Corporation,9.90,16.65,40.5%,13.10,14.80,13.10,8.74,24.4%,1.67,—,-6.4%,—,8.5,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$15.73B,Communications,NYSE
QXO,"QXO, Inc.",13.76,27.61,50.2%,23.68,28.57,23.68,,41.9%,1.07,—,-4.6%,9.8%,3.2,NEUTRAL,—,0,0,🟡 0/4,↑0 ↓0,$14.28B,Distribution Services,NYSE
HRL,Hormel Foods Corporation,23.88,29.18,18.2%,30.69,33.40,30.69,18.93,22.2%,1.65,—,5.8%,6.6%,5.0,SELLING,$-495K,0,1,✅ 3/4,↑0 ↓0,$13.14B,Consumer Non-Durables,NYSE
CSGP,"CoStar Group, Inc.",32.26,91.89,64.9%,53.00,71.26,53.00,29.32,39.1%,1.65,—,0.9%,4.1%,2.1,BUYING,$+8.2M,6,2,✅ 4/4,↑1 ↓0,$13.07B,Technology Services,NASDAQ
PSKY,Paramount Skydance Corporation Class B,10.35,20.86,50.4%,31.03,21.77,31.03,,66.6%,0.99,—,-4.4%,16.1%,8.2,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$11.61B,Consumer Services,NASDAQ
SWKS,"Skyworks Solutions, Inc.",67.14,90.90,26.1%,84.60,95.95,84.60,47.81,20.6%,1.76,—,5.1%,33.0%,5.3,NEUTRAL,—,0,0,✅ 4/4,↑1 ↓0,$10.10B,Electronic Technology,NASDAQ
WLK,Westlake Corporation,78.93,124.23,36.5%,79.09,90.66,79.09,,0.2%,1.16,—,-12.9%,14.9%,4.5,SELLING,$-7.2M,0,4,🔴 2/4,↑0 ↓0,$10.09B,Process Industries,NYSE
APTV,Aptiv PLC,48.28,78.49,38.5%,82.49,92.06,82.49,,41.5%,1.15,—,2.9%,7.3%,4.7,BUYING,$+8.2M,5,2,✅ 3/4,↑0 ↓0,$10.02B,Producer Manufacturing,NYSE
KMX,"CarMax, Inc.",62.13,63.00,1.4%,73.84,81.62,73.84,48.10,15.9%,1.44,—,3.6%,11.1%,4.9,BUYING,$+1.3M,5,0,🔴 2/4,↑1 ↓0,$8.82B,Retail Trade,NYSE
MHK,"Mohawk Industries, Inc.",136.22,143.13,4.8%,151.33,126.05,151.33,112.15,10.0%,0.96,—,5.5%,11.0%,5.1,SELLING,$-18.5M,0,17,✅ 4/4,↑0 ↓0,$8.23B,Producer Manufacturing,NYSE
ZG,"Zillow Group, Inc. Class A",36.78,90.22,59.2%,50.99,60.07,50.99,,27.9%,1.92,—,1.2%,19.5%,3.2,—,—,0,0,✅ 3/4,↑0 ↓0,$8.11B,Technology Services,NASDAQ
TAP,Molson Coors Beverage Company Class B,42.94,54.82,21.7%,52.78,46.00,52.78,39.57,18.6%,0.75,—,-19.6%,25.9%,9.0,BUYING,$+40K,1,1,✅ 3/4,↑0 ↓0,$8.02B,Consumer Non-Durables,NYSE
VNO,Vornado Realty Trust,37.88,43.37,12.7%,40.83,32.99,40.83,34.91,7.2%,1.54,—,1.1%,0.0%,0.0,BUYING,$+55K,2,1,✅ 3/4,↑0 ↓0,$7.07B,Finance,NYSE
DOX,Amdocs Limited,61.40,88.29,30.5%,62.08,71.30,62.08,42.12,1.1%,1.95,—,13.1%,12.4%,7.8,SELLING,$-29K,0,1,🟡 2/4,↑1 ↓0,$6.60B,Technology Services,NASDAQ
LKQ,LKQ Corporation,25.77,37.13,30.6%,32.50,36.29,32.50,,20.7%,1.01,—,7.2%,7.0%,4.5,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$6.52B,Consumer Durables,NASDAQ
RYN,Rayonier Inc.,21.20,27.10,21.8%,21.23,23.33,21.23,15.73,0.1%,1.21,—,2.0%,4.0%,5.4,SELLING,$-3.7M,0,2,✅ 3/4,↑0 ↓0,$6.34B,Finance,NYSE
OTEX,Open Text Corporation,24.66,39.90,38.2%,29.34,32.84,29.34,17.96,15.9%,1.49,—,16.1%,4.8%,8.1,—,—,0,0,✅ 4/4,↑0 ↓0,$5.97B,Technology Services,NASDAQ
EPAM,"EPAM Systems, Inc.",110.34,222.53,50.4%,198.10,271.68,198.10,,44.3%,1.62,—,11.2%,22.3%,5.1,NEUTRAL,—,0,0,✅ 4/4,↑1 ↓0,$5.69B,Technology Services,NYSE
CE,Celanese Corporation,46.80,70.70,33.8%,87.84,100.81,87.84,,46.7%,1.23,—,-24.6%,12.3%,4.6,BUYING,$+230K,3,0,🔴 2/4,↑0 ↓0,$5.14B,Process Industries,NYSE
ALK,"Alaska Air Group, Inc.",40.41,65.88,38.7%,54.91,48.54,54.91,32.89,26.4%,1.23,—,-4.6%,10.8%,3.4,BUYING,$+738K,1,1,🔴 2/4,↑0 ↓0,$4.51B,Transportation,NYSE
AQN,Algonquin Power & Utilities Corp.,5.70,7.11,19.8%,7.13,8.09,7.13,,20.1%,1.02,—,4.2%,—,2.9,NEUTRAL,—,0,0,✅ 4/4,—,$4.39B,Utilities,NYSE
KRC,Kilroy Realty Corporation,36.58,45.03,18.8%,42.18,39.76,42.18,31.69,13.3%,0.81,—,3.2%,11.0%,7.0,SELLING,$-2.4M,0,6,✅ 3/4,↑0 ↓0,$4.30B,Finance,NYSE
