Ticker,Company,Price,52W High,% Off 52W High,30Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
PFE,Pfizer Inc.,27.39,29.21,6.2%,28.53,28.53,25.84,18.36,4.0%,1.83,—,5.0%,2.7%,3.9,BUYING,$+2.8M,3,2,✅ 4/4,↑0 ↓0,$156.14B,Health Technology,NYSE
ROP,"Roper Technologies, Inc.",371.12,521.28,28.8%,442.15,442.15,349.47,202.01,16.1%,1.96,—,13.1%,6.5%,7.9,SELLING,$-3.1M,0,2,✅ 4/4,↑1 ↓0,$36.70B,Technology Services,NASDAQ
TROW,"T. Rowe Price Group, Inc.",102.89,122.00,15.7%,105.52,105.52,87.38,56.40,2.5%,1.99,—,20.1%,14.3%,15.6,SELLING,$-1.4M,0,2,✅ 3/4,↑0 ↓0,$21.95B,Finance,NASDAQ
BRO,"Brown & Brown, Inc.",65.34,96.55,32.3%,67.01,67.01,48.30,28.90,2.5%,1.71,—,9.9%,5.5%,7.6,BUYING,$+164K,2,0,✅ 3/4,↑0 ↓0,$21.86B,Finance,NYSE
EIX,Edison International,54.92,81.62,32.7%,55.51,55.51,51.00,35.19,1.1%,1.21,—,22.6%,5.3%,3.2,SELLING,$-75K,0,2,✅ 4/4,↑0 ↓0,$21.13B,Utilities,NYSE
LYB,LyondellBasell Industries NV,62.97,83.94,25.0%,64.21,64.21,59.64,,1.9%,1.91,—,-2.3%,5.4%,3.4,SELLING,$-742K,0,1,✅ 3/4,↑1 ↓0,$20.34B,Process Industries,NYSE
AMCR,Amcor PLC,42.26,50.94,17.0%,42.47,42.47,38.95,,0.5%,1.66,—,9.4%,4.5%,4.9,—,—,0,0,🔴 2/4,↑2 ↓0,$19.54B,Process Industries,NYSE
RCI,Rogers Communications Inc. Class B,34.63,41.14,15.8%,36.82,36.82,34.48,24.77,5.9%,1.61,—,44.4%,—,17.6,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$18.83B,Communications,NYSE
IP,International Paper Company,34.95,50.25,30.4%,36.78,36.78,34.32,24.95,5.0%,1.28,—,-16.5%,15.5%,11.6,SELLING,$-843K,1,2,🔴 1/4,↑0 ↓0,$18.51B,Process Industries,NYSE
ICLR,ICON Plc,166.89,203.91,18.2%,207.59,207.59,161.25,90.59,19.6%,1.37,—,0.4%,3.5%,4.1,SELLING,$-1.7M,0,9,✅ 3/4,↑0 ↓0,$12.88B,Commercial Services,NASDAQ
