Ticker,Company,Price,52W High,% Off 52W High,30Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
PFE,Pfizer Inc.,27.54,29.21,5.7%,28.53,28.53,25.84,18.36,3.5%,1.84,—,5.0%,2.7%,3.9,BUYING,$+2.8M,3,2,✅ 4/4,↑0 ↓0,$156.95B,Health Technology,NYSE
CTSH,Cognizant Technology Solutions Corporation Class A,62.51,87.03,28.2%,66.13,66.13,62.36,39.88,5.5%,1.95,—,14.9%,7.9%,4.5,SELLING,$-809K,1,9,✅ 3/4,↑0 ↓0,$28.16B,Technology Services,NASDAQ
BRO,"Brown & Brown, Inc.",66.97,96.55,30.6%,67.04,67.04,48.32,28.91,0.1%,1.76,—,9.9%,5.5%,7.6,BUYING,$+164K,2,0,✅ 3/4,↑0 ↓0,$22.41B,Finance,NYSE
EIX,Edison International,55.22,81.62,32.3%,55.52,55.52,51.01,35.19,0.5%,1.22,—,22.6%,5.3%,3.2,SELLING,$-75K,0,2,✅ 4/4,↑0 ↓0,$21.25B,Utilities,NYSE
LYB,LyondellBasell Industries NV,63.82,83.94,24.0%,64.29,64.29,59.69,,0.7%,1.93,—,-2.3%,5.4%,3.4,SELLING,$-742K,0,1,✅ 3/4,↑1 ↓0,$20.62B,Process Industries,NYSE
RCI,Rogers Communications Inc. Class B,35.88,41.14,12.8%,36.87,36.87,34.51,24.78,2.7%,1.66,—,44.4%,—,17.6,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$19.49B,Communications,NYSE
LEN,Lennar Corporation Class A,80.62,134.07,39.9%,96.16,96.16,74.54,49.75,16.2%,0.90,—,7.2%,0.2%,0.2,NEUTRAL,—,0,0,🔴 1/4,↑1 ↓0,$19.38B,Consumer Durables,NYSE
IP,International Paper Company,34.41,50.25,31.5%,36.77,36.77,34.32,24.95,6.4%,1.26,—,-16.5%,15.5%,11.6,SELLING,$-843K,1,2,🔴 1/4,↑0 ↓0,$18.22B,Process Industries,NYSE
ICLR,ICON Plc,173.69,203.91,14.8%,207.84,207.84,161.40,90.66,16.4%,1.43,—,0.4%,3.5%,4.1,SELLING,$-1.7M,0,9,✅ 3/4,↑0 ↓0,$13.40B,Commercial Services,NASDAQ
GME,GameStop Corp. Class A,21.48,28.10,23.6%,22.63,22.63,15.70,,5.1%,1.57,—,15.8%,13.9%,7.4,BUYING,$+20.9M,4,5,🟡 2/3,—,$10.84B,Retail Trade,NYSE
BIO,"Bio-Rad Laboratories, Inc. Class A",379.16,396.23,4.3%,424.17,424.17,334.85,207.42,10.6%,1.41,—,3.1%,7.1%,4.2,SELLING,$-136K,0,1,🔴 2/4,↑0 ↓0,$10.17B,Health Technology,NYSE
REXR,"Rexford Industrial Realty, Inc.",39.21,44.38,11.6%,42.82,42.82,32.77,,8.4%,1.18,—,-4.8%,5.4%,4.1,SELLING,$-1.2M,0,1,✅ 3/4,↑0 ↓0,$8.74B,Finance,NYSE
BLDR,"Builders FirstSource, Inc.",61.09,131.62,53.6%,87.70,87.70,57.89,,30.3%,1.64,—,2.5%,8.7%,4.1,SELLING,$-391K,0,1,🔴 1/4,↑1 ↓0,$6.57B,Retail Trade,NYSE
JBTM,JBT Marel Corporation,112.90,170.19,33.7%,113.82,113.82,95.52,,0.8%,1.31,—,4.4%,7.7%,5.1,NEUTRAL,—,0,0,✅ 3/4,↑2 ↓0,$5.86B,Producer Manufacturing,NYSE
SON,Sonoco Products Company,48.72,60.67,19.7%,48.81,48.81,43.64,30.14,0.2%,1.35,—,18.9%,13.1%,11.2,BUYING,$+974K,3,1,🟡 2/4,↑0 ↓0,$4.82B,Process Industries,NYSE
SLGN,Silgan Holdings Inc.,39.01,49.55,21.3%,40.22,40.22,33.47,21.75,3.0%,1.73,—,11.7%,10.9%,10.5,NEUTRAL,—,0,0,✅ 3/4,↑1 ↓0,$4.12B,Process Industries,NYSE
POST,"Post Holdings, Inc.",78.31,117.28,33.2%,84.69,84.69,69.76,,7.5%,1.12,—,8.3%,15.4%,5.7,SELLING,$-32.9M,0,2,✅ 4/4,↑0 ↓0,$3.44B,Consumer Non-Durables,NYSE
ASH,Ashland Inc.,70.99,78.25,9.3%,74.69,74.69,66.64,43.00,4.9%,1.74,—,4.0%,11.9%,7.7,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$3.25B,Consumer Non-Durables,NYSE
CWT,California Water Service Group,48.00,53.82,10.8%,48.08,48.08,40.16,25.83,0.2%,1.64,—,7.7%,5.5%,4.9,SELLING,$-420K,0,4,🔴 2/4,—,$2.97B,Utilities,NYSE
