Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DIS,Walt Disney Company,100.26,124.69,19.6%,109.39,118.93,109.39,68.62,8.3%,1.61,1.48%,10.5%,1.5%,2.9,BUYING,$+1.6M,2,2,✅ 4/4,↑0 ↓0,$174.10B,Consumer Services,NYSE
PFE,Pfizer Inc.,25.40,28.75,11.7%,25.73,28.60,25.73,18.34,1.3%,1.61,6.73%,8.3%,2.8%,4.3,NEUTRAL,—,0,0,✅ 4/4,↑1 ↓0,$144.74B,Health Technology,NYSE
CMCSA,Comcast Corporation Class A,23.93,34.34,30.3%,30.30,34.21,30.30,19.01,21.0%,0.97,5.31%,21.5%,2.7%,2.6,SELLING,$-2.3M,0,3,✅ 4/4,↑0 ↓0,$85.48B,Consumer Services,NASDAQ
BDX,"Becton, Dickinson and Company",145.31,187.35,22.4%,150.40,170.66,150.40,94.38,3.4%,1.66,2.91%,5.7%,3.5%,2.5,SELLING,$-709K,0,9,✅ 4/4,↑0 ↓0,$40.04B,Health Technology,NYSE
ROP,"Roper Technologies, Inc.",327.82,576.49,43.1%,343.09,437.99,343.09,197.72,4.5%,1.78,1.08%,9.0%,4.6%,3.4,BUYING,$+502K,1,0,✅ 4/4,↑0 ↓0,$33.08B,Technology Services,NASDAQ
FISV,"Fiserv, Inc.",53.35,177.36,69.9%,92.81,117.74,92.81,52.96,42.5%,1.09,—,12.3%,—,—,NEUTRAL,—,0,0,✅ 3/4,↑2 ↓0,$28.45B,Commercial Services,NASDAQ
BIIB,Biogen Inc.,191.02,205.97,7.3%,264.62,231.60,264.62,172.37,27.8%,1.51,—,7.7%,3.6%,3.9,SELLING,$-665K,1,2,✅ 4/4,↑0 ↓0,$28.20B,Health Technology,NASDAQ
STLA,Stellantis N.V.,7.38,12.22,39.6%,9.45,11.56,9.45,,21.9%,0.31,—,—,2.7%,4.5,—,—,0,0,🟡 1/1,—,$27.78B,Consumer Durables,NYSE
CTSH,Cognizant Technology Solutions Corporation Class A,53.10,87.03,39.0%,61.90,65.62,61.90,39.29,14.2%,1.67,2.39%,14.9%,10.0%,6.7,SELLING,$-3.6M,0,17,✅ 4/4,↑2 ↓0,$25.16B,Technology Services,NASDAQ
BCE,BCE Inc.,24.63,26.52,7.1%,27.99,30.15,27.99,19.80,12.0%,1.59,5.06%,31.7%,—,6.8,—,—,0,0,✅ 3/4,↑0 ↓0,$22.97B,Communications,NYSE
TU,TELUS Corporation,12.42,16.73,25.8%,13.32,15.06,13.32,8.88,6.7%,1.73,8.67%,6.0%,—,13.2,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$19.39B,Communications,NYSE
IFF,International Flavors & Fragrances Inc.,74.86,84.45,11.4%,95.62,94.17,95.62,63.34,21.7%,1.35,2.18%,6.1%,5.7%,6.0,BUYING,$+32.5M,4,1,✅ 3/4,↑0 ↓0,$19.11B,Consumer Non-Durables,NYSE
CHTR,"Charter Communications, Inc. Class A",132.30,422.29,68.7%,351.07,422.10,351.07,,62.3%,0.99,—,30.2%,44.8%,5.6,SELLING,$-9.0M,4,1,🔴 1/4,↑0 ↓0,$18.32B,Consumer Services,NASDAQ
GPN,Global Payments Inc.,65.27,90.64,28.0%,101.92,123.44,101.92,59.68,36.0%,0.75,1.35%,2.6%,6.4%,4.6,BUYING,$+1.0M,2,1,✅ 4/4,↑1 ↓0,$17.85B,Commercial Services,NYSE
IP,International Paper Company,33.48,56.13,40.4%,34.11,36.43,34.11,24.76,1.8%,1.20,5.47%,-16.0%,15.0%,5.7,BUYING,$+4.3M,4,0,🔴 0/4,↑1 ↓0,$17.73B,Process Industries,NYSE
AMCR,Amcor PLC,38.34,50.94,24.7%,39.81,43.48,39.81,,3.7%,1.52,6.77%,8.7%,7.3%,7.2,—,—,0,0,🟡 2/4,↑1 ↓0,$17.73B,Process Industries,NYSE
WY,Weyerhaeuser Company,24.47,27.86,12.2%,24.68,26.48,24.68,18.14,0.8%,1.87,3.44%,4.2%,4.1%,4.6,SELLING,$-1.7M,3,2,✅ 4/4,↑0 ↓0,$17.64B,Finance,NYSE
FLUT,Flutter Entertainment Plc,101.08,313.69,67.8%,137.01,164.24,137.01,,26.2%,1.94,—,-4.0%,8.4%,3.5,SELLING,$-1.4M,7,15,✅ 4/4,↑0 ↓0,$17.58B,Consumer Services,NYSE
GIS,"General Mills, Inc.",32.80,55.19,40.6%,46.74,52.54,46.74,31.97,29.8%,1.87,7.38%,23.7%,11.3%,5.2,SELLING,$-1.0M,0,3,✅ 3/4,↑1 ↓0,$17.50B,Consumer Non-Durables,NYSE
ZBH,"Zimmer Biomet Holdings, Inc.",84.52,108.29,22.0%,109.54,115.66,109.54,81.52,22.8%,1.29,1.15%,6.1%,6.2%,3.5,SELLING,$-761K,0,3,✅ 4/4,↑1 ↓0,$16.35B,Health Technology,NYSE
APTV,Aptiv PLC,76.28,76.29,0.0%,82.86,93.91,82.86,,7.9%,1.75,—,4.0%,5.5%,2.5,SELLING,$-176K,2,2,✅ 3/4,↑0 ↓0,$16.14B,Producer Manufacturing,NYSE
GIB,CGI Inc. Class A,67.13,110.07,39.0%,70.35,86.36,70.35,41.38,4.6%,1.96,0.69%,16.6%,—,9.2,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$14.04B,Technology Services,NYSE
