Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DIS,Walt Disney Company,100.13,124.69,19.7%,109.39,118.92,109.39,68.62,8.5%,1.61,1.51%,10.5%,1.5%,2.9,BUYING,$+1.6M,2,2,✅ 4/4,↑0 ↓0,$173.88B,Consumer Services,NYSE
CMCSA,Comcast Corporation Class A,23.62,34.34,31.2%,30.30,34.21,30.30,19.01,22.1%,0.96,5.66%,21.5%,2.7%,2.6,SELLING,$-2.3M,0,3,✅ 4/4,↑0 ↓0,$84.37B,Consumer Services,NASDAQ
ROP,"Roper Technologies, Inc.",336.27,576.49,41.7%,343.20,438.17,343.20,197.77,2.0%,1.83,1.10%,9.0%,4.6%,3.4,BUYING,$+502K,1,0,✅ 4/4,↑0 ↓0,$33.94B,Technology Services,NASDAQ
BIIB,Biogen Inc.,198.99,205.97,3.4%,264.74,231.80,264.74,172.43,24.8%,1.57,—,7.7%,3.6%,3.9,SELLING,$-665K,1,2,✅ 4/4,↑0 ↓0,$29.38B,Health Technology,NASDAQ
FISV,"Fiserv, Inc.",54.91,177.36,69.0%,92.83,117.78,92.83,52.98,40.9%,1.12,—,12.3%,—,—,NEUTRAL,—,0,0,✅ 3/4,↑2 ↓0,$29.28B,Commercial Services,NASDAQ
STLA,Stellantis N.V.,7.38,12.22,39.6%,9.45,11.55,9.45,,21.9%,0.31,—,—,2.7%,4.5,—,—,0,0,🟡 1/1,—,$27.78B,Consumer Durables,NYSE
CTSH,Cognizant Technology Solutions Corporation Class A,54.22,87.03,37.7%,61.90,65.63,61.90,39.29,12.4%,1.71,2.47%,14.9%,10.0%,6.7,SELLING,$-3.6M,0,18,✅ 4/4,↑2 ↓0,$25.69B,Technology Services,NASDAQ
BCE,BCE Inc.,24.11,26.52,9.1%,27.99,30.14,27.99,19.80,13.8%,1.56,5.18%,31.7%,—,6.8,—,—,0,0,✅ 3/4,↑0 ↓0,$22.48B,Communications,NYSE
TU,TELUS Corporation,12.31,16.73,26.4%,13.32,15.06,13.32,8.88,7.6%,1.72,8.86%,6.0%,—,13.2,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$19.38B,Communications,NYSE
IFF,International Flavors & Fragrances Inc.,74.17,84.45,12.2%,95.59,94.12,95.59,63.32,22.4%,1.34,2.18%,6.1%,5.7%,6.0,BUYING,$+32.5M,4,1,✅ 3/4,↑0 ↓0,$18.94B,Consumer Non-Durables,NYSE
