Ticker,Company,Price,52W High,% Off 52W High,100Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
AIG,"American International Group, Inc.",80.20,87.29,8.1%,230.85,56.56,51.53,230.85,65.3%,1.06,2.49%,7.7%,2.0%,2.2,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$42.52B,Finance,NYSE
PCG,PG&E Corporation,17.71,19.16,7.5%,27.04,14.27,27.87,27.04,34.5%,1.21,1.13%,9.7%,0.0%,—,SELLING,$-7.8M,0,11,✅ 3/4,↑0 ↓0,$39.00B,Utilities,NYSE
FIS,"Fidelity National Information Services, Inc.",46.81,80.99,42.2%,48.26,85.12,77.87,48.26,3.0%,1.51,3.76%,17.2%,4.0%,3.0,BUYING,$+1.1M,3,0,🟡 2/4,↑1 ↓0,$24.20B,Technology Services,NYSE
VTRS,"Viatris, Inc.",17.82,18.07,1.4%,18.59,11.45,20.74,18.59,4.1%,1.42,2.69%,-2.0%,4.1%,4.7,—,—,0,0,✅ 4/4,↑0 ↓0,$20.92B,Health Technology,NASDAQ
CDE,"Coeur Mining, Inc.",14.63,27.77,47.3%,17.69,7.39,7.13,17.69,17.3%,1.45,0.27%,12.1%,5.8%,1.3,SELLING,$-715K,1,1,🟡 2/4,↑0 ↓0,$15.08B,Non-Energy Minerals,NYSE
ARE,"Alexandria Real Estate Equities, Inc.",53.77,88.24,39.1%,66.06,109.30,95.13,66.06,18.6%,0.58,5.36%,-6.4%,6.2%,4.5,BUYING,$+2.2M,5,3,🔴 2/4,↑0 ↓0,$9.37B,Finance,NYSE
CAG,"Conagra Brands, Inc.",15.50,20.32,23.7%,16.84,24.19,23.52,16.84,7.9%,1.17,4.52%,-25.1%,13.3%,2.0,BUYING,$+761K,2,0,✅ 3/4,↑0 ↓0,$7.42B,Consumer Non-Durables,NYSE
MOS,Mosaic Company,22.62,36.99,38.9%,28.60,28.53,27.65,28.60,20.9%,0.61,3.89%,0.4%,12.4%,3.0,NEUTRAL,—,0,0,🔴 1/4,↑1 ↓0,$7.19B,Process Industries,NYSE
CPB,Campbell's Company,22.96,34.17,32.8%,26.95,36.12,35.41,26.95,14.8%,1.70,6.79%,15.4%,27.6%,4.0,BUYING,$+6K,1,0,✅ 3/4,↑1 ↓0,$6.85B,Consumer Non-Durables,NASDAQ
CLF,Cleveland-Cliffs Inc,11.38,16.70,31.9%,19.24,13.94,11.08,19.24,40.9%,1.16,—,-15.2%,14.8%,4.2,SELLING,$-42.0M,1,3,✅ 3/4,↑1 ↓0,$6.49B,Non-Energy Minerals,NYSE
