Ticker,Company,Price,52W High,% Off 52W High,100Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
AIG,"American International Group, Inc.",75.58,87.29,13.4%,236.71,56.51,51.51,236.71,68.1%,1.00,2.67%,7.7%,2.1%,2.2,BUYING,$+3K,2,0,✅ 4/4,↑0 ↓0,$40.07B,Finance,NYSE
PCG,PG&E Corporation,16.94,19.16,11.6%,26.75,14.39,27.84,26.75,36.7%,1.18,1.21%,9.2%,0.0%,—,SELLING,$-4.4M,0,8,🟡 2/4,↑1 ↓0,$37.31B,Utilities,NYSE
FISV,"Fiserv, Inc.",49.40,177.36,72.1%,52.93,117.61,92.73,52.93,6.7%,1.00,—,12.3%,—,—,NEUTRAL,—,0,0,✅ 3/4,↑2 ↓0,$26.34B,Commercial Services,NASDAQ
FIS,"Fidelity National Information Services, Inc.",39.50,82.74,52.3%,47.92,84.53,77.42,47.92,17.6%,1.28,4.52%,17.2%,3.9%,2.3,BUYING,$+1.1M,3,0,🟡 2/4,↑0 ↓0,$20.42B,Technology Services,NYSE
VTRS,"Viatris, Inc.",16.20,17.53,7.6%,18.73,11.49,21.09,18.73,13.5%,1.29,2.94%,-2.0%,3.5%,3.1,—,—,0,0,✅ 4/4,↑0 ↓0,$18.87B,Health Technology,NASDAQ
APA,APA Corporation,34.23,45.66,25.0%,42.02,25.03,31.37,42.02,18.5%,1.87,2.88%,25.8%,10.3%,4.2,SELLING,$-833K,0,1,✅ 4/4,↑1 ↓0,$12.10B,Energy Minerals,NASDAQ
BAX,Baxter International Inc.,20.55,31.75,35.3%,33.37,49.99,47.76,33.37,38.4%,1.76,0.19%,-14.9%,13.0%,5.3,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$10.61B,Health Technology,NYSE
SIRI,SiriusXM Holdings Inc.,27.39,30.11,9.0%,31.21,40.35,39.82,31.21,12.2%,0.78,3.87%,7.4%,13.9%,6.0,SELLING,$-740K,0,2,🔴 1/4,↑0 ↓0,$9.22B,Consumer Services,NASDAQ
ARE,"Alexandria Real Estate Equities, Inc.",51.47,88.24,41.7%,66.34,109.71,95.53,66.34,22.4%,0.56,5.50%,-6.4%,5.6%,3.4,BUYING,$+2.0M,4,3,🔴 2/4,↑0 ↓0,$8.97B,Finance,NYSE
CLF,Cleveland-Cliffs Inc,13.29,16.70,20.4%,19.37,13.89,11.28,19.37,31.4%,1.30,—,-20.0%,14.5%,5.0,SELLING,$-42.0M,1,3,✅ 3/4,↑1 ↓0,$7.58B,Non-Energy Minerals,NYSE
NOV,NOV Inc.,20.29,21.55,5.9%,27.04,15.77,24.86,27.04,25.0%,1.18,1.61%,1.4%,15.4%,7.2,—,—,0,0,🔴 0/4,↑0 ↓0,$7.28B,Industrial Services,NYSE
MOS,Mosaic Company,22.30,38.23,41.7%,28.99,28.81,28.32,28.99,23.1%,0.60,3.91%,0.4%,8.7%,2.4,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$7.09B,Process Industries,NYSE
MHK,"Mohawk Industries, Inc.",112.35,143.13,21.5%,112.93,126.74,153.68,112.93,0.5%,0.82,—,5.1%,14.1%,4.7,SELLING,$-4.2M,0,9,✅ 4/4,↑0 ↓0,$6.85B,Producer Manufacturing,NYSE
SM,SM Energy Company,28.30,35.88,21.1%,29.82,24.95,26.93,29.82,5.1%,0.99,3.09%,2.3%,6.3%,3.0,SELLING,$-834K,0,1,✅ 3/4,↑1 ↓0,$6.78B,Energy Minerals,NYSE
CPB,Campbell's Company,22.14,34.17,35.2%,27.15,36.60,35.88,27.15,18.5%,1.64,6.99%,15.4%,31.6%,6.9,SELLING,$-390K,1,2,✅ 3/3,↑1 ↓0,$6.60B,Consumer Non-Durables,NASDAQ
CAG,"Conagra Brands, Inc.",13.71,21.78,37.1%,16.60,23.77,23.24,16.60,17.4%,0.80,10.29%,-0.5%,13.3%,3.5,BUYING,$+250K,1,0,🔴 2/4,↑1 ↓0,$6.56B,Consumer Non-Durables,NYSE
RIG,Transocean Ltd.,5.64,7.66,26.3%,29.84,4.38,8.37,29.84,81.1%,0.76,—,-30.1%,21.0%,6.0,SELLING,$-1.5M,0,3,🔴 2/4,↑0 ↓0,$6.30B,Industrial Services,NYSE
FLG,"Flagstar Bank, National Association",15.04,15.37,2.1%,20.81,21.51,23.70,20.81,27.7%,0.82,0.27%,-0.7%,0.0%,0.0,NEUTRAL,—,0,0,🟡 1/4,↑0 ↓0,$6.27B,Finance,NYSE
TFX,Teleflex Incorporated,127.88,139.67,8.4%,133.32,249.09,218.84,133.32,4.1%,1.84,1.05%,-8.2%,8.2%,3.1,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$5.66B,Health Technology,NYSE
MAT,"Mattel, Inc.",14.37,22.48,36.1%,17.90,17.70,19.68,17.90,19.7%,1.98,—,23.6%,13.0%,5.2,BUYING,$+1.0M,1,0,🔴 1/4,↑0 ↓0,$4.17B,Consumer Durables,NASDAQ
PTEN,"Patterson-UTI Energy, Inc.",10.64,13.08,18.6%,13.13,8.52,11.65,13.13,18.9%,1.28,3.75%,-3.6%,8.3%,3.5,SELLING,$-17.0M,0,9,✅ 3/4,↑0 ↓0,$4.04B,Industrial Services,NASDAQ
CRK,"Comstock Resources, Inc.",13.41,31.17,57.0%,61.90,11.40,15.56,61.90,78.3%,1.43,—,25.4%,29.6%,7.8,SELLING,$-1.0M,0,1,✅ 3/4,↑0 ↓0,$3.94B,Energy Minerals,NYSE
FBP,First Bancorp,25.30,25.86,2.1%,51.14,13.66,10.10,51.14,50.5%,1.99,3.17%,19.0%,7.3%,7.0,SELLING,$-1.1M,0,3,✅ 4/4,↑0 ↓0,$3.91B,Finance,NYSE
SBCF,Seacoast Banking Corporation of Florida,31.12,35.55,12.5%,34.06,26.20,22.83,34.06,8.6%,1.12,2.44%,5.4%,5.3%,5.6,SELLING,$-1.4M,2,7,✅ 3/4,↑0 ↓0,$3.03B,Finance,NASDAQ
HOG,"Harley-Davidson, Inc.",25.91,31.25,17.1%,32.45,30.47,34.52,32.45,20.2%,0.89,2.88%,7.4%,20.3%,5.4,BUYING,$+99K,3,5,🔴 1/4,↑0 ↓0,$2.73B,Consumer Durables,NYSE
WHR,Whirlpool Corporation,39.47,111.96,64.7%,76.59,108.86,109.50,76.59,48.5%,0.68,—,5.2%,0.1%,0.0,BUYING,$+199K,1,0,🔴 1/4,↑2 ↓0,$2.56B,Consumer Durables,NYSE
HE,"Hawaiian Electric Industries, Inc.",13.48,17.38,22.4%,18.80,25.84,25.38,18.80,28.3%,1.42,—,8.2%,12.6%,7.4,—,—,0,0,🟡 1/4,—,$2.33B,Utilities,NYSE
ACHC,"Acadia Healthcare Company, Inc.",25.02,30.20,17.1%,30.30,49.86,49.59,30.30,17.4%,1.16,—,-44.3%,38.6%,7.5,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$2.30B,Health Services,NASDAQ
XRAY,"DENTSPLY SIRONA, Inc.",10.47,17.09,38.7%,32.09,32.74,38.36,32.09,67.4%,1.59,—,-37.7%,12.2%,3.4,BUYING,$+1.5M,8,0,🔴 1/4,↑1 ↓0,$2.10B,Health Technology,NASDAQ
NEOG,Neogen Corp,9.47,11.43,17.1%,14.60,23.43,23.86,14.60,35.1%,0.98,—,-25.6%,8.0%,5.0,BUYING,$+2K,3,0,🟡 2/4,—,$2.06B,Health Technology,NASDAQ
NWL,Newell Brands Inc,4.76,6.63,28.3%,13.91,10.68,16.05,13.91,65.8%,0.86,5.88%,-11.2%,17.6%,6.4,SELLING,$-1.3M,0,4,🟡 1/4,↑0 ↓0,$2.02B,Producer Manufacturing,NASDAQ
