Ticker,Company,Price,52W High,% Off 52W High,100Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
AIG,"American International Group, Inc.",77.56,87.29,11.1%,236.72,56.55,51.53,236.72,67.2%,1.02,2.70%,7.7%,2.1%,2.2,BUYING,$+3K,2,0,✅ 4/4,↑0 ↓0,$41.13B,Finance,NYSE
PCG,PG&E Corporation,16.57,19.16,13.5%,26.74,14.38,27.83,26.74,38.1%,1.15,1.21%,9.2%,0.0%,—,SELLING,$-4.9M,0,9,🟡 2/4,↑1 ↓0,$36.48B,Utilities,NYSE
FISV,"Fiserv, Inc.",47.88,177.36,73.0%,52.91,117.56,92.70,52.91,9.5%,0.97,—,12.3%,—,—,BUYING,$+1.7M,6,0,✅ 3/4,↑2 ↓0,$25.53B,Commercial Services,NASDAQ
FIS,"Fidelity National Information Services, Inc.",37.77,82.74,54.3%,47.91,84.47,77.39,47.91,21.1%,1.22,4.61%,17.2%,3.9%,2.3,BUYING,$+1.1M,3,0,🟡 2/4,↑0 ↓0,$19.53B,Technology Services,NYSE
CDE,"Coeur Mining, Inc.",17.48,27.77,37.1%,17.80,7.56,7.22,17.80,1.8%,1.74,0.23%,12.1%,3.9%,1.8,SELLING,$-715K,1,1,🟡 2/4,↑0 ↓0,$18.08B,Non-Energy Minerals,NYSE
VTRS,"Viatris, Inc.",15.28,17.53,12.8%,18.73,11.46,21.07,18.73,18.4%,1.21,3.12%,-2.0%,3.5%,3.1,—,—,0,0,✅ 4/4,↑0 ↓0,$17.79B,Health Technology,NASDAQ
APA,APA Corporation,33.48,45.66,26.7%,42.01,25.01,31.36,42.01,20.3%,1.83,3.03%,25.8%,10.3%,4.2,SELLING,$-833K,0,1,✅ 4/4,↑0 ↓0,$11.83B,Energy Minerals,NASDAQ
BAX,Baxter International Inc.,19.84,31.75,37.5%,33.36,49.96,47.75,33.36,40.5%,1.70,0.20%,-14.9%,13.0%,5.3,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$10.25B,Health Technology,NYSE
SIRI,SiriusXM Holdings Inc.,27.79,30.11,7.7%,31.21,40.36,39.83,31.21,11.0%,0.80,3.80%,7.4%,13.9%,6.0,SELLING,$-740K,0,2,🔴 1/4,↑0 ↓0,$9.35B,Consumer Services,NASDAQ
ARE,"Alexandria Real Estate Equities, Inc.",51.10,88.24,42.1%,66.33,109.69,95.52,66.33,23.0%,0.55,5.64%,-6.4%,5.6%,3.4,BUYING,$+2.0M,4,3,🔴 2/4,↑0 ↓0,$8.90B,Finance,NYSE
MOS,Mosaic Company,22.19,38.23,42.0%,28.99,28.80,28.32,28.99,23.5%,0.60,3.84%,0.4%,8.7%,2.4,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$7.05B,Process Industries,NYSE
CLF,Cleveland-Cliffs Inc,12.09,16.70,27.6%,19.36,13.85,11.26,19.36,37.6%,1.18,—,-20.0%,14.5%,5.0,SELLING,$-42.0M,1,3,✅ 3/4,↑1 ↓0,$6.89B,Non-Energy Minerals,NYSE
MHK,"Mohawk Industries, Inc.",112.81,143.13,21.2%,112.94,126.75,153.69,112.94,0.1%,0.82,—,5.1%,14.1%,4.7,SELLING,$-7.8M,0,12,✅ 4/4,↑0 ↓0,$6.88B,Producer Manufacturing,NYSE
NOV,NOV Inc.,18.57,21.55,13.9%,27.03,15.71,24.83,27.03,31.3%,1.08,1.77%,1.4%,15.4%,7.2,—,—,0,0,🔴 0/4,↑0 ↓0,$6.66B,Industrial Services,NYSE
SM,SM Energy Company,27.20,35.88,24.2%,29.81,24.92,26.91,29.81,8.7%,0.95,3.24%,2.3%,6.3%,3.0,SELLING,$-834K,0,1,✅ 3/4,↑1 ↓0,$6.52B,Energy Minerals,NYSE
CAG,"Conagra Brands, Inc.",13.10,21.64,39.5%,16.59,23.75,23.23,16.59,21.0%,0.77,10.61%,-0.5%,13.3%,3.5,BUYING,$+250K,1,0,🔴 2/4,↑1 ↓0,$6.27B,Consumer Non-Durables,NYSE
FLG,"Flagstar Bank, National Association",14.95,15.37,2.7%,20.81,21.51,23.70,20.81,28.2%,0.82,0.27%,-0.7%,0.0%,0.0,NEUTRAL,—,0,0,🟡 1/4,↑0 ↓0,$6.23B,Finance,NYSE
CPB,Campbell's Company,20.86,34.17,39.0%,27.14,36.56,35.86,27.14,23.2%,1.54,7.38%,15.4%,31.6%,6.9,SELLING,$-390K,1,2,✅ 3/3,↑1 ↓0,$6.22B,Consumer Non-Durables,NASDAQ
RIG,Transocean Ltd.,5.29,7.66,31.0%,29.84,4.37,8.37,29.84,82.3%,0.71,—,-30.1%,21.0%,6.0,SELLING,$-1.5M,0,3,🔴 2/4,↑0 ↓0,$5.90B,Industrial Services,NYSE
TFX,Teleflex Incorporated,122.40,139.67,12.4%,133.27,248.93,218.74,133.27,8.2%,1.76,1.07%,-8.2%,8.2%,3.1,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$5.42B,Health Technology,NYSE
MAT,"Mattel, Inc.",13.90,22.48,38.1%,17.89,17.69,19.68,17.89,22.3%,1.92,—,23.6%,13.0%,5.2,BUYING,$+1.0M,1,0,🔴 1/4,↑0 ↓0,$4.04B,Consumer Durables,NASDAQ
CRK,"Comstock Resources, Inc.",13.11,29.69,55.9%,61.89,11.39,15.55,61.89,78.8%,1.40,—,25.4%,29.6%,7.8,SELLING,$-1.0M,0,1,✅ 3/4,↑0 ↓0,$3.85B,Energy Minerals,NYSE
PTEN,"Patterson-UTI Energy, Inc.",9.93,13.08,24.1%,13.12,8.50,11.64,13.12,24.3%,1.19,3.98%,-3.6%,8.3%,3.5,SELLING,$-17.0M,0,9,✅ 3/4,↑0 ↓0,$3.77B,Industrial Services,NASDAQ
SBCF,Seacoast Banking Corporation of Florida,31.33,35.55,11.9%,34.06,26.20,22.83,34.06,8.0%,1.13,2.46%,5.4%,5.3%,5.6,SELLING,$-1.6M,2,8,✅ 3/4,↑0 ↓0,$3.05B,Finance,NASDAQ
HOG,"Harley-Davidson, Inc.",25.11,31.25,19.6%,32.44,30.45,34.51,32.44,22.6%,0.87,2.92%,7.4%,20.3%,5.4,BUYING,$+99K,3,5,🔴 1/4,↑0 ↓0,$2.64B,Consumer Durables,NYSE
WHR,Whirlpool Corporation,38.78,111.96,65.4%,76.59,108.84,109.49,76.59,49.4%,0.67,—,5.2%,0.1%,0.0,BUYING,$+199K,1,0,🔴 1/4,↑2 ↓0,$2.51B,Consumer Durables,NYSE
ACHC,"Acadia Healthcare Company, Inc.",25.16,30.20,16.7%,30.30,49.86,49.59,30.30,16.9%,1.17,—,-44.3%,38.6%,7.5,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$2.31B,Health Services,NASDAQ
HE,"Hawaiian Electric Industries, Inc.",12.82,17.38,26.2%,18.79,25.82,25.37,18.79,31.8%,1.35,—,8.2%,12.6%,7.4,—,—,0,0,🟡 1/4,—,$2.21B,Utilities,NYSE
NWL,Newell Brands Inc,5.05,6.63,23.8%,13.91,10.69,16.06,13.91,63.7%,0.92,5.69%,-11.2%,17.6%,6.4,SELLING,$-1.3M,0,4,🟡 1/4,↑0 ↓0,$2.15B,Producer Manufacturing,NASDAQ
XRAY,"DENTSPLY SIRONA, Inc.",10.27,17.09,39.9%,32.09,32.74,38.36,32.09,68.0%,1.56,—,-37.7%,12.2%,3.4,BUYING,$+1.6M,10,0,🔴 1/4,↑1 ↓0,$2.06B,Health Technology,NASDAQ
