Ticker,Company,Price,52W High,% Off 52W High,100Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
AIG,"American International Group, Inc.",81.06,87.29,7.1%,230.85,56.59,51.55,230.85,64.9%,1.07,2.47%,7.7%,2.3%,2.9,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$42.98B,Finance,NYSE
PCG,PG&E Corporation,17.18,19.16,10.3%,27.03,14.25,27.86,27.03,36.4%,1.19,1.16%,9.2%,0.0%,—,SELLING,$-4.9M,0,9,🟡 2/4,↑1 ↓0,$37.83B,Utilities,NYSE
FIS,"Fidelity National Information Services, Inc.",42.60,82.62,48.4%,48.22,84.98,77.79,48.22,11.6%,1.38,4.13%,17.2%,4.0%,2.5,BUYING,$+1.1M,3,0,🟡 2/4,↑1 ↓0,$22.02B,Technology Services,NYSE
VTRS,"Viatris, Inc.",16.96,17.53,3.3%,18.58,11.42,20.72,18.58,8.7%,1.35,2.83%,-2.0%,3.9%,4.7,—,—,0,0,✅ 4/4,↑0 ↓0,$19.91B,Health Technology,NASDAQ
CDE,"Coeur Mining, Inc.",16.04,27.77,42.2%,17.71,7.44,7.16,17.71,9.4%,1.59,0.25%,12.1%,4.6%,1.7,SELLING,$-715K,1,1,🟡 2/4,↑0 ↓0,$16.53B,Non-Energy Minerals,NYSE
APA,APA Corporation,34.00,45.66,25.5%,42.51,24.82,31.57,42.51,20.0%,1.86,2.94%,25.8%,10.3%,5.2,SELLING,$-833K,0,1,✅ 4/4,↑0 ↓0,$12.02B,Energy Minerals,NASDAQ
BAX,Baxter International Inc.,22.86,31.15,26.6%,33.68,50.08,48.04,33.68,32.1%,1.95,0.17%,-14.9%,12.7%,6.1,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$11.81B,Health Technology,NYSE
SIRI,SiriusXM Holdings Inc.,30.71,31.42,2.3%,31.33,40.70,40.06,31.33,2.0%,0.88,3.46%,7.4%,18.2%,5.8,SELLING,$-740K,0,2,🔴 1/4,↑0 ↓0,$10.34B,Consumer Services,NASDAQ
ARE,"Alexandria Real Estate Equities, Inc.",49.41,88.24,44.0%,66.01,109.16,95.05,66.01,25.2%,0.54,5.83%,-6.4%,4.7%,3.0,BUYING,$+2.2M,5,3,🔴 2/4,↑0 ↓0,$8.61B,Finance,NYSE
TAP,Molson Coors Beverage Company Class B,39.27,54.82,28.4%,39.43,45.70,52.47,39.43,0.4%,0.70,4.89%,-18.2%,24.7%,8.5,BUYING,$+45K,2,1,✅ 3/4,↑0 ↓0,$7.41B,Consumer Non-Durables,NYSE
CPB,Campbell's Company,22.90,34.17,33.0%,26.95,36.12,35.40,26.95,15.0%,1.69,6.81%,15.4%,35.8%,6.0,BUYING,$+6K,1,0,✅ 3/4,↑2 ↓0,$6.83B,Consumer Non-Durables,NASDAQ
