Ticker,Company,Price,52W High,% Off 52W High,30Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
BDX,"Becton, Dickinson and Company",153.16,187.35,18.2%,171.26,171.26,150.38,94.56,10.6%,1.75,2.74%,5.7%,4.6%,3.9,SELLING,$-980K,0,10,✅ 4/4,↑0 ↓0,$42.20B,Health Technology,NYSE
BRO,"Brown & Brown, Inc.",65.39,104.25,37.3%,65.47,65.47,47.09,28.24,0.1%,1.74,1.01%,11.7%,7.3%,5.7,BUYING,$+164K,2,0,✅ 4/4,↑1 ↓0,$22.16B,Finance,NYSE
AMCR,Amcor PLC,43.21,50.94,15.2%,44.10,44.10,40.31,,2.0%,1.71,6.02%,8.7%,6.7%,8.2,—,—,0,0,🟡 2/4,↑1 ↓0,$19.98B,Process Industries,NYSE
LEN,Lennar Corporation Class A,82.15,144.24,43.0%,92.63,92.63,72.29,48.59,11.3%,0.92,2.43%,7.2%,0.3%,0.2,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$19.74B,Consumer Durables,NYSE
TSN,"Tyson Foods, Inc. Class A",57.06,69.48,17.9%,58.88,58.88,53.59,32.97,3.1%,1.09,3.58%,2.5%,3.7%,2.5,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$19.69B,Consumer Non-Durables,NYSE
ALB,Albemarle Corporation,117.45,221.00,46.9%,134.53,134.53,109.50,68.51,12.7%,1.82,1.40%,-2.3%,0.1%,0.0,SELLING,$-7.4M,0,4,✅ 3/4,↑0 ↓0,$13.85B,Process Industries,NYSE
CNH,CNH Industrial NV,10.70,13.35,19.9%,10.78,10.78,9.29,,0.8%,1.71,0.93%,4.9%,8.9%,6.7,SELLING,$-490K,0,1,🟡 2/4,↑1 ↓0,$13.27B,Producer Manufacturing,NYSE
ICLR,ICON Plc,167.28,211.00,20.7%,206.73,206.73,158.77,89.03,19.1%,1.38,—,1.9%,4.4%,2.5,—,—,0,0,✅ 3/4,↑0 ↓0,$12.81B,Commercial Services,NASDAQ
RVTY,"Revvity, Inc.",110.54,118.30,6.6%,118.00,118.00,94.88,57.69,6.3%,1.72,0.25%,3.2%,10.3%,4.9,SELLING,$-4.7M,0,7,✅ 4/4,↑0 ↓0,$12.33B,Health Technology,NYSE
GME,GameStop Corp. Class A,21.60,28.10,23.1%,21.98,21.98,15.41,,1.7%,1.66,—,14.1%,13.6%,9.2,SELLING,$-828K,0,5,✅ 3/3,—,$9.69B,Retail Trade,NYSE
REXR,"Rexford Industrial Realty, Inc.",36.77,44.38,17.1%,42.74,42.74,32.73,,14.0%,1.03,4.73%,2.7%,6.4%,3.9,SELLING,$-1.5M,3,2,✅ 3/4,↑1 ↓0,$8.30B,Finance,NYSE
EMN,Eastman Chemical Company,69.38,83.47,16.9%,75.14,75.14,68.41,44.69,7.7%,1.32,4.84%,6.7%,6.4%,4.5,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$7.93B,Process Industries,NYSE
BLDR,"Builders FirstSource, Inc.",71.03,151.03,53.0%,86.29,86.29,56.90,,17.7%,1.91,—,7.0%,8.4%,3.1,BUYING,$+4.0M,1,1,🔴 2/4,↑0 ↓0,$7.64B,Retail Trade,NYSE
RYN,Rayonier Inc.,21.53,27.34,21.2%,23.38,23.38,21.23,15.66,7.9%,1.22,4.83%,12.9%,4.0%,4.4,—,—,0,0,✅ 4/4,↑0 ↓0,$6.51B,Finance,NYSE
THO,"Thor Industries, Inc.",77.60,122.83,36.8%,84.10,84.10,76.71,48.95,7.7%,0.94,2.68%,6.1%,13.7%,5.4,BUYING,$+229K,1,0,✅ 3/4,↑0 ↓0,$4.04B,Consumer Durables,NYSE
PPLI,People Incorporated,43.45,48.32,10.1%,56.12,56.12,40.92,23.03,22.6%,0.71,—,2.4%,15.4%,7.3,SELLING,$-279K,0,1,🔴 0/4,↑0 ↓0,$3.23B,Technology Services,NASDAQ
ASH,Ashland Inc.,68.41,69.66,1.8%,74.10,74.10,65.76,42.46,7.7%,1.68,2.46%,-31.0%,14.1%,4.5,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$3.13B,Consumer Non-Durables,NYSE
FSK,FS KKR Capital Corp.,10.86,22.48,51.7%,11.26,11.26,10.51,,3.5%,0.58,15.47%,-9.3%,5.2%,5.1,BUYING,$+75K,2,0,🔴 0/4,↑0 ↓0,$3.04B,Miscellaneous,NYSE
FUL,H.B. Fuller Company,56.25,68.63,18.0%,59.13,59.13,51.94,35.04,4.9%,1.45,1.74%,9.4%,5.8%,2.6,BUYING,$+295K,1,0,✅ 4/4,↑0 ↓0,$3.03B,Process Industries,NYSE
KWR,Quaker Houghton,152.19,183.00,16.8%,167.00,167.00,144.33,83.78,8.9%,1.92,1.34%,0.3%,16.1%,10.5,SELLING,$-107K,0,1,🔴 1/4,↑1 ↓0,$2.64B,Process Industries,NYSE
CBZ,"CBIZ, Inc.",40.34,77.91,48.2%,44.74,44.74,32.33,19.23,9.8%,1.16,—,8.1%,8.5%,4.7,SELLING,$-116K,2,1,✅ 3/4,↑1 ↓0,$2.16B,Commercial Services,NYSE
IOSP,Innospec Inc.,85.30,92.14,7.4%,88.96,88.96,73.25,43.91,4.1%,1.57,2.10%,8.8%,2.8%,2.2,SELLING,$-902K,0,13,✅ 4/4,—,$2.10B,Process Industries,NASDAQ
