Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DIS,Walt Disney Company,103.53,119.78,13.6%,108.55,115.47,108.55,68.47,4.6%,1.63,1.45%,7.8%,1.1%,1.8,NEUTRAL,—,0,0,✅ 4/4,↑1 ↓0,$178.76B,Consumer Services,NYSE
CMCSA,Comcast Corporation Class A,25.65,32.85,21.9%,29.94,33.44,29.94,18.92,14.3%,1.01,5.15%,12.0%,2.3%,2.0,SELLING,$-143K,0,1,✅ 4/4,↑1 ↓0,$91.02B,Consumer Services,NASDAQ
BIIB,Biogen Inc.,203.89,219.72,7.2%,261.96,232.64,261.96,172.44,22.2%,1.60,—,4.6%,—,—,SELLING,$-240K,0,1,✅ 4/4,↑0 ↓0,$30.13B,Health Technology,NASDAQ
FISV,"Fiserv, Inc.",52.72,140.42,62.5%,91.65,114.70,91.65,52.49,42.5%,1.04,—,10.7%,—,—,BUYING,$+2.2M,7,0,🔴 2/4,↑1 ↓0,$28.03B,Commercial Services,NASDAQ
CTSH,Cognizant Technology Solutions Corporation Class A,58.60,87.03,32.7%,62.19,66.05,62.19,39.43,5.8%,1.83,2.25%,14.9%,10.0%,4.6,SELLING,$-670K,1,10,✅ 3/4,↑1 ↓0,$26.40B,Technology Services,NASDAQ
GPN,Global Payments Inc.,85.86,90.85,5.5%,102.86,121.99,102.86,60.39,16.5%,0.99,1.16%,2.2%,—,—,—,—,0,0,—,↑1 ↓0,$22.72B,Finance,NYSE
BCE,BCE Inc.,23.37,26.52,11.9%,27.97,29.91,27.97,19.93,16.4%,1.50,5.34%,30.6%,—,7.4,—,—,0,0,✅ 3/4,↑0 ↓0,$21.79B,Communications,NYSE
IFF,International Flavors & Fragrances Inc.,85.00,89.31,4.8%,96.63,94.09,96.63,64.26,12.0%,1.55,1.88%,1.8%,8.8%,8.6,BUYING,$+31.4M,3,2,🔴 2/4,↑1 ↓0,$21.69B,Consumer Non-Durables,NYSE
CHTR,"Charter Communications, Inc. Class A",157.69,285.82,44.8%,352.01,416.20,352.01,,55.2%,1.11,—,29.7%,50.4%,7.2,SELLING,$-9.0M,4,1,🔴 2/4,↑1 ↓0,$21.10B,Consumer Services,NASDAQ
STLA,Stellantis N.V.,5.45,12.22,55.4%,9.55,11.73,9.55,,43.0%,0.25,—,—,3.6%,5.0,—,—,0,0,🟡 1/2,↑0 ↓0,$20.51B,Consumer Durables,NYSE
