Ticker,Company,Price,52W High,% Off 52W High,30Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
BDX,"Becton, Dickinson and Company",152.97,187.35,18.4%,171.26,171.26,150.38,94.56,10.7%,1.75,2.75%,5.7%,4.6%,3.9,SELLING,$-980K,0,10,✅ 4/4,↑0 ↓0,$42.15B,Health Technology,NYSE
ROP,"Roper Technologies, Inc.",355.12,564.68,37.1%,435.77,435.77,341.86,197.56,18.5%,1.88,1.03%,13.1%,6.6%,4.3,BUYING,$+502K,1,0,✅ 4/4,↑1 ↓0,$35.84B,Technology Services,NASDAQ
MSTR,Strategy Inc Class A,93.63,417.01,77.5%,97.65,97.65,65.00,36.37,4.1%,0.88,—,-30.8%,12.7%,1.5,SELLING,$-28.4M,0,32,🔴 1/4,↑1 ↓0,$32.81B,Technology Services,NASDAQ
CNC,Centene Corporation,63.74,69.36,8.1%,64.02,64.02,54.32,,0.4%,1.47,—,-26.1%,3.5%,2.6,SELLING,$-5.2M,0,1,✅ 3/4,↑1 ↓0,$31.47B,Health Services,NYSE
LYB,LyondellBasell Industries NV,61.72,83.94,26.5%,64.82,64.82,60.23,,4.8%,1.98,4.47%,-6.1%,5.0%,2.4,SELLING,$-27.0M,0,2,🔴 2/4,↑0 ↓0,$19.92B,Process Industries,NYSE
LEN,Lennar Corporation Class A,82.13,144.24,43.1%,92.63,92.63,72.29,48.59,11.3%,0.92,2.44%,7.2%,0.3%,0.2,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$19.74B,Consumer Durables,NYSE
AMCR,Amcor PLC,42.63,50.94,16.3%,44.08,44.08,40.30,,3.3%,1.69,6.10%,8.7%,6.7%,8.2,—,—,0,0,🟡 2/4,↑1 ↓0,$19.71B,Process Industries,NYSE
TSN,"Tyson Foods, Inc. Class A",56.75,69.48,18.3%,58.87,58.87,53.58,32.96,3.6%,1.08,3.59%,2.5%,3.7%,2.5,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$19.59B,Consumer Non-Durables,NYSE
ALB,Albemarle Corporation,116.91,221.00,47.1%,134.51,134.51,109.49,68.50,13.1%,1.81,1.40%,-2.3%,0.1%,0.0,SELLING,$-7.4M,0,4,✅ 3/4,↑0 ↓0,$13.79B,Process Industries,NYSE
CNH,CNH Industrial NV,10.62,13.32,20.3%,10.78,10.78,9.28,,1.5%,1.69,0.94%,4.9%,8.9%,6.7,SELLING,$-490K,0,1,🟡 2/4,↑1 ↓0,$13.17B,Producer Manufacturing,NYSE
