Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
DIS,Walt Disney Company,102.73,124.69,17.6%,108.63,117.35,108.63,68.00,5.4%,1.65,1.45%,10.5%,1.5%,2.9,BUYING,$+1.6M,2,2,✅ 4/4,↑0 ↓0,$178.39B,Consumer Services,NYSE
MDT,Medtronic Plc,75.14,106.33,29.3%,75.81,85.61,75.81,52.97,0.9%,1.97,3.76%,9.4%,1.1%,1.5,SELLING,$-5.1M,0,1,✅ 4/4,↑0 ↓0,$96.48B,Health Technology,NYSE
CMCSA,Comcast Corporation Class A,24.91,34.34,27.5%,30.03,33.94,30.03,18.90,17.1%,1.01,5.25%,21.5%,2.7%,2.6,SELLING,$-2.3M,0,3,✅ 4/4,↑0 ↓0,$88.97B,Consumer Services,NASDAQ
BDX,"Becton, Dickinson and Company",147.86,187.35,21.1%,151.79,174.29,151.79,94.95,2.6%,1.69,2.83%,5.7%,3.5%,2.5,SELLING,$-723K,0,10,✅ 4/4,↑0 ↓0,$40.74B,Health Technology,NYSE
ROP,"Roper Technologies, Inc.",318.40,576.49,44.8%,338.94,434.98,338.94,195.32,6.1%,1.73,1.14%,9.0%,4.6%,3.4,SELLING,$-2.2M,1,1,✅ 4/4,↑0 ↓0,$32.13B,Technology Services,NASDAQ
STLA,Stellantis N.V.,8.24,12.22,32.5%,9.38,11.58,9.38,,12.1%,0.34,—,—,2.7%,4.5,—,—,0,0,🟡 1/1,↑0 ↓0,$31.03B,Consumer Durables,NYSE
FISV,"Fiserv, Inc.",55.68,177.36,68.6%,91.25,115.94,91.25,52.08,39.0%,1.13,—,12.3%,—,—,BUYING,$+1.6M,2,0,✅ 3/4,↑2 ↓0,$29.69B,Commercial Services,NASDAQ
BIIB,Biogen Inc.,195.83,205.97,4.9%,263.48,233.25,263.48,170.94,25.7%,1.55,—,7.7%,3.6%,3.9,SELLING,$-665K,1,2,✅ 4/4,↑0 ↓0,$28.91B,Health Technology,NASDAQ
CTSH,Cognizant Technology Solutions Corporation Class A,53.91,87.03,38.1%,61.73,65.92,61.73,38.76,12.7%,1.70,2.45%,14.9%,10.0%,6.7,SELLING,$-4.6M,0,21,✅ 4/4,↑1 ↓0,$25.55B,Technology Services,NASDAQ
BCE,BCE Inc.,24.86,26.52,6.3%,27.97,30.09,27.97,19.77,11.1%,1.60,5.01%,31.7%,—,6.8,—,—,0,0,✅ 3/4,↑0 ↓0,$23.18B,Communications,NYSE
IFF,International Flavors & Fragrances Inc.,79.47,84.45,5.9%,96.39,94.99,96.39,63.57,17.5%,1.44,2.05%,6.1%,5.7%,6.0,BUYING,$+12.1M,3,1,✅ 3/4,↑0 ↓0,$20.29B,Consumer Non-Durables,NYSE
GPN,Global Payments Inc.,74.00,90.64,18.4%,102.12,123.77,102.12,59.78,27.5%,0.85,1.35%,2.6%,6.4%,4.6,BUYING,$+94K,2,2,✅ 4/4,↑1 ↓0,$20.24B,Commercial Services,NYSE
CHTR,"Charter Communications, Inc. Class A",143.87,422.29,65.9%,351.32,422.51,351.32,,59.0%,1.08,—,30.2%,44.8%,5.6,SELLING,$-9.0M,4,1,🔴 1/4,↑0 ↓0,$19.92B,Consumer Services,NASDAQ
TU,TELUS Corporation,12.44,16.73,25.7%,13.27,15.07,13.27,8.77,6.3%,1.74,8.69%,6.0%,—,13.2,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$19.41B,Communications,NYSE
AMCR,Amcor PLC,39.16,50.94,23.1%,39.82,43.50,39.82,,1.7%,1.55,6.62%,8.7%,7.3%,7.2,—,—,0,0,🟡 2/4,↑1 ↓0,$18.11B,Process Industries,NYSE
GIS,"General Mills, Inc.",33.48,55.19,39.3%,46.96,52.87,46.96,32.02,28.7%,1.91,7.20%,23.7%,11.3%,5.2,SELLING,$-1.0M,0,3,✅ 3/4,↑1 ↓0,$17.87B,Consumer Non-Durables,NYSE
