Ticker,Company,Price,52W High,% Off 52W High,100Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
AIG,"American International Group, Inc.",75.33,87.29,13.7%,228.38,57.96,52.49,228.38,67.0%,0.97,—,7.2%,1.8%,2.4,SELLING,$-18.1M,0,1,✅ 4/4,↑0 ↓0,$39.39B,Finance,NYSE
PCG,PG&E Corporation,14.65,19.16,23.5%,26.84,14.17,27.31,26.84,45.4%,1.00,—,9.7%,—,—,—,—,0,0,—,—,$32.28B,Utilities,NYSE
FISV,"Fiserv, Inc.",51.24,136.60,62.5%,53.38,116.59,93.24,53.38,4.0%,1.01,—,10.7%,—,—,—,—,0,0,—,—,$27.25B,Commercial Services,NASDAQ
FIS,"Fidelity National Information Services, Inc.",39.98,69.14,42.2%,48.49,82.80,77.68,48.49,17.5%,1.29,—,22.3%,3.6%,2.5,BUYING,$+114K,2,0,🟡 2/4,↑1 ↓0,$20.62B,Technology Services,NYSE
VTRS,"Viatris, Inc.",16.62,18.39,9.6%,18.68,11.60,20.52,18.68,11.0%,1.35,—,-2.8%,—,—,—,—,0,0,—,—,$19.09B,Health Technology,NASDAQ
SIRI,SiriusXM Holdings Inc.,29.04,32.66,11.1%,30.76,39.79,39.71,30.76,5.6%,0.82,—,7.6%,—,—,—,—,0,0,—,—,$9.79B,Consumer Services,NASDAQ
ARE,"Alexandria Real Estate Equities, Inc.",51.69,88.24,41.4%,66.38,107.36,95.17,66.38,22.1%,0.57,—,-6.3%,—,—,—,—,0,0,—,—,$9.01B,Finance,NYSE
MOS,Mosaic Company,26.77,36.99,27.6%,29.29,29.27,28.26,29.29,8.6%,0.74,—,-5.3%,12.1%,3.9,SELLING,$-509K,0,1,🔴 1/4,↑1 ↓0,$8.51B,Process Industries,NYSE
NOV,NOV Inc.,21.69,21.86,0.8%,27.27,15.68,24.21,27.27,20.5%,1.25,—,1.5%,—,—,—,—,0,0,—,—,$7.73B,Industrial Services,NYSE
CAG,"Conagra Brands, Inc.",15.25,20.32,24.9%,16.66,23.69,23.21,16.66,8.4%,1.15,—,-25.1%,—,—,—,—,0,0,—,—,$7.30B,Consumer Non-Durables,NYSE
CLF,Cleveland-Cliffs Inc,12.46,16.70,25.4%,19.51,13.99,11.23,19.51,36.2%,1.27,—,-15.2%,—,—,—,—,0,0,—,—,$7.11B,Non-Energy Minerals,NYSE
RIG,Transocean Ltd.,5.88,7.66,23.2%,29.91,4.37,7.78,29.91,80.3%,0.78,—,-18.7%,—,—,—,—,0,0,—,—,$6.57B,Industrial Services,NYSE
CPB,Campbell's Company,21.11,34.17,38.2%,26.99,36.14,35.41,26.99,21.8%,1.77,—,10.3%,27.1%,7.9,BUYING,$+6K,1,0,🟡 2/4,↑1 ↓0,$6.30B,Consumer Non-Durables,NASDAQ
FLG,"Flagstar Bank, National Association",13.52,15.44,12.5%,21.10,21.44,23.73,21.10,35.9%,0.74,—,0.6%,—,—,—,—,0,0,—,—,$5.61B,Finance,NYSE
PTEN,"Patterson-UTI Energy, Inc.",12.78,13.30,4.0%,13.14,8.70,11.38,13.14,2.8%,1.57,—,-2.8%,9.2%,3.3,SELLING,$-23.3M,0,11,✅ 3/4,↑0 ↓0,$4.87B,Energy Minerals,NASDAQ
CRK,"Comstock Resources, Inc.",15.41,28.10,45.2%,61.81,11.82,13.42,61.81,75.1%,1.75,—,20.9%,—,—,—,—,0,0,—,—,$4.52B,Energy Minerals,NYSE
PVH,PVH Corp.,72.40,100.75,28.1%,73.08,85.93,96.27,73.08,0.9%,0.70,—,-3.5%,—,—,—,—,0,0,—,—,$3.34B,Consumer Non-Durables,NYSE
HOG,"Harley-Davidson, Inc.",27.82,31.25,11.0%,32.57,30.68,34.25,32.57,14.6%,0.94,—,6.3%,—,—,—,—,0,0,—,—,$2.90B,Consumer Durables,NYSE
NWL,Newell Brands Inc,6.32,7.13,11.4%,13.82,10.63,15.79,13.82,54.3%,1.10,—,-8.6%,—,—,—,—,0,0,—,—,$2.69B,Producer Manufacturing,NASDAQ
NEOG,Neogen Corp,11.93,12.85,7.2%,14.72,22.96,23.86,14.72,19.0%,1.24,—,-0.4%,—,—,—,—,0,0,—,—,$2.60B,Health Technology,NASDAQ
ACHC,"Acadia Healthcare Company, Inc.",27.90,35.83,22.1%,30.59,49.80,49.35,30.59,8.8%,1.28,—,-44.5%,34.6%,7.9,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$2.60B,Health Services,NASDAQ
AAP,"Advance Auto Parts, Inc.",42.76,65.21,34.4%,77.06,105.93,114.30,77.06,44.5%,1.14,—,4.8%,—,—,—,—,0,0,—,—,$2.58B,Retail Trade,NYSE
WHR,Whirlpool Corporation,38.91,95.28,59.2%,77.28,108.54,109.41,77.28,49.7%,0.64,—,6.0%,0.0%,—,NEUTRAL,—,0,0,🔴 1/4,↑2 ↓0,$2.54B,Consumer Durables,NYSE
BXMT,"Blackstone Mortgage Trust, Inc. Class A",14.01,20.66,32.2%,16.39,16.52,14.95,16.39,14.5%,0.72,—,0.4%,—,—,—,—,0,0,—,—,$2.36B,Finance,NYSE
PENN,"PENN Entertainment, Inc.",16.89,22.36,24.5%,17.98,34.16,28.40,17.98,6.1%,1.21,—,-37.4%,—,—,—,—,0,0,—,—,$2.26B,Consumer Services,NASDAQ
XRAY,"DENTSPLY SIRONA, Inc.",11.09,14.76,24.8%,32.14,31.66,37.88,32.14,65.5%,1.64,—,-33.0%,—,—,—,—,0,0,—,—,$2.21B,Health Technology,NASDAQ
