Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
VNO,Vornado Realty Trust,37.98,43.37,12.4%,40.45,32.76,40.45,34.06,6.1%,1.48,1.95%,14.0%,0.0%,0.0,BUYING,$+751K,3,1,✅ 3/4,↑0 ↓0,$7.14B,Finance,NYSE
ZG,"Zillow Group, Inc. Class A",30.50,90.22,66.2%,50.78,59.96,50.78,,39.9%,1.59,—,1.3%,16.3%,2.7,—,—,0,0,🟡 2/4,↑0 ↓0,$6.99B,Technology Services,NASDAQ
LNC,Lincoln National Corp,36.23,46.82,22.6%,37.69,35.65,37.69,30.45,3.9%,0.75,4.97%,18.8%,0.0%,0.0,SELLING,$-2.6M,1,5,✅ 4/4,↑0 ↓0,$6.93B,Finance,NYSE
LKQ,LKQ Corporation,26.23,39.77,34.0%,32.73,36.52,32.73,,19.9%,1.04,4.57%,8.3%,6.2%,3.2,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$6.68B,Consumer Durables,NASDAQ
ALK,"Alaska Air Group, Inc.",51.56,65.88,21.7%,56.18,50.42,56.18,33.24,8.2%,1.54,—,1.9%,13.3%,3.9,SELLING,$-3.2M,0,5,🔴 2/4,↑0 ↓0,$5.75B,Transportation,NYSE
DOX,Amdocs Limited,51.65,93.44,44.7%,62.27,71.38,62.27,42.33,17.1%,1.62,4.41%,15.6%,8.2%,6.7,SELLING,$-29K,0,1,✅ 3/4,↑0 ↓0,$5.56B,Technology Services,NASDAQ
CE,Celanese Corporation,48.04,70.70,32.1%,87.47,101.78,87.47,,45.1%,1.30,0.25%,-23.3%,9.3%,3.1,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$5.27B,Process Industries,NYSE
OTEX,Open Text Corporation,21.20,39.90,46.9%,29.04,32.84,29.04,17.65,27.0%,1.29,5.19%,12.4%,5.2%,4.3,—,—,0,0,✅ 4/4,↑0 ↓0,$5.14B,Technology Services,NASDAQ
DLB,"Dolby Laboratories, Inc. Class A",52.64,77.00,31.6%,60.29,71.58,60.29,,12.7%,1.90,2.74%,9.4%,11.1%,5.3,SELLING,$-3.1M,0,9,✅ 4/4,↑0 ↓0,$4.98B,Technology Services,NYSE
G,Genpact Limited,28.53,48.64,41.3%,32.37,38.85,32.37,,11.9%,1.95,2.63%,23.1%,12.5%,5.4,SELLING,$-1.6M,0,3,✅ 4/4,↑0 ↓0,$4.84B,Commercial Services,NYSE
AQN,Algonquin Power & Utilities Corp.,5.98,7.11,15.8%,7.13,8.10,7.13,,16.1%,1.06,4.35%,4.3%,—,1.9,NEUTRAL,—,0,0,✅ 3/4,↑2 ↓0,$4.60B,Utilities,NYSE
KRC,Kilroy Realty Corporation,36.92,45.03,18.0%,42.37,40.46,42.37,31.55,12.9%,0.82,5.85%,4.1%,12.7%,7.0,SELLING,$-1.5M,0,4,✅ 3/4,↑0 ↓0,$4.33B,Finance,NYSE
HHH,Howard Hughes Holdings Inc.,69.89,91.07,23.3%,95.33,79.25,95.33,,26.7%,1.10,—,3.7%,9.3%,6.2,SELLING,$-120K,1,2,🔴 2/4,—,$4.17B,Finance,NYSE
EPAM,"EPAM Systems, Inc.",78.39,222.53,64.8%,195.98,273.08,195.98,,60.0%,1.21,—,10.9%,25.7%,5.0,NEUTRAL,—,0,0,✅ 4/4,↑1 ↓0,$4.10B,Technology Services,NYSE
THO,"Thor Industries, Inc.",75.49,122.83,38.5%,78.36,86.01,78.36,49.46,3.7%,0.91,2.76%,6.1%,11.7%,7.0,SELLING,$-295K,1,1,✅ 3/4,↑1 ↓0,$3.93B,Consumer Durables,NYSE
SLG,SL Green Realty Corp.,49.62,66.29,25.1%,52.32,45.54,52.32,42.85,5.2%,1.15,4.98%,-3.9%,21.1%,9.6,SELLING,$-182K,0,1,🔴 1/4,↑0 ↓0,$3.82B,Finance,NYSE
LBTYB,Liberty Global Ltd. Class B,13.20,29.01,54.5%,25.74,19.58,25.74,,48.7%,0.47,—,-49.3%,0.1%,0.3,—,—,0,0,—,—,$3.73B,Communications,NASDAQ
LBTYK,Liberty Global Ltd. Class C,10.72,13.12,18.3%,13.86,11.66,13.86,,22.6%,0.38,—,-49.3%,6.3%,6.4,SELLING,$-2.0M,0,5,—,—,$3.73B,Communications,NASDAQ
LBTYA,Liberty Global Ltd. Class A,11.12,13.52,17.8%,13.92,11.45,13.92,,20.1%,0.40,—,-49.3%,6.6%,5.2,SELLING,$-2.7M,0,4,🔴 2/4,↑0 ↓0,$3.73B,Communications,NASDAQ
MCHB,Mechanics Bancorp. Class A,15.67,43478.00,100.0%,19.45,19.94,19.45,,19.4%,1.30,11.15%,13.7%,10.6%,8.8,SELLING,$-30,0,1,🔴 1/3,↑2 ↓0,$3.63B,Finance,NASDAQ
ICUI,"ICU Medical, Inc.",142.95,160.29,10.8%,162.75,167.78,162.75,100.94,12.2%,1.69,—,2.3%,8.8%,5.9,SELLING,$-882K,0,3,✅ 4/4,↑1 ↓0,$3.57B,Health Technology,NASDAQ
AAP,"Advance Auto Parts, Inc.",57.94,70.00,17.2%,115.80,109.43,115.80,,50.0%,1.57,1.73%,3.1%,29.7%,4.7,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$3.49B,Retail Trade,NYSE
PVH,PVH Corp.,72.71,100.75,27.8%,97.40,86.30,97.40,72.45,25.4%,0.68,0.21%,3.3%,13.1%,4.6,SELLING,$-642K,0,1,✅ 4/4,↑0 ↓0,$3.35B,Consumer Non-Durables,NYSE
HP,"Helmerich & Payne, Inc.",32.76,41.82,21.7%,33.58,28.57,33.58,26.60,2.4%,1.29,3.05%,-13.8%,11.7%,6.8,SELLING,$-3.3M,0,2,🔴 0/4,↑0 ↓0,$3.27B,Industrial Services,NYSE
GPK,Graphic Packaging Holding Company,10.77,23.76,54.7%,15.35,18.24,15.35,9.59,29.8%,0.98,4.09%,8.6%,16.1%,5.1,BUYING,$+1.2M,5,0,✅ 3/4,↑1 ↓0,$3.19B,Process Industries,NYSE
MMS,"MAXIMUS, Inc.",56.78,100.00,43.2%,64.26,72.09,64.26,38.30,11.6%,1.78,2.32%,22.2%,11.3%,3.9,BUYING,$+271K,2,1,✅ 3/4,—,$2.98B,Commercial Services,NYSE
ASH,Ashland Inc.,63.44,68.25,7.1%,65.98,74.30,65.98,42.38,3.9%,1.56,2.65%,-31.0%,13.5%,4.7,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$2.90B,Consumer Non-Durables,NYSE
BTE,Baytex Energy Corp.,3.91,5.36,27.1%,5.45,2.55,5.45,,28.2%,1.86,1.69%,—,—,0.7,NEUTRAL,—,0,0,🔴 1/4,—,$2.89B,Energy Minerals,NYSE
ALGT,Allegiant Travel Company,107.32,118.00,9.1%,122.20,113.70,122.20,,12.2%,1.81,—,-3.2%,7.8%,2.5,SELLING,$-34.4M,0,1,✅ 3/4,↑0 ↓0,$2.88B,Transportation,NASDAQ
PENN,"PENN Entertainment, Inc.",20.38,22.36,8.9%,28.37,34.35,28.37,17.86,28.2%,1.49,—,-39.9%,17.2%,4.8,BUYING,$+121K,1,0,✅ 3/4,↑0 ↓0,$2.73B,Consumer Services,NASDAQ
MPT,"Medical Properties Trust, Inc.",4.45,6.47,31.2%,7.64,8.43,7.64,,41.8%,0.59,8.09%,-2.7%,29.8%,23.4,NEUTRAL,—,0,0,🔴 2/4,↑0 ↓0,$2.66B,Finance,NYSE
UAA,"Under Armour, Inc. Class A",6.06,8.15,25.6%,19.13,12.23,19.13,,68.3%,1.83,—,-30.0%,30.2%,5.0,BUYING,$+122.6M,5,0,🟡 2/4,↑0 ↓0,$2.55B,Consumer Non-Durables,NYSE
OLN,Olin Corporation,20.99,30.46,31.1%,28.20,33.52,28.20,19.39,25.6%,1.38,3.81%,-6.8%,13.8%,6.5,SELLING,$-2.4M,0,4,🟡 2/4,↑0 ↓0,$2.39B,Process Industries,NYSE
PBH,Prestige Consumer Healthcare Inc,47.32,81.81,42.2%,50.34,55.44,50.34,,6.0%,1.19,—,10.2%,7.4%,3.0,SELLING,$-186K,0,5,🔴 0/4,↑0 ↓0,$2.24B,Health Technology,NYSE
AGIO,"Agios Pharmaceuticals, Inc.",36.28,46.00,21.1%,48.11,36.87,48.11,,24.6%,1.94,—,-32.8%,11.8%,7.1,SELLING,$-3.4M,0,20,✅ 3/4,↑0 ↓0,$2.16B,Health Technology,NASDAQ
JBLU,JetBlue Airways Corporation,5.79,6.50,10.9%,13.46,10.07,13.46,,57.0%,1.19,—,-33.5%,22.4%,2.8,SELLING,$-443K,0,4,🔴 2/4,↑0 ↓0,$2.15B,Transportation,NASDAQ
NOG,"Northern Oil and Gas, Inc.",19.49,31.28,37.7%,30.25,21.75,30.25,,35.6%,1.16,9.24%,-29.8%,19.8%,6.4,BUYING,$+500K,1,0,✅ 4/4,↑0 ↓0,$2.12B,Energy Minerals,NYSE
PEB,Pebblebrook Hotel Trust,18.62,19.60,5.0%,21.77,16.89,21.77,,14.5%,0.86,0.21%,-2.1%,18.7%,6.2,BUYING,$+1.7M,3,0,🟡 2/4,↑0 ↓0,$2.11B,Finance,NYSE
ARR,"ARMOUR Residential REIT, Inc.",16.95,19.31,12.2%,23.10,18.39,23.10,,26.6%,0.90,16.99%,11.9%,0.0%,—,SELLING,$-123K,0,1,🔴 1/4,↑0 ↓0,$2.10B,Finance,NYSE
